ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0008037	cell recognition	12/351	160/28891	6.60944646352541e-07	1.23624576106503e-05	7.81309411453065e-06	Clec7a/Dscam/Fcgr1/App/Lgals3/Fcgr3/Plxnd1/Havcr2/Ccl21a/Sirpa/Cadm1/Cd9	12
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	9/351	82/28891	6.99529567527516e-07	1.29624455675796e-05	8.19228751787426e-06	Thbs1/Hmox1/Lgals3/Hgf/Bag3/Timp3/Spi1/Fem1b/Fasl	9
GO:0071677	positive regulation of mononuclear cell migration	9/351	82/28891	6.99529567527516e-07	1.29624455675796e-05	8.19228751787426e-06	Ccl5/App/Xcl1/Pla2g7/Lgals3/Tnfsf18/Spi1/Ccl21a/Csf1	9
GO:0031348	negative regulation of defense response	17/351	330/28891	7.21354825194919e-07	1.33049889980396e-05	8.40877554515715e-06	Mmp12/Cx3cl1/Klrd1/Slamf8/H2-M2/Il12b/Rab7b/Acp5/Cd96/Hgf/Klrb1b/Cst7/Fcgr2b/Havcr2/Sirpa/Rabgef1/Foxp3	17
GO:0051235	maintenance of location	18/351	373/28891	8.74786561685684e-07	1.60605975196118e-05	1.01503247904543e-05	Nrg1/Cx3cl1/Il1b/Hk2/Msr1/C3/Asph/Lck/Ccr5/Xcl1/Fbn1/Plin2/Lipa/Ccl21a/Slc8a1/Soat2/Fasl/Cxcr3	18
GO:0002456	T cell mediated immunity	12/351	165/28891	9.177416407484e-07	1.6771938975879e-05	1.05998937936754e-05	Klrd1/Il1b/H2-M2/Il12b/Cd80/Slc11a1/Pvr/Cd8a/Xcl1/Malt1/Foxp3/Il7r	12
GO:0032655	regulation of interleukin-12 production	8/351	63/28891	9.48790502701486e-07	1.72385537282415e-05	1.08947951062021e-05	Clec7a/Tlr2/Il12b/Thbs1/Lilra5/Cmklr1/Acp5/Rel	8
GO:0150076	neuroinflammatory response	9/351	85/28891	9.5192816772418e-07	1.72385537282415e-05	1.08947951062021e-05	Ptgs2/Cx3cl1/Tlr2/Il1b/Nampt/App/Csf1r/Cst7/Zeb2	9
GO:0034109	homotypic cell-cell adhesion	9/351	86/28891	1.05193497461833e-06	1.89633888637077e-05	1.19848938284689e-05	Tspan9/Ccl5/Emilin2/Plek/Plaur/Pdpn/Zfp703/Plpp3/Cd9	9
GO:0032653	regulation of interleukin-10 production	8/351	64/28891	1.07295450979999e-06	1.92551836353296e-05	1.21693086175514e-05	Clec7a/Tlr2/Il12b/Lilra5/Hgf/Fcgr2b/Cd83/Foxp3	8
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	7/351	45/28891	1.12308461484261e-06	2.00644354508204e-05	1.26807571333657e-05	Cd160/Cd3e/Gimap3/Xcl1/Malt1/Cd83/Foxp3	7
GO:0006809	nitric oxide biosynthetic process	9/351	87/28891	1.16088973320191e-06	2.06472531119483e-05	1.30490988807283e-05	Clec7a/Ptgs2/Tlr2/Il1b/Gimap3/App/Slc7a2/Acp5/Sirpa	9
GO:0032615	interleukin-12 production	8/351	65/28891	1.2107079226302e-06	2.14376016167054e-05	1.35486004721938e-05	Clec7a/Tlr2/Il12b/Thbs1/Lilra5/Cmklr1/Acp5/Rel	8
GO:0031343	positive regulation of cell killing	10/351	113/28891	1.26412774332092e-06	2.21862772219848e-05	1.40217647207218e-05	Clec7a/Klrd1/Cd160/H2-M2/Il12b/Pvr/Gimap3/Ccr5/Spi1/Cadm1	10
GO:0042116	macrophage activation	10/351	113/28891	1.26412774332092e-06	2.21862772219848e-05	1.40217647207218e-05	Cx3cl1/Tlr2/Thbs1/Slc11a1/Nampt/App/Slc7a2/Csf1r/Cst7/Havcr2	10
GO:0002347	response to tumor cell	7/351	46/28891	1.31093440806617e-06	2.28255323958205e-05	1.442577507155e-05	Cd160/Nkg7/Il12b/Pvr/Xcl1/Spi1/Havcr2	7
GO:0001776	leukocyte homeostasis	11/351	141/28891	1.31200976873566e-06	2.28255323958205e-05	1.442577507155e-05	Tspan9/Axl/Gimap3/Mertk/Csf1r/Fcgr2b/Lipa/Lat/Foxp3/Il7r/Csf1	11
GO:0002573	myeloid leukocyte differentiation	15/351	272/28891	1.40470238970904e-06	2.43318883504383e-05	1.53777945820779e-05	Dcstamp/Tlr2/Vegfa/Ccl5/Il12b/Gimap3/App/Src/Gab2/Csf1r/Ccl9/Fbn1/Fam20c/Spi1/Csf1	15
GO:0032613	interleukin-10 production	8/351	67/28891	1.53185934626694e-06	2.64196001537987e-05	1.66972319720689e-05	Clec7a/Tlr2/Il12b/Lilra5/Hgf/Fcgr2b/Cd83/Foxp3	8
GO:0002707	negative regulation of lymphocyte mediated immunity	9/351	90/28891	1.54824240535965e-06	2.65870592368657e-05	1.68030663957363e-05	Klrd1/H2-M2/Cd80/Cd96/Klrb1b/Fcgr2b/Havcr2/Foxp3/Il7r	9
GO:0014909	smooth muscle cell migration	10/351	116/28891	1.60827835549529e-06	2.74444014212766e-05	1.73449081060277e-05	Ccl5/Adamts1/Src/Nfe2l2/Dock7/Gna13/Sema6d/Igfbp5/Plau/Grb10	10
GO:0034612	response to tumor necrosis factor	13/351	206/28891	1.61194526420148e-06	2.74444014212766e-05	1.73449081060277e-05	Dcstamp/Cd14/Ccl22/Ccl17/Cx3cl1/Ccl5/Nfe2l2/Xcl1/Ccl9/Asah1/Tnfsf18/Ccl21a/Cxcl16	13
GO:0071222	cellular response to lipopolysaccharide	16/351	312/28891	1.62423228103077e-06	2.75359208835174e-05	1.74027485609209e-05	Cd14/Cx3cl1/Cd300lb/Il1b/Il12b/Axl/Cd80/Cd86/Abca1/Malt1/Spi1/Havcr2/Ticam2/Fcgr4/Sirpa/Cxcl16	16
GO:0002701	negative regulation of production of molecular mediator of immune response	7/351	48/28891	1.76615485817076e-06	2.98150887921708e-05	1.88431865332045e-05	Axl/Hmox1/Acp5/Cd96/Fcgr2b/Rabgef1/Foxp3	7
GO:0046209	nitric oxide metabolic process	9/351	92/28891	1.86438252985052e-06	3.13405063245758e-05	1.98072529931265e-05	Clec7a/Ptgs2/Tlr2/Il1b/Gimap3/App/Slc7a2/Acp5/Sirpa	9
GO:0001780	neutrophil homeostasis	6/351	32/28891	2.1386299545257e-06	3.57995871379428e-05	2.26253996073661e-05	Tspan9/Axl/Mertk/Csf1r/Fcgr2b/Csf1	6
GO:2001057	reactive nitrogen species metabolic process	9/351	94/28891	2.23464310188855e-06	3.72502850122343e-05	2.35422431170113e-05	Clec7a/Ptgs2/Tlr2/Il1b/Gimap3/App/Slc7a2/Acp5/Sirpa	9
GO:0032651	regulation of interleukin-1 beta production	9/351	95/28891	2.44238580740046e-06	4.05436044028477e-05	2.56236265407978e-05	Clec7a/Tlr2/App/Ccr5/Lilra5/Aqp4/Acp5/Malt1/Sirpa	9
GO:0002709	regulation of T cell mediated immunity	10/351	122/28891	2.54812447340012e-06	4.21233522905647e-05	2.66220298771483e-05	Klrd1/Il1b/H2-M2/Il12b/Cd80/Pvr/Xcl1/Malt1/Foxp3/Il7r	10
GO:0002418	immune response to tumor cell	6/351	33/28891	2.58725389846898e-06	4.24181873724297e-05	2.68083661474455e-05	Cd160/Nkg7/Il12b/Pvr/Xcl1/Havcr2	6
GO:0036336	dendritic cell migration	6/351	33/28891	2.58725389846898e-06	4.24181873724297e-05	2.68083661474455e-05	Slamf8/Tnfsf18/Spi1/Eps8/Ccl21a/Slamf9	6
GO:0032695	negative regulation of interleukin-12 production	5/351	19/28891	2.60052161722868e-06	4.24609759140945e-05	2.6835408578132e-05	Tlr2/Thbs1/Lilra5/Cmklr1/Acp5	5
GO:0030168	platelet activation	9/351	96/28891	2.66653712613025e-06	4.33611588183793e-05	2.74043256958263e-05	Tspan9/Emilin2/Axl/Mertk/Plek/Txk/Pdpn/Gna13/Cd9	9
GO:1903038	negative regulation of leukocyte cell-cell adhesion	11/351	153/28891	2.92382201412892e-06	4.73516540824782e-05	2.99263254505622e-05	Pla2g2d/Cd80/Gimap3/Cd86/Lgals3/Cd300a/Tnfsf18/Havcr2/Dtx1/Ccl21a/Foxp3	11
GO:2000106	regulation of leukocyte apoptotic process	10/351	124/28891	2.95299240539002e-06	4.76304524011087e-05	3.01025264593775e-05	Cd3g/Ccl5/Axl/Mertk/Ccr5/Lgals3/Fcgr2b/Fnip1/Ccl21a/Il7r	10
GO:0043547	positive regulation of GTPase activity	14/351	253/28891	3.02992960159442e-06	4.86743529546458e-05	3.07622733744221e-05	Ccl22/Ccl17/Cx3cl1/Ccl5/Adap2/Xcl1/Ccl9/Dock7/Tbc1d10c/Tbc1d4/Tbc1d10a/Ccl21a/Rgl1/Picalm	14
GO:0010761	fibroblast migration	8/351	74/28891	3.28798386628935e-06	5.23973108931872e-05	3.31151890870069e-05	Thbs1/Tns1/Sgpl1/Gna13/Has1/Slc8a1/Cygb/Zeb2	8
GO:0045428	regulation of nitric oxide biosynthetic process	8/351	74/28891	3.28798386628935e-06	5.23973108931872e-05	3.31151890870069e-05	Clec7a/Ptgs2/Tlr2/Il1b/Gimap3/App/Acp5/Sirpa	8
GO:0060560	developmental growth involved in morphogenesis	15/351	292/28891	3.36438378347545e-06	5.34012151130128e-05	3.3749658251513e-05	Vegfa/Flrt3/Dscam/App/Ccr5/Nrp2/Csf1r/Impact/Sema6d/Slit3/Picalm/Shtn1/Zeb2/Cadm1/Csf1	15
GO:0032602	chemokine production	10/351	126/28891	3.41261040296841e-06	5.39517454183578e-05	3.40975943354237e-05	Clec7a/Tlr2/Il1b/Ccl5/App/Csf1r/Havcr2/Ticam2/Sirpa/Slamf9	10
GO:0002719	negative regulation of cytokine production involved in immune response	6/351	35/28891	3.71483131767454e-06	5.82672754709267e-05	3.68250166260982e-05	Axl/Hmox1/Acp5/Cd96/Rabgef1/Foxp3	6
GO:0034110	regulation of homotypic cell-cell adhesion	6/351	35/28891	3.71483131767454e-06	5.82672754709267e-05	3.68250166260982e-05	Ccl5/Emilin2/Plaur/Pdpn/Zfp703/Cd9	6
GO:0032147	activation of protein kinase activity	9/351	100/28891	3.74933347614516e-06	5.85778218390679e-05	3.70212824558895e-05	Nrg1/Vegfa/Il12b/Slc11a1/Cd86/Cd300a/Fbn1/Malt1/Pdgfc	9
GO:0045619	regulation of lymphocyte differentiation	13/351	224/28891	4.0662799366643e-06	6.32814815143382e-05	3.99940033244285e-05	Slamf8/Axl/Gimap3/Lck/Malt1/Tnfsf18/Zap70/Spi1/Dtx1/Mmp14/Cd83/Foxp3/Il7r	13
GO:0080164	regulation of nitric oxide metabolic process	8/351	77/28891	4.44773859246447e-06	6.88839247341468e-05	4.35347569129357e-05	Clec7a/Ptgs2/Tlr2/Il1b/Gimap3/App/Acp5/Sirpa	8
GO:0071636	positive regulation of transforming growth factor beta production	5/351	21/28891	4.46085657163902e-06	6.88839247341468e-05	4.35347569129357e-05	Ptgs2/Cx3cl1/Thbs1/Lum/Foxp3	5
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	7/351	55/28891	4.52560386908865e-06	6.96139220635103e-05	4.39961164595003e-05	Klrd1/Cd80/Tnfsf18/Fcgr2b/Havcr2/Foxp3/Il7r	7
GO:0014812	muscle cell migration	10/351	131/28891	4.84260322213053e-06	7.42035816806462e-05	4.68967890985272e-05	Ccl5/Adamts1/Src/Nfe2l2/Dock7/Gna13/Sema6d/Igfbp5/Plau/Grb10	10
GO:0016485	protein processing	14/351	266/28891	5.40209345514153e-06	8.24595414761834e-05	5.21145696499235e-05	Thbs1/Ece1/Asph/Il1r2/Src/Aph1c/Plaur/Cst7/Cma1/Tbc1d10a/Mmp14/Plau/Adamts2/Aebp1	14
GO:0014910	regulation of smooth muscle cell migration	9/351	105/28891	5.61648556954189e-06	8.5404879805553e-05	5.39760284545769e-05	Ccl5/Adamts1/Src/Nfe2l2/Dock7/Gna13/Sema6d/Igfbp5/Plau	9
GO:0006816	calcium ion transport	19/351	469/28891	5.66961856295674e-06	8.5885020360531e-05	5.42794780972285e-05	Ptgs2/Cx3cl1/Vdr/Ccl5/Gimap3/Asph/Lck/Ccr5/Slc30a1/Xcl1/Gpr35/Lgals3/Lilra5/Cacnb3/Sestd1/Ccl21a/Slc8a1/Fasl/Cxcr3	19
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	7/351	57/28891	5.7748187754847e-06	8.64920225621467e-05	5.46631045150748e-05	H2-M2/Fcgr1/C3/Ptafr/Fcgr3/Spi1/Ticam2	7
GO:0034113	heterotypic cell-cell adhesion	7/351	57/28891	5.7748187754847e-06	8.64920225621467e-05	5.46631045150748e-05	Il1rn/Il1b/Lck/Itgax/Itga7/Skap1/Vcam1	7
GO:0043300	regulation of leukocyte degranulation	7/351	57/28891	5.7748187754847e-06	8.64920225621467e-05	5.46631045150748e-05	Cd160/Ptafr/Gab2/Hmox1/Cd300a/Spi1/Rabgef1	7
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	8/351	80/28891	5.93668306907219e-06	8.85833159070547e-05	5.59848054453802e-05	Cd160/Cd3e/Gimap3/Xcl1/Malt1/Tnfsf18/Cd83/Foxp3	8
GO:0002887	negative regulation of myeloid leukocyte mediated immunity	4/351	11/28891	6.60710476258647e-06	9.78539233239572e-05	6.18438450092226e-05	Hmox1/Cd300a/Spi1/Rabgef1	4
GO:0031620	regulation of fever generation	4/351	11/28891	6.60710476258647e-06	9.78539233239572e-05	6.18438450092226e-05	Ptgs2/Il1b/Ccl5/Ccr5	4
GO:0002532	production of molecular mediator involved in inflammatory response	9/351	108/28891	7.08115456353312e-06	0.000104486369559689	6.60355622455018e-05	Clec7a/Slamf8/Il1r2/Slc7a2/Cd300a/Cd96/Ticam2/Lipa/Sirpa	9
GO:1904738	vascular associated smooth muscle cell migration	6/351	39/28891	7.16759708532924e-06	0.000105371611763659	6.65950368153332e-05	Adamts1/Nfe2l2/Dock7/Gna13/Igfbp5/Grb10	6
GO:0010818	T cell chemotaxis	5/351	23/28891	7.23055751773309e-06	0.000105518465753292	6.66878487851072e-05	Ccl5/Xcl1/Ccl21a/Cxcr3/Cxcl16	5
GO:0031649	heat generation	5/351	23/28891	7.23055751773309e-06	0.000105518465753292	6.66878487851072e-05	Il1rn/Ptgs2/Il1b/Ccl5/Ccr5	5
GO:0007204	positive regulation of cytosolic calcium ion concentration	12/351	202/28891	7.52601373146579e-06	0.000109429338343649	6.91595268753982e-05	Il1b/Gimap3/Ccrl2/Asph/Ccr5/Gpr35/Cmklr1/Cacnb3/Gna13/Slc8a1/C3ar1/Cxcr3	12
GO:0010950	positive regulation of endopeptidase activity	11/351	169/28891	7.61682354843572e-06	0.000110347000061702	6.97394906329502e-05	Clec7a/Asph/Lck/Tnfsf10/App/Aph1c/Slc11a2/Malt1/Tbc1d10a/Fasl/Picalm	11
GO:0030316	osteoclast differentiation	10/351	138/28891	7.70147937862638e-06	0.00011076784781389	7.0005467123976e-05	Dcstamp/Ccl5/Il12b/Src/Gab2/Csf1r/Ccl9/Fbn1/Fam20c/Csf1	10
GO:0050868	negative regulation of T cell activation	10/351	138/28891	7.70147937862638e-06	0.00011076784781389	7.0005467123976e-05	Pla2g2d/Cd80/Gimap3/Cd86/Lgals3/Cd300a/Tnfsf18/Havcr2/Dtx1/Foxp3	10
GO:0051090	regulation of DNA-binding transcription factor activity	18/351	436/28891	7.73590188805307e-06	0.000110862709071955	7.0065419599481e-05	Clec7a/Cx3cl1/Tlr2/Il1b/Hr/App/Hmox1/Rab7b/Cmklr1/Malt1/Tnfsf18/Fcgr2b/Spi1/Havcr2/Ticam2/Plpp3/Foxp3/Bhlhe40	18
GO:1902622	regulation of neutrophil migration	7/351	60/28891	8.17660510396894e-06	0.000116758404065277	7.37915088047301e-05	Tlr2/Il1b/Slamf8/Dapk2/Xcl1/Ccl21a/C3ar1	7
GO:0030574	collagen catabolic process	6/351	40/28891	8.34668703137052e-06	0.000118761432617786	7.50574262369861e-05	Mmp12/Mmp19/Mmp13/Ctsb/Mmp14/Adamts2	6
GO:0030101	natural killer cell activation	10/351	140/28891	8.74770276904591e-06	0.000124024369508466	7.83836112513872e-05	Klrd1/Cd160/H2-M2/Nkg7/Il12b/Axl/Mertk/Havcr2/Ticam2/Fcgr4	10
GO:0045621	positive regulation of lymphocyte differentiation	10/351	141/28891	9.31531292174135e-06	0.000131603569788005	8.317367864429e-05	Axl/Gimap3/Lck/Malt1/Zap70/Spi1/Mmp14/Cd83/Foxp3/Il7r	10
GO:0060348	bone development	13/351	242/28891	9.38545828594424e-06	0.00013212602760142	8.35038728658308e-05	Sh3pxd2b/Thbs1/Mmp13/Src/Acp5/Fbn1/Timp3/Pdgfc/Fam20c/Lipa/Hspg2/Mmp14/Cadm1	13
GO:0043368	positive T cell selection	6/351	41/28891	9.6781046302397e-06	0.000134846987504783	8.52235241258298e-05	Cd3g/Cd3e/Cd3d/Tnfsf18/Zap70/Foxp3	6
GO:0071711	basement membrane organization	6/351	41/28891	9.6781046302397e-06	0.000134846987504783	8.52235241258298e-05	Phldb1/Lama2/Nid1/Ntn4/Cma1/Col4a1	6
GO:0002420	natural killer cell mediated cytotoxicity directed against tumor cell target	4/351	12/28891	9.81566927118148e-06	0.000134846987504783	8.52235241258298e-05	Nkg7/Il12b/Pvr/Havcr2	4
GO:0002855	regulation of natural killer cell mediated immune response to tumor cell	4/351	12/28891	9.81566927118148e-06	0.000134846987504783	8.52235241258298e-05	Cd160/Il12b/Pvr/Havcr2	4
GO:0036005	response to macrophage colony-stimulating factor	4/351	12/28891	9.81566927118148e-06	0.000134846987504783	8.52235241258298e-05	Dcstamp/Tlr2/Csf1r/Csf1	4
GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	4/351	12/28891	9.81566927118148e-06	0.000134846987504783	8.52235241258298e-05	Dcstamp/Tlr2/Csf1r/Csf1	4
GO:0043301	negative regulation of leukocyte degranulation	4/351	12/28891	9.81566927118148e-06	0.000134846987504783	8.52235241258298e-05	Hmox1/Cd300a/Spi1/Rabgef1	4
GO:0032722	positive regulation of chemokine production	8/351	86/28891	1.02019111291379e-05	0.000139362920251452	8.80776012580516e-05	Clec7a/Tlr2/Il1b/Ccl5/App/Csf1r/Havcr2/Ticam2	8
GO:0032755	positive regulation of interleukin-6 production	9/351	113/28891	1.02492359498304e-05	0.000139362920251452	8.80776012580516e-05	Clec7a/Tlr2/Il1b/App/Ptafr/Ccr5/Lilra5/Rab7b/Ticam2	9
GO:0002758	innate immune response-activating signaling pathway	13/351	244/28891	1.02493312333523e-05	0.000139362920251452	8.80776012580516e-05	Clec7a/Cd14/Slc15a3/Tlr2/Clec4n/Klrd1/Cd86/App/Src/Rab7b/Cd300a/Havcr2/Ticam2	13
GO:0001894	tissue homeostasis	14/351	283/28891	1.09185465407729e-05	0.000147455896333692	9.31923758270428e-05	Dcstamp/Ptgs2/Muc2/Vegfa/Cd7/Src/Csf1r/Col14a1/Acp5/Lipa/Fcgr4/Cln8/Zeb2/Csf1	14
GO:0060249	anatomical structure homeostasis	14/351	283/28891	1.09185465407729e-05	0.000147455896333692	9.31923758270428e-05	Dcstamp/Ptgs2/Muc2/Vegfa/Cd7/Src/Csf1r/Col14a1/Acp5/Lipa/Fcgr4/Cln8/Zeb2/Csf1	14
GO:0002720	positive regulation of cytokine production involved in immune response	9/351	114/28891	1.10102355337197e-05	0.0001481918188052	9.36574800734621e-05	Clec7a/Tlr2/Il1b/Cd160/H2-M2/Gimap3/Xcl1/Malt1/Ticam2	9
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	7/351	63/28891	1.13540230510615e-05	0.000152304470826361	9.62566831052248e-05	Klrd1/Cd160/H2-M2/Il12b/Pvr/Gimap3/Cadm1	7
GO:0050832	defense response to fungus	7/351	64/28891	1.26166104157779e-05	0.00016867307347805	0.000106601667659981	Clec7a/Clec4n/App/Clec4a1/Spi1/Clec4a3/Clec4a2	7
GO:0032642	regulation of chemokine production	9/351	116/28891	1.26777832821386e-05	0.000168924042127225	0.000106760280270641	Clec7a/Tlr2/Il1b/Ccl5/App/Csf1r/Havcr2/Ticam2/Sirpa	9
GO:0001763	morphogenesis of a branching structure	13/351	249/28891	1.27223805508205e-05	0.000168953213714896	0.000106778716763377	Pgf/Vegfa/Il1b/Vdr/Src/Hgf/Ntn4/Gna13/Plxnd1/Mmp14/Fem1b/Col4a1/Csf1	13
GO:0032733	positive regulation of interleukin-10 production	6/351	43/28891	1.28566341449374e-05	0.000170168871871862	0.000107547014774227	Clec7a/Tlr2/Il12b/Lilra5/Hgf/Cd83	6
GO:0031334	positive regulation of protein-containing complex assembly	12/351	214/28891	1.3467486024193e-05	0.000177663789140348	0.000112283815161623	Nrg1/Clec7a/Vegfa/Fnip2/Src/Plek/Lgals3/Skap1/Gda/Abca1/Fnip1/Ccl21a	12
GO:0002407	dendritic cell chemotaxis	5/351	26/28891	1.37179429353129e-05	0.000180370576416788	0.000113994509297442	Slamf8/Tnfsf18/Spi1/Ccl21a/Slamf9	5
GO:0002717	positive regulation of natural killer cell mediated immunity	7/351	65/28891	1.3993184854606e-05	0.000182230382890211	0.00011516991013353	Klrd1/Cd160/H2-M2/Il12b/Pvr/Gimap3/Cadm1	7
GO:0002468	dendritic cell antigen processing and presentation	4/351	13/28891	1.40423512919916e-05	0.000182230382890211	0.00011516991013353	Thbs1/Slc11a1/Fcgr4/Ccl21a	4
GO:0031652	positive regulation of heat generation	4/351	13/28891	1.40423512919916e-05	0.000182230382890211	0.00011516991013353	Ptgs2/Il1b/Ccl5/Ccr5	4
GO:2000508	regulation of dendritic cell chemotaxis	4/351	13/28891	1.40423512919916e-05	0.000182230382890211	0.00011516991013353	Slamf8/Tnfsf18/Spi1/Ccl21a	4
GO:2000117	negative regulation of cysteine-type endopeptidase activity	8/351	90/28891	1.42899461257821e-05	0.000184841381055571	0.000116820065389169	Ptgs2/Vegfa/Thbs1/Src/Plaur/Hgf/Cst7/Fnip1	8
GO:0048588	developmental cell growth	14/351	291/28891	1.49229255985563e-05	0.000192404322280415	0.000121599857032011	Vegfa/Flrt3/Dscam/App/Ccr5/Nrp2/Csf1r/Col14a1/Impact/Sema6d/Slit3/Picalm/Shtn1/Zeb2	14
GO:0010959	regulation of metal ion transport	18/351	461/28891	1.63658457678959e-05	0.000210327514642895	0.000132927344912758	Ptgs2/Cx3cl1/Vdr/Ccl5/Gimap3/Cd63/Asph/Slc30a1/Gpr35/Lgals3/Lilra5/Kcnh2/Cacnb3/Sgk1/Sestd1/Kcnip2/Slc8a1/Cxcr3	18
GO:0034763	negative regulation of transmembrane transport	10/351	151/28891	1.69805315772627e-05	0.000216843341000832	0.000137045358189069	Il1b/Thbs1/Slc30a1/Gpr35/Kcnh2/Cacnb3/Fabp5/Sestd1/Cttnbp2nl/Grb10	10
GO:0010951	negative regulation of endopeptidase activity	11/351	184/28891	1.6981707427776e-05	0.000216843341000832	0.000137045358189069	Ptgs2/Vegfa/Thbs1/Src/Plaur/Hgf/Cst7/Timp3/Serpina3f/Fnip1/Picalm	11
GO:0002861	regulation of inflammatory response to antigenic stimulus	7/351	67/28891	1.71202941701593e-05	0.00021791454304765	0.000137722359694034	Pla2g2d/H2-M2/Il12b/Fcgr1/C3/Fcgr3/Fcgr2b	7
GO:0051924	regulation of calcium ion transport	14/351	296/28891	1.80386960167224e-05	0.000228873136721727	0.000144648209426752	Ptgs2/Cx3cl1/Vdr/Ccl5/Gimap3/Asph/Slc30a1/Gpr35/Lgals3/Lilra5/Cacnb3/Sestd1/Slc8a1/Cxcr3	14
GO:0071356	cellular response to tumor necrosis factor	11/351	186/28891	1.87821815650707e-05	0.000237378308568448	0.000150023492415908	Dcstamp/Ccl22/Ccl17/Cx3cl1/Ccl5/Nfe2l2/Xcl1/Ccl9/Asah1/Tnfsf18/Ccl21a	11
GO:0014911	positive regulation of smooth muscle cell migration	7/351	68/28891	1.8887782082379e-05	0.000237378308568448	0.000150023492415908	Ccl5/Adamts1/Src/Dock7/Sema6d/Igfbp5/Plau	7
GO:0032663	regulation of interleukin-2 production	7/351	68/28891	1.8887782082379e-05	0.000237378308568448	0.000150023492415908	Clec7a/Il1b/Cd3e/Malt1/Havcr2/Cd83/Foxp3	7
GO:1903531	negative regulation of secretion by cell	11/351	188/28891	2.07457035490609e-05	0.000258999602997033	0.00016368818705583	Nrg1/Il1rn/Il1b/Il12b/Osm/Slc30a1/Hmox1/Cd300a/Fbn1/Spi1/Rabgef1	11
GO:0061082	myeloid leukocyte cytokine production	7/351	69/28891	2.08031809636171e-05	0.000258999602997033	0.00016368818705583	Tlr2/Il1b/Axl/Hmox1/Acp5/Ticam2/Rabgef1	7
GO:0070613	regulation of protein processing	7/351	69/28891	2.08031809636171e-05	0.000258999602997033	0.00016368818705583	Thbs1/Il1r2/Src/Plaur/Cst7/Mmp14/Plau	7
GO:0060759	regulation of response to cytokine stimulus	10/351	156/28891	2.25195010415532e-05	0.000279494368067127	0.000176640913236253	Mmp12/Il1rn/Tlr2/Axl/Il1r2/Txk/Ticam2/Rabgef1/Slit3/Csf1	10
GO:0032732	positive regulation of interleukin-1 production	7/351	70/28891	2.28759606438508e-05	0.000283036730450626	0.000178879692252668	Clec7a/Tlr2/App/Ccr5/Lilra5/Malt1/Havcr2	7
GO:0043087	regulation of GTPase activity	15/351	345/28891	2.43959948607235e-05	0.000300909113080874	0.000190175068296727	Ccl22/Ccl17/Cx3cl1/Ccl5/Adap2/Xcl1/Ccl9/Dock7/Tbc1d10c/Tbc1d4/Plxnd1/Tbc1d10a/Ccl21a/Rgl1/Picalm	15
GO:0045576	mast cell activation	8/351	97/28891	2.47526182568178e-05	0.000304365528194944	0.000192359528493529	Cd300lb/Ndrg1/Gab2/Hmox1/Fcgr3/Cd300a/Rabgef1/Lat	8
GO:0022612	gland morphogenesis	10/351	158/28891	2.51339345308245e-05	0.000308103369756322	0.000194721850680914	Vdr/Src/Hgf/Ntn4/Plxnd1/Lipa/Igfbp5/Fem1b/Plau/Csf1	10
GO:0021700	developmental maturation	16/351	389/28891	2.58322004115711e-05	0.000315691676195396	0.000199517673182041	Clec7a/Ptgs2/Vegfa/Baiap3/C3/Cd63/App/Aldh1a2/B4galt5/Fam20c/Ntn4/Kcnip2/Ccl21a/Fem1b/Atp6v1a/Picalm	16
GO:0034112	positive regulation of homotypic cell-cell adhesion	4/351	15/28891	2.62971953385954e-05	0.000320053886299705	0.00020227459734435	Ccl5/Emilin2/Plaur/Pdpn	4
GO:0061138	morphogenesis of a branching epithelium	12/351	229/28891	2.63711119591272e-05	0.000320053886299705	0.00020227459734435	Pgf/Vegfa/Vdr/Src/Hgf/Ntn4/Gna13/Plxnd1/Mmp14/Fem1b/Col4a1/Csf1	12
GO:0010952	positive regulation of peptidase activity	11/351	193/28891	2.64494876984659e-05	0.000320053886299705	0.00020227459734435	Clec7a/Asph/Lck/Tnfsf10/App/Aph1c/Slc11a2/Malt1/Tbc1d10a/Fasl/Picalm	11
GO:0045055	regulated exocytosis	13/351	267/28891	2.65104875700057e-05	0.000320053886299705	0.00020227459734435	Cd160/Nkg7/Baiap3/Plek/Ptafr/Gab2/Hmox1/Cd300a/Spi1/Fcgr4/Stx3/Rabgef1/Lat	13
GO:0061515	myeloid cell development	8/351	98/28891	2.66712174638404e-05	0.00032102154192127	0.00020288615733346	Tlr2/App/Src/Csf1r/Slc11a2/Fbn1/Alas1/Fam20c	8
GO:0051962	positive regulation of nervous system development	16/351	391/28891	2.74803479827221e-05	0.000328887917755334	0.000207857720162428	Nrg1/Cx3cl1/Tlr2/Vegfa/Il1b/Flrt3/Dscam/Adgrl3/Csf1r/Vcan/Sgk1/Plxnd1/Picalm/Shtn1/Zeb2/Qki	16
