ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044391	ribosomal subunit	22/1323	215/28573	0.000440496589454815	0.00344388242664673	0.00252314519455321	mt-Rnr1/Rps27/Rps15a/Rpl37a/Rpl39/Rps21/Mrps6/Rpl35a/Rpl36a/Rsl1d1/Rplp2/Rps28/Ddx3x/Rps24/mt-Rnr2/Rpl37/Rps13/Rps25/Uba52/Nsun4/Rps23/Rpl30	22
GO:0005901	caveola	13/1323	97/28573	0.000530523415374199	0.00409455251352907	0.00299985574955181	Cacna1h/Fasl/Ctnnd1/Vdr/F2r/P2ry12/Ctsb/Cln3/Slc2a3/Atp1b1/Jak2/Slc2a1/Tgfbr1	13
GO:0030135	coated vesicle	21/1323	205/28573	0.000579046966526432	0.00441248447910015	0.00323278719486442	Lman1/Cracr2a/Lyz2/App/Cubn/Ergic1/Trf/Sec24d/Sort1/Lrp1/Plcg1/Kdelr1/Dab2/Ccdc88a/Ctla4/Kdelr2/Slc28a2/Kdelr3/Copz2/Ap1s2/Lman2l	21
GO:0097197	tetraspanin-enriched microdomain	4/1323	10/28573	0.000767511308419305	0.00577552259585527	0.0042314110293117	Tspan9/Cd81/Tspan15/Scimp	4
GO:0005876	spindle microtubule	11/1323	77/28573	0.000811352568071415	0.00587146396279015	0.00430170204652749	Cenpe/Kif11/Plk1/Kif18b/Aurkb/Cdk1/Misp/Birc5/Chmp4c/Klhl21/Ska2	11
GO:0005788	endoplasmic reticulum lumen	12/1323	89/28573	0.000811877020345945	0.00587146396279015	0.00430170204652749	Txndc5/Pdia4/Hsp90b1/Mzb1/Lyz2/Manf/Pdia6/Slc27a2/Selenom/Clu/Pdia3/Dnajc3	12
GO:1902911	protein kinase complex	17/1323	154/28573	0.000812596830237132	0.00587146396279015	0.00430170204652749	Ccnb1/Ccna2/Ceacam1/Cdk11b/Cdk1/Ccnl1/Ccnd1/Cks2/Cdk8/Cks1b/Gtf2h5/Pycard/Pcna/Ccnb2/Las1l/Tgfbr1/Acvr2a	17
GO:0010369	chromocenter	5/1323	17/28573	0.000819274041319555	0.00587146396279015	0.00430170204652749	Tinf2/Aurkb/Cdca8/Esco2/Cbx5	5
GO:0045335	phagocytic vesicle	14/1323	115/28573	0.000878363560466002	0.00622088074588862	0.00455770070384216	Appl2/Mpeg1/Rab31/Adam8/Sec61a1/Unc93b1/Irgm1/Tlr9/Tlr7/Scimp/Cybb/Havcr1/Ctss/Rab7b	14
GO:0030141	secretory granule	39/1323	498/28573	0.00104830289181671	0.00733812024271698	0.00537624126892536	Ccl28/Reg3g/Reg3b/Itga1/Cracr2a/Stxbp5/Lyz2/App/Chga/Rab37/Knl1/Chgb/Acp3/Tgfb3/Cfp/Defa2/Adam8/Pf4/Kit/Lrp1/Vamp1/Sypl1/Rab3d/Klk8/Izumo1/Slc2a3/Tmprss4/Pdia3/Ly6k/Astl/Ang4/Defa20/Cbarp/Gzmk/Cd177/Trim36/Ncf2/Snap23/Defa32	39
GO:0005938	cell cortex	27/1323	306/28573	0.00109104809849662	0.00746600512730946	0.00546993556276039	Ctnnd1/Pls1/Rapgef3/Marcks/Myadm/Mlph/Gab1/Shroom3/Septin5/Iqgap3/Cttn/Dstn/Gpsm2/Septin4/Ect2/Ppp1r9a/Stk39/Myzap/Myo5b/Anln/Fryl/Rtkn/Cobl/Slc2a1/Misp/Myh10/Actn2	27
GO:0030867	rough endoplasmic reticulum membrane	5/1323	18/28573	0.00109137616478942	0.00746600512730946	0.00546993556276039	Ssr4/Srprb/Sec61a1/Sec61b/Zc3h12a	5
GO:0061695	transferase complex, transferring phosphorus-containing groups	26/1323	296/28573	0.00142344091737482	0.00962821833999594	0.00705407148882375	Ccnb1/Ccna2/Ceacam1/Sla2/Cdk11b/Pfkp/Cish/Cdk1/Ccnl1/Taf4b/Ccnd1/Pklr/Myzap/Paf1/Cks2/Cdk8/Cks1b/Polg2/Socs3/Gtf2h5/Pycard/Pcna/Ccnb2/Las1l/Tgfbr1/Acvr2a	26
GO:0000922	spindle pole	16/1323	150/28573	0.00163904475005085	0.0109633882170068	0.00803227778095093	Ccnb1/Tpx2/Aspm/Cenpf/Plk3/Kif11/Plk1/Kifc1/Nek2/Aurkb/Cdc6/Pkp4/Gpsm2/Cdc25b/Misp/Klhl21	16
GO:0042105	alpha-beta T cell receptor complex	4/1323	12/28573	0.0016793043091654	0.0109884912404084	0.00805066939977464	Cd3g/Cd3e/Cd3d/Tcrb	4
GO:0042627	chylomicron	4/1323	12/28573	0.0016793043091654	0.0109884912404084	0.00805066939977464	Apob/Apoe/Lsr/Apobr	4
GO:0005905	clathrin-coated pit	10/1323	72/28573	0.00171985864528428	0.011132848435066	0.00815643205856383	App/Cubn/Atat1/Trf/Sort1/Cttn/Lrp1/Dab2/Cdhr5/Ap1s2	10
GO:0016328	lateral plasma membrane	10/1323	73/28573	0.00191169411843231	0.0122429772265558	0.00896976299689963	Ceacam1/Erbb3/Epcam/Slc12a2/Cldn3/Iqgap3/Atp1b1/Ocln/Cldn15/Gjb1	10
GO:0030684	preribosome	13/1323	112/28573	0.00204540015559377	0.0129613778280784	0.00949609601322758	Rps27/Rps15a/Utp4/Nop56/Zfp622/Rsl1d1/Rps28/Rps24/Nop14/Rps13/Las1l/Kri1/Rps23	13
GO:0097440	apical dendrite	6/1323	30/28573	0.00222141154308326	0.0139301015514179	0.0102058271551742	Cpeb3/Rasgrf1/Enpp1/Clu/Map2/Myo1d	6
GO:0030175	filopodium	12/1323	100/28573	0.00225856220497953	0.014017056158739	0.0102695340627935	Vil1/Rapgef3/App/Kitl/Acp3/Ppp1r9a/Gpm6a/Map2/Fscn3/Scimp/Myo1b/Actn2	12
GO:0090543	Flemming body	5/1323	21/28573	0.00230895195739015	0.014183562023968	0.0103915238469009	Cep55/Kif14/Il16/Chmp4c/Kif23	5
GO:0045171	intercellular bridge	12/1323	101/28573	0.00245744274081716	0.0149432376764841	0.0109480968463837	Gpx2/Tpx2/Cenpe/Prc1/Cep55/Cdca8/Cdc6/Kif20a/Hnf4g/Tubb2b/Fan1/Kif23	12
GO:0099091	postsynaptic specialization, intracellular component	8/1323	52/28573	0.00253488650017202	0.0152600167310355	0.0111801836165482	Ctnnd1/Lck/Fyn/Tnik/Gphn/Prr7/Akap1/Actn2	8
GO:0016234	inclusion body	10/1323	77/28573	0.00285873184032061	0.0170391739393367	0.01248367525893	Prkcq/Herpud1/Edem1/Ifi204/Nxf1/Tdp2/Clu/Slc2a3/Wdfy3/Arih1	10
GO:0005844	polysome	10/1323	78/28573	0.00314594403293767	0.0185672383120439	0.0136032048483064	Msi1/Rpl39/Rps21/Impact/Rpl36a/Hdlbp/Rps28/Myh10/Rps23/Rpl30	10
GO:0005840	ribosome	23/1323	267/28573	0.00331209648048917	0.0193580784587814	0.014182610376341	mt-Rnr1/Rps27/Rps15a/Oas1g/Rpl37a/Rpl39/Rps21/Mrps6/Rpl35a/Rpl36a/Rsl1d1/Rplp2/Rps28/Ddx3x/Rps24/mt-Rnr2/Rpl37/Rps13/Rps25/Uba52/Nsun4/Rps23/Rpl30	23
GO:0008305	integrin complex	6/1323	33/28573	0.00368186214573822	0.0213123174205232	0.0156143748893149	Itgad/Itgae/Itga1/Itgb5/Emilin1/Itga9	6
GO:0045120	pronucleus	5/1323	24/28573	0.00429808271439565	0.0246423408958684	0.0180541018278875	Ccna2/Cenpf/Ncapd2/Hnrnpl/Slc2a1	5
GO:0031594	neuromuscular junction	12/1323	109/28573	0.00461614564826661	0.0262162233986462	0.0192071998671669	Prkcq/Stxbp5/App/Large1/F2r/Erbb2/Vamp1/Ppp1r9a/Myh10/P2rx7/Dock7/Akap1	12
GO:0005798	Golgi-associated vesicle	11/1323	97/28573	0.0052312811913642	0.0294320680112266	0.0215632741680433	Lyz2/App/Cubn/Nucb1/Sort1/Kdelr1/Ccdc88a/Kdelr2/Kdelr3/Copz2/Ap1s2	11
GO:0062023	collagen-containing extracellular matrix	30/1323	396/28573	0.00595849235185484	0.0332130777390427	0.0243334141854501	Reln/Reg3g/Tspan9/Lman1/Mmp9/Prg2/Reg3b/Sspo/Sema6d/Plxdc2/Adamtsl4/Emilin1/Cela3b/Muc4/Col14a1/Plxnb2/Tgfb3/Trf/Pf4/Plscr1/Serpinb9/Ctsb/Col20a1/Ang4/Il16/Anxa4/Ntn4/Timp3/Plod1/Sfrp1	30
GO:0042788	polysomal ribosome	6/1323	37/28573	0.00660572666040236	0.036483004124424	0.0267291112574465	Rpl39/Rps21/Rpl36a/Rps28/Rps23/Rpl30	6
GO:0030663	COPI-coated vesicle membrane	4/1323	17/28573	0.00671021281145263	0.0367231646590407	0.0269050638085995	Kdelr1/Kdelr2/Kdelr3/Copz2	4
GO:0005871	kinesin complex	7/1323	49/28573	0.00703423009806237	0.0381496082795815	0.0279501414043445	Kif22/Kifc1/Kif18b/Kif14/Kif20a/Kif15/Kif23	7
GO:0031256	leading edge membrane	15/1323	159/28573	0.007141012806656	0.038382943835776	0.0281210936653089	Appl2/Slc12a5/Inpp5j/Thy1/Plcg1/Adora2a/Psd2/Map2/Cd44/Gabbr1/Wls/Wwc1/Scimp/Plek/Myo1d	15
GO:0016327	apicolateral plasma membrane	5/1323	27/28573	0.00727870481101378	0.0387768167807991	0.0284096629326015	Ctnnd1/Rasgrf1/Cldn3/Slc28a2/Ocln	5
GO:0032040	small-subunit processome	9/1323	75/28573	0.00767645239934869	0.040537055652701	0.0296992941396778	Rps27/Rps15a/Utp4/Nop56/Rps28/Rps24/Nop14/Rps13/Rps23	9
GO:0005769	early endosome	27/1323	353/28573	0.00775328826979653	0.0405867785949349	0.0297357234329038	Rhob/Siglec1/Apoe/Gzmb/App/Nucb1/Siah2/F2r/Rab31/Trf/Sort1/Lrp1/Tmem230/Ifitm2/Zfyve28/Litaf/Sorcs2/Cln3/Marchf1/Wls/Myo1b/Ap3m1/Ap1s2/Nrp1/Ap3m2/Ctss/Pmepa1	27
GO:0019897	extrinsic component of plasma membrane	14/1323	147/28573	0.00844857700076415	0.0438452013315519	0.0321229924076241	Zap70/Apoe/Ctnnd1/Lck/Stxbp5/Fyn/Cdh17/Gphn/Dnajc6/Stac2/Srms/Jak2/Gna13/Cdh24	14
GO:0097038	perinuclear endoplasmic reticulum	5/1323	28/28573	0.00852945342958221	0.0438865894410982	0.0321533152226266	Creb3l2/Fyn/Clu/Osbpl3/Cybb	5
GO:0019898	extrinsic component of membrane	19/1323	227/28573	0.00958247652351621	0.0488868717555658	0.0358167498961043	Zap70/Apoe/Ctnnd1/Wipi1/Lck/Stxbp5/Sla2/Fyn/Nucb1/Cdh17/Cish/Gphn/Dnajc6/Stac2/Srms/Jak2/Gna13/Socs3/Cdh24	19
GO:0017053	transcription repressor complex	9/1323	78/28573	0.00986231115995277	0.04977177785777	0.0364650724294555	Bhlhe41/Jun/Jund/Ccnd1/Cbx5/H1f0/Cdx2/Coro2a/Zbtb16	9
GO:0002102	podosome	5/1323	29/28573	0.00992128462281129	0.04977177785777	0.0364650724294555	Dock5/Tns3/Adam8/Sh3pxd2b/Cttn	5
