ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0008009	chemokine activity	8/1284	47/28407	0.00111284047475756	0.013675870894611	0.0103592252184153	Ccl28/Xcl1/Ccl7/Pf4/Ccl22/Ccl24/Ccl5/Ccl6	8
GO:0140097	catalytic activity, acting on DNA	22/1284	237/28407	0.00118061912404973	0.0142293677640951	0.0107784891009761	Top2a/Rexo2/Ankle1/Tdp2/Rad51/Chd2/Chd7/Recql5/Gen1/Neil3/Chd1/Ddx3x/Fan1/Polg2/Rad54b/Isg20/Pif1/Exo1/Brip1/Pcna/Mcm5/Mbd4	22
GO:0000146	microfilament motor activity	7/1284	37/28407	0.00118578064700793	0.0142293677640951	0.0107784891009761	Myh14/Myo5b/Myo7b/Myo1b/Myo1h/Myh10/Myo1d	7
GO:0035613	RNA stem-loop binding	5/1284	19/28407	0.00127978382584986	0.0149721412749506	0.0113411266210668	Cpeb3/Ddx3x/Arid5a/Zc3h12a/Myh10	5
GO:0001784	phosphotyrosine residue binding	8/1284	48/28407	0.00128324202439141	0.0149721412749506	0.0113411266210668	Zap70/Lck/Grap2/Ptpn5/Acp2/Samsn1/Cblb/Socs3	8
GO:0004620	phospholipase activity	12/1284	96/28407	0.00129676302675688	0.0149721412749506	0.0113411266210668	Plcd3/Plch2/Smpd5/Ccr1/Plcb3/Plcg1/Gdpd1/Prdx6/Smpd3/Ccl5/Aspg/Pla2g15	12
GO:0008201	heparin binding	18/1284	179/28407	0.00130639271908882	0.0149721412749506	0.0113411266210668	Aoc1/Apob/Apoe/App/Ptprf/Lgr4/Cfh/Ccl7/Pf4/Reg4/Pdcd5/Fgfr4/Ang4/Ccl5/Mmp7/Gpnmb/Nrp1/Sfrp1	18
GO:0005496	steroid binding	14/1284	123/28407	0.00135147247633056	0.0153166880650797	0.0116021145921243	Soat2/Gramd1b/Rora/Cd81/Vdr/Prom1/Nr1h4/Gramd1a/Sidt1/Gpr141/Stard5/Esrrg/Erlin2/Osbpl3	14
GO:0036002	pre-mRNA binding	7/1284	38/28407	0.00139753490737127	0.0156646769837219	0.0118657099133663	Sox9/Zrsr2/Slbp/Hnrnpl/Prpf39/U2af1/Tra2b	7
GO:0042379	chemokine receptor binding	11/1284	85/28407	0.00153113105728334	0.0166659645676062	0.0126241671750495	Tff2/Ccl28/Xcl1/Ccl7/Pf4/Cx3cr1/Ccl22/Ccl24/Ccl5/Nars1/Ccl6	11
GO:0017154	semaphorin receptor activity	4/1284	12/28407	0.00153588300917155	0.0166659645676062	0.0126241671750495	Plxna4/Plxnb2/Plxna1/Nrp1	4
GO:0035497	cAMP response element binding	4/1284	12/28407	0.00153588300917155	0.0166659645676062	0.0126241671750495	Creb3l2/Jun/Nr4a3/Creb5	4
GO:0050750	low-density lipoprotein particle receptor binding	6/1284	29/28407	0.00163513416272695	0.017556177326121	0.0132984872625106	Hsp90b1/Apob/Apoe/App/Dab2/Clu	6
GO:0016922	nuclear receptor binding	16/1284	156/28407	0.00192867935652692	0.0204922181630985	0.0155224851720478	Nr4a2/Wipi1/Fus/Jund/Vdr/Nr1h4/Trerf1/Tob2/Padi2/Fkbp4/Arid5a/Kdm3a/Nr4a3/Gas2l1/Pcna/Bud31	16
GO:0015108	chloride transmembrane transporter activity	14/1284	128/28407	0.00197881758419634	0.0208081849059822	0.0157618242734684	Apol8/Apol10a/Slc1a4/Slc12a2/Slc12a8/Clca4b/Slc12a5/Apol9b/Clca3a2/Slc26a10/Clca3b/Slc26a3/Ano9/Slc12a7	14
GO:0005085	guanyl-nucleotide exchange factor activity	19/1284	201/28407	0.00200782609911598	0.0208977818479419	0.0158296923388951	Rapgef3/Farp2/Nucb1/Rasgrf1/Dock5/Rab3il1/Ect2/Arhgef12/Cyth3/Ccdc88a/Rin2/Psd2/Arfgef3/Vav3/Dennd5b/Dock7/Rgl3/Tiam2/Rinl	19
GO:0043178	alcohol binding	11/1284	89/28407	0.00222574320394864	0.0226850925755659	0.0171835479364968	Soat2/Gramd1b/Cd81/Prom1/Adap2/Gramd1a/Sidt1/Stard5/Crabp2/Erlin2/Osbpl3	11
GO:0031267	small GTPase binding	25/1284	297/28407	0.00224319797618107	0.0226850925755659	0.0171835479364968	Prkch/Sytl3/Appl2/Sytl2/Errfi1/Rab11fip4/Rasgrf1/Dock5/Mlph/Iqgap3/Rnf152/Exph5/Ect2/Rin2/Myo5b/Rassf1/Rtkn/Dennd5b/Ncf2/Birc5/Dock7/Rasip1/Ap3m1/Rgl3/Rinl	25
GO:0045309	protein phosphorylated amino acid binding	9/1284	64/28407	0.0022462689707178	0.0226850925755659	0.0171835479364968	Zap70/Lck/Grap2/Ptpn5/Sirpa/Acp2/Samsn1/Cblb/Socs3	9
GO:0017124	SH3 domain binding	14/1284	130/28407	0.00228952146586291	0.0228323475146491	0.0172950908934494	Cd3e/Ptpn22/Cntnap1/Errfi1/Fut8/Inpp5j/Sirpa/Dtx1/Sh3bgrl2/Sh2d2a/Plscr1/Dnajc6/Cit/Cblb	14
GO:0005525	GTP binding	29/1284	363/28407	0.00230561940589104	0.0228323475146491	0.0172950908934494	Nuggc/Rhob/Gbp2b/Cracr2a/Rhobtb1/Srprb/Rab37/Rab31/Septin5/Tuba4a/Septin4/Rab3d/Rab15/Irgm1/Tubb2b/Gmppb/Fkbp4/Rab39b/Rtkn/Gbp6/Eif5/Gna13/Gnl3/Rasl11b/Arl4d/Gucy2c/Gpn2/Uprt/Rab7b	29
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	12/1284	103/28407	0.00238049424916989	0.023338574038247	0.0176785483426969	Edem2/Lyz2/Edem1/Mgam/Gusb/Acer1/Amy2a1/Manea/Myorg/Man1b1/Mogs/Man1c1	12
GO:0017022	myosin binding	10/1284	77/28407	0.00240250026864307	0.023338574038247	0.0176785483426969	Trim2/Stxbp5/Fus/Mlph/Gcsam/Axl/Iqgap3/Rab3d/Rab39b/Pycard	10
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	30/1284	382/28407	0.0025308735454002	0.0243536888330963	0.0184474794669687	Nr4a2/Fos/Wipi1/Id2/Bhlhe41/Fus/Jun/Cebpa/Jund/Vdr/Gata3/Nr1h4/Mlxipl/Taf4b/Trerf1/Eomes/Gata6/Tob2/Padi2/Fkbp4/Mkx/Arid5a/Ifrd1/Kdm3a/Nr4a3/Gas2l1/Pcna/Bud31/Anxa4/Neurod1	30
GO:0005096	GTPase activator activity	21/1284	238/28407	0.00279087160191924	0.0266045704108189	0.0201524816114975	Chn2/Rgs3/Stxbp5/Jun/Dock5/Arhgap19/Arfgap3/Arap3/Adap2/Iqgap3/Thy1/Ect2/Arhgef12/Prr5/Rin2/Arhgap9/Arhgap8/Eif5/Nrp1/Tiam2/Rinl	21
GO:0004519	endonuclease activity	13/1284	119/28407	0.00284862128304473	0.026903645450978	0.020379025553166	Endou/Dbr1/Ankle1/Tdp2/Gen1/Ang4/Fan1/Pop4/Zc3h12a/Ern2/Exo1/Snd1/Las1l	13
GO:0048029	monosaccharide binding	11/1284	92/28407	0.00289871022804282	0.0271255452532447	0.0205471106459047	Mrc1/Lman1/Pfkp/Clec4a3/Pklr/Clec4a1/Slc2a3/Hkdc1/Lman2l/Plod1/Fuom	11
GO:0043394	proteoglycan binding	7/1284	43/28407	0.00293336285838074	0.0272002737777123	0.0206037161536025	Apoe/App/Ptprf/Cfh/Ctsb/Gpnmb/Ctss	7
GO:0009931	calcium-dependent protein serine/threonine kinase activity	5/1284	23/28407	0.00318687667091562	0.029284812651657	0.0221827167041447	Prkch/Prkcq/Camk2b/Camk4/Mapkapk3	5
GO:0008376	acetylgalactosaminyltransferase activity	6/1284	33/28407	0.00326881225881088	0.0297695402141705	0.022549889078639	Galnt6/Gbgt1/B4galnt4/B4galnt2/Chsy1/B3galnt1	6
GO:0015293	symporter activity	15/1284	150/28407	0.00335212509805326	0.0300097504712146	0.0227318440101873	Slc34a2/Slc1a4/Slc20a1/Slc12a2/Slc12a8/Slc12a5/Gm5134/Slc5a8/Slc28a3/Slc28a2/Slc38a2/Slc25a3/Slc10a2/Slc22a5/Slc12a7	15
GO:0043021	ribonucleoprotein complex binding	18/1284	195/28407	0.0033540309350181	0.0300097504712146	0.0227318440101873	Derl3/Cpeb3/Sec61a1/Zfp622/Spcs1/Impact/Cbx5/Nomo1/Rpn2/Rplp2/Rbm3/Snrpe/Sec61b/Ddx3x/Zc3h12a/Rictor/Snd1/Snrpd1	18
GO:0003688	DNA replication origin binding	4/1284	15/28407	0.00379960679867323	0.0326873828072181	0.0247601021470568	Cdc6/Mcm10/Mcm5/Cdc45	4
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	6/1284	34/28407	0.00381986367592433	0.0326873828072181	0.0247601021470568	Il18rap/Il18r1/Il1r1/Neil3/Pcna/Mbd4	6
GO:0098632	cell-cell adhesion mediator activity	6/1284	34/28407	0.00381986367592433	0.0326873828072181	0.0247601021470568	Epcam/Igsf9/Cd200r1/Sirpa/Nrcam/Izumo1	6
GO:0004715	non-membrane spanning protein tyrosine kinase activity	7/1284	45/28407	0.00382033016888183	0.0326873828072181	0.0247601021470568	Txk/Zap70/Lck/Itk/Fyn/Srms/Jak2	7
GO:0004857	enzyme inhibitor activity	31/1284	410/28407	0.00382448601777439	0.0326873828072181	0.0247601021470568	Prkch/Gbp2b/Slpi/Serpinb6b/Bst2/A2ml1/App/Spint2/Cst7/Spry2/Serpina1b/Hexim1/C3/Ppp1r10/Serpina3f/Serpinb9/Ppp1r14d/Atp2b4/Dnajc3/Cit/Spink13/Ppp1r8/Rtkn/Rpl37/Ppp1r16b/Spred1/Socs3/Timp3/Birc5/Pkig/Wars1	31
GO:0010857	calcium-dependent protein kinase activity	5/1284	24/28407	0.00387762090164058	0.0326873828072181	0.0247601021470568	Prkch/Prkcq/Camk2b/Camk4/Mapkapk3	5
GO:0015125	bile acid transmembrane transporter activity	5/1284	24/28407	0.00387762090164058	0.0326873828072181	0.0247601021470568	Slco2b1/Ceacam1/Abcc3/Slc51a/Slc10a2	5
GO:0035091	phosphatidylinositol binding	24/1284	294/28407	0.0040063115389964	0.0334953915555437	0.0253721541813922	Vil1/Wipi1/Ceacam1/Appl2/Sytl2/Arap3/Fcgr4/Adap2/Septin5/Sh3pxd2b/Thy1/Cyth3/Zfyve28/Dab2/Ccdc88a/Irgm1/Alox15/Arhgap9/Wdfy3/Pask/Myo1b/Golph3l/Atp13a2/Actn2	24
GO:0003697	single-stranded DNA binding	13/1284	124/28407	0.00407261697956951	0.033772921293991	0.0255823779461191	Jchain/Nabp1/Tdp2/Rad51/Neil3/Smc2/Hnrnpdl/Mcm10/Rpa2/Mcm5/Hrob/Smc5/Cdc45	13
GO:0140303	intramembrane lipid transporter activity	7/1284	46/28407	0.00433354588312222	0.0356469096837473	0.0270018903073999	Abcb1a/Plscr1/Atp8b1/Atp10b/Tmem30b/Ano9/Clptm1l	7
GO:0019957	C-C chemokine binding	5/1284	25/28407	0.00466916224524355	0.0381003639211873	0.0288603375832317	Ccr10/Ccr1/Cx3cr1/Zfp36/Ccr5	5
GO:0046624	sphingolipid transporter activity	4/1284	16/28407	0.00488669545451785	0.0395589632032398	0.0299652001972941	Abcb1a/Mttp/Atp10b/Cptp	4
GO:0015294	solute:monoatomic cation symporter activity	12/1284	113/28407	0.00510700849132477	0.0410169185917422	0.031069575073621	Slc34a2/Slc20a1/Slc12a2/Slc12a8/Slc12a5/Gm5134/Slc5a8/Slc28a3/Slc28a2/Slc38a2/Slc10a2/Slc12a7	12
GO:0015035	protein-disulfide reductase activity	5/1284	26/28407	0.0055690092741985	0.044034026819244	0.033354980067415	Txndc5/Pdia4/Pdia6/Pdia3/Txn1	5
GO:0048027	mRNA 5'-UTR binding	5/1284	26/28407	0.0055690092741985	0.044034026819244	0.033354980067415	Rsl1d1/Ddx3x/Rps13/Gnl3/Myh10	5
GO:0019001	guanyl nucleotide binding	29/1284	387/28407	0.00568557234754588	0.0442693419427236	0.0335332270236937	Nuggc/Rhob/Gbp2b/Cracr2a/Rhobtb1/Srprb/Rab37/Rab31/Septin5/Tuba4a/Septin4/Rab3d/Rab15/Irgm1/Tubb2b/Gmppb/Fkbp4/Rab39b/Rtkn/Gbp6/Eif5/Gna13/Gnl3/Rasl11b/Arl4d/Gucy2c/Gpn2/Uprt/Rab7b	29
GO:0032561	guanyl ribonucleotide binding	29/1284	387/28407	0.00568557234754588	0.0442693419427236	0.0335332270236937	Nuggc/Rhob/Gbp2b/Cracr2a/Rhobtb1/Srprb/Rab37/Rab31/Septin5/Tuba4a/Septin4/Rab3d/Rab15/Irgm1/Tubb2b/Gmppb/Fkbp4/Rab39b/Rtkn/Gbp6/Eif5/Gna13/Gnl3/Rasl11b/Arl4d/Gucy2c/Gpn2/Uprt/Rab7b	29
GO:0051020	GTPase binding	26/1284	337/28407	0.00591015734487072	0.0456693976649101	0.0345937439484459	Prkch/Sytl3/Appl2/Sytl2/Errfi1/Rab11fip4/Rasgrf1/Dock5/Mlph/Iqgap3/Rnf152/Exph5/Ect2/Ppp1r9a/Rin2/Myo5b/Rassf1/Rtkn/Dennd5b/Ncf2/Birc5/Dock7/Rasip1/Ap3m1/Rgl3/Rinl	26
GO:0140327	flippase activity	4/1284	17/28407	0.00616432939804185	0.0472753081654337	0.0358101921500809	Abcb1a/Atp8b1/Atp10b/Tmem30b	4
GO:0051082	unfolded protein binding	10/1284	88/28407	0.00634002632716583	0.0482599018933518	0.0365560041173584	Hsp90b1/Dnaja4/Dnajb11/Syvn1/Dnajb4/Dnajb6/Clu/Pfdn2/Ern2/Pfdn5	10
GO:0005158	insulin receptor binding	5/1284	27/28407	0.00658453984466204	0.0495072787014209	0.0375008695220258	App/Ptprf/Enpp1/Plcg1/Ccdc88a	5
GO:0008235	metalloexopeptidase activity	8/1284	62/28407	0.00660097049352279	0.0495072787014209	0.0375008695220258	Mep1a/Mmp14/Lta4h/Cpa3/Cpa1/Rnpepl1/Xpnpep1/Cpb1	8
