ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0050729	positive regulation of inflammatory response	24/1310	167/28891	5.78724110257759e-07	1.59904607607673e-05	1.05181644099219e-05	Nkg7/Cd81/Csf1r/Ifng/App/Fcgr1/Cebpa/H2-Q4/Adam8/C3/Nlrp6/Grn/Aim2/Ccl24/Lilra5/Ccl5/Il16/Tnfrsf11a/Pycard/Ccr5/Tnfsf11/Stat5a/Fcgr3/Ctss	24
GO:0097530	granulocyte migration	24/1310	167/28891	5.78724110257759e-07	1.59904607607673e-05	1.05181644099219e-05	Dapk2/Xcl1/Itga1/C5ar1/Cmklr1/Csf1r/Ifng/C3ar1/Itga9/Pde4d/Adam8/Sirpa/Ccl7/Pf4/Ccl22/Ccl24/Il1r1/Vav3/Pde4b/Ccl5/C5ar2/Cd177/Fcgr3/Ccl6	24
GO:1903532	positive regulation of secretion by cell	41/1310	390/28891	5.823776794445e-07	1.60125313921775e-05	1.05326819734416e-05	Sdc1/Cacna1h/Baiap3/Prkcq/Cd160/Stxbp5/Kcnn4/Slc12a2/Vdr/Malrd1/C1qtnf1/Tgfb3/A1cf/Ms4a2/Septin5/Glp1r/Nr1h4/Lrp1/Adora2a/Exph5/Dab2/Rab3d/Rab15/Myo5b/Serp1/Fgfr4/Smpd3/Ang4/Gabbr1/Gpr68/Wls/Jak2/Oxct1/Cd177/Tnfrsf11a/Golph3l/Atp13a2/Myh10/P2rx7/Tnfsf11/Acvr2a	41
GO:0045765	regulation of angiogenesis	35/1310	307/28891	5.87856569597636e-07	1.60843292627958e-05	1.0579908993272e-05	Klf2/Xbp1/Stab1/Rhob/Fasl/Mmp9/Cd160/C5ar1/Rapgef3/Ceacam1/E2f2/C3ar1/Spry2/Cysltr2/Slc12a2/Gab1/Emilin1/Cx3cr1/C6/C3/Plcg1/Grn/Ccl24/Sash1/Gata6/Atp2b4/Ccl5/Gadd45a/Zc3h12a/Ppp1r16b/Spred1/Tspan12/Cybb/Nrp1/Wars1	35
GO:0006469	negative regulation of protein kinase activity	27/1310	204/28891	6.28662101944516e-07	1.71173093679941e-05	1.12593800067222e-05	Prkch/Ptpn22/Apoe/Ceacam1/Ifng/Errfi1/Spry2/Ptpn5/Plk1/Ubash3b/Dusp10/Hexim1/Thy1/Adora2a/Zfyve28/Smyd3/Tnfaip3/Lax1/Dnajc3/Gadd45a/Cblb/Spred1/Pycard/Pkig/Rasip1/Sfrp1/Wars1	27
GO:0008380	RNA splicing	45/1310	449/28891	6.41009883788187e-07	1.73692001843862e-05	1.14250681041322e-05	Rbm47/Cwc25/Fus/Tra2a/Rsrp1/Hnrnph1/Dbr1/Bcas2/Ccnl1/Syf2/Armc7/Cirbp/Rbm4b/Srsf7/Sfpq/Zrsr2/Clk1/Prdx6/Rbm3/Tfip11/Prpf38a/Snrpe/Slc38a2/Hnrnpl/Srsf3/Esrp1/Ppp1r8/Srek1/Rbm25/Smndc1/Luc7l2/Sde2/Paxbp1/Prpf39/Rps13/Clk4/Magoh/Bud31/Snrpd1/U2af1/Tra2b/Zpr1/Akap17b/Rbmx/Srsf5	45
GO:0072676	lymphocyte migration	19/1310	112/28891	6.62059637143347e-07	1.78533293496973e-05	1.17435173491267e-05	Tbx21/Xcl1/App/Crtam/Slc12a2/Gcsam/Cd200r1/Gata3/Adam8/Ccl7/Ccl22/Ccl24/Stk39/Gas6/Padi2/Ccl5/Jam2/Pycard/Ccl6	19
GO:0032963	collagen metabolic process	20/1310	123/28891	6.84657311028659e-07	1.83743677395203e-05	1.2086244649486e-05	Tram2/Mmp9/Rapgef3/Errfi1/Emilin1/F2r/Tgfb3/Nr1h4/Got1/Mmp14/Ctsb/Smpd3/Mkx/Mmp7/Suco/Pdgfb/Fosl2/P2rx7/Mmp25/Ctss	20
GO:0010721	negative regulation of cell development	36/1310	323/28891	7.04695492265908e-07	1.88220810291404e-05	1.23807403528421e-05	Tbx21/C1qc/Sema6d/Nr1d1/Ceacam1/Appl2/Id2/Ifng/Cysltr2/Tmem176b/Cebpa/Dnajb11/Tmem176a/Erbb2/Ubash3b/Dusp10/Zbtb7b/Dtx1/Lag3/Gpr55/Thy1/Ctla4/Irgm1/Map2/Tob2/Cd44/Cit/Sema3b/Ifrd1/Zc3h12a/Gpr68/Sema6c/Idh2/Ccr5/Nrp1/Sfrp1	36
GO:0006397	mRNA processing	48/1310	496/28891	7.58868203661501e-07	2.01710781977311e-05	1.32680802625569e-05	Ccnb1/Rbm47/Cwc25/Aicda/App/Tra2a/Rsrp1/Hnrnph1/A1cf/Dbr1/Bcas2/Syf2/Armc7/Cirbp/Rbm4b/Srsf7/Sfpq/Paf1/Zrsr2/Slbp/Prdx6/Rbm3/Tfip11/Prpf38a/Tbrg4/Snrpe/Hnrnpl/Srsf3/Esrp1/Ppp1r8/Srek1/Rbm25/Smndc1/Luc7l2/Sde2/Ern2/Paxbp1/Prpf39/Magoh/Bud31/Snrpd1/U2af1/Tra2b/Zpr1/Akap17b/Rbmx/Srsf5/Sltm	48
GO:0042116	macrophage activation	19/1310	113/28891	7.62394112661614e-07	2.01710781977311e-05	1.32680802625569e-05	Tff2/C1qa/Rora/C5ar1/Csf1r/Nr1d1/Ifng/App/Cst7/Jun/Cebpa/Jund/Cx3cr1/Grn/Stk39/Clu/Irgm1/Tlr9/Jak2	19
GO:0007051	spindle organization	26/1310	194/28891	7.90876686466522e-07	2.08264194102851e-05	1.36991489303937e-05	Ccnb1/Tpx2/Cenpe/Aspm/Tppp/Espl1/Plk3/Kif11/Prc1/Plk1/Kifc1/Nek2/Aurkb/Nuf2/Cdca8/Gpsm2/Cdc20/Stard9/Kif4/Trim36/Misp/Ccnb2/Birc5/Chmp4c/Kif23/Mei1	26
GO:1901342	regulation of vasculature development	35/1310	311/28891	7.97707153691417e-07	2.08362506498531e-05	1.37056156980295e-05	Klf2/Xbp1/Stab1/Rhob/Fasl/Mmp9/Cd160/C5ar1/Rapgef3/Ceacam1/E2f2/C3ar1/Spry2/Cysltr2/Slc12a2/Gab1/Emilin1/Cx3cr1/C6/C3/Plcg1/Grn/Ccl24/Sash1/Gata6/Atp2b4/Ccl5/Gadd45a/Zc3h12a/Ppp1r16b/Spred1/Tspan12/Cybb/Nrp1/Wars1	35
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	28/1310	219/28891	7.98679602374474e-07	2.08362506498531e-05	1.37056156980295e-05	Ptpn22/Csf1r/Ifng/App/Errfi1/Nlrc3/H2-Q4/Oas1g/Adam8/Sirpa/Axl/Nr1h4/Cx3cr1/Zfp36/Lilra5/Clu/Tnfaip3/Gas6/Tlr9/Arid5a/Zc3h12a/C5ar2/Jak2/Gpnmb/Pycard/Ccr5/Cybb/Fcgr3	28
GO:0033157	regulation of intracellular protein transport	29/1310	232/28891	8.20181354720623e-07	2.12981352714258e-05	1.40094329838976e-05	Xbp1/Edem2/Derl3/Prkcq/Ptpn22/Cd81/Rapgef3/Camk4/Ifng/Plk3/Fyn/Edem1/Nucb1/Ptpn5/Erbb2/Cdk1/Ect2/Pdcd5/Fermt1/Gas6/Tmem30b/Zc3h12a/Jak2/Atp13a2/Txn1/Pkig/Akap1/Zpr1/Ubr5	29
GO:0071222	cellular response to lipopolysaccharide	35/1310	312/28891	8.60090717209342e-07	2.22315614416e-05	1.4623419664413e-05	Xbp1/Nuggc/Gbp2b/Mrc1/Ptpn22/Aicda/Nr1d1/Ifng/Slc12a2/Tnfrsf1b/Fcgr4/Cfh/Pde4d/Defa2/Sirpa/Axl/Pf4/Nr1h4/Cx3cr1/Plscr1/Litaf/Sash1/Zfp36/Tnfaip3/Paf1/Irgm1/Pde4b/Ang4/Defa20/Arid5a/Zc3h12a/Gbp6/Jak2/Scimp/Pycard	35
GO:0002720	positive regulation of cytokine production involved in immune response	19/1310	114/28891	8.76385425955941e-07	2.24547209212081e-05	1.47702089365464e-05	Tbx21/Clnk/Xcl1/Cd160/Cd81/Il18r1/Ifng/Inava/H2-Q4/Gata3/Kit/Cd226/Il1r1/Tlr7/Arid5a/Nr4a3/Scimp/Pycard/P2rx7	19
GO:0001910	regulation of leukocyte mediated cytotoxicity	21/1310	136/28891	8.76730947003847e-07	2.24547209212081e-05	1.47702089365464e-05	Klrd1/Il18rap/Cd160/Ceacam1/Klrb1a/Crtam/Muc4/H2-Q4/H2-T24/Lag3/Cx3cr1/Klri1/Klrb1c/Serpinb9/Cd226/Klrb1b/Il7r/P2rx7/Stat5a/Klri2/Klrc1	21
GO:0070588	calcium ion transmembrane transport	38/1310	354/28891	8.93514557129156e-07	2.27805597769884e-05	1.49845383863048e-05	Cacna1h/Bhlha15/Fasl/Xcl1/Ptpn22/Cracr2a/Plch2/Lck/Cacna1s/Rapgef3/P2ry6/Fyn/Capn3/F2r/Pde4d/Ubash3b/Ms4a2/Glp1r/P2ry12/Plcb3/Thy1/Plcg1/Fbxo11/Stac2/Kcne3/Chd7/Gas6/Cacna1e/Atp1b1/Atp2b4/Tlr9/Pde4b/Atp2c2/Cbarp/Zfas1/Ccr5/P2rx7/Grm6	38
GO:0097193	intrinsic apoptotic signaling pathway	36/1310	327/28891	9.45543895399256e-07	2.39979896348164e-05	1.5785336286613e-05	Xbp1/Dapk2/Mmp9/Eaf2/Pycr1/Herpud1/Lck/App/E2f2/Hyou1/Fyn/Tmem238l/Tnfrsf1b/Syvn1/Plaur/Ifi204/Bub1/Nacc2/Septin4/Zfp622/Plscr1/Sfpq/Clu/Cd44/Tmem117/Ddx3x/Ddias/Perp/Ern2/Jak2/Zfas1/Bclaf1/Pycard/Mbd4/Eif2ak3/Triap1	36
GO:0051348	negative regulation of transferase activity	31/1310	260/28891	9.78130717480954e-07	2.47132215961742e-05	1.62557997381259e-05	Prkch/Ptpn22/Apoe/Ceacam1/Ifng/Errfi1/Spry2/Ptpn5/Plk1/Tinf2/Ubash3b/Dusp10/Hexim1/Thy1/Adora2a/Zfyve28/Smyd3/Zfp36/Tnfaip3/Lax1/Dnajc3/Midn/Gadd45a/Cblb/Pif1/Spred1/Pycard/Pkig/Rasip1/Sfrp1/Wars1	31
GO:0019932	second-messenger-mediated signaling	36/1310	328/28891	1.01669697136454e-06	2.55724363784021e-05	1.68209718415516e-05	Tff2/Ccr10/Bhlha15/Cd3e/Cd8a/Zap70/Apoe/Cmklr1/Erbb3/App/Sla2/Chga/Tcrb/Sox9/Mt1/Pde4d/Ccr1/Glp1r/P2ry12/Cx3cr1/Ncald/Ada/Plcg1/Lat/Ppp1r9a/Irgm1/Fpr2/Atp1b1/Atp2b4/Nr5a2/Mt2/Ccr5/Tnfsf11/Neurod1/Jpt2/Eif2ak3	36
GO:0043524	negative regulation of neuron apoptotic process	27/1310	210/28891	1.11805012919527e-06	2.78060382185726e-05	1.82901847512169e-05	Nr4a2/Pycr1/Apoe/C5ar1/Erbb3/Hyou1/Fyn/Jun/F2r/Kif14/Mt1/Tgfb3/Glp1r/Adam8/Axl/Cx3cr1/Lrp1/Adora2a/Grn/Ccnd1/Clu/Cln3/Nr4a3/Jak2/Birc5/Zpr1/Nrp1	27
GO:0030316	osteoclast differentiation	21/1310	138/28891	1.12037165936841e-06	2.78060382185726e-05	1.82901847512169e-05	Car2/Fos/Cd81/Csf1r/Ceacam1/Ifng/Farp2/Enpp1/Ccr1/Ubash3b/Trf/Adam8/Gpr55/Tob2/Ccl5/Gpr68/Tnfrsf11a/Fosl2/Cd300lf/Tnfsf11/Sfrp1	21
GO:1990266	neutrophil migration	21/1310	138/28891	1.12037165936841e-06	2.78060382185726e-05	1.82901847512169e-05	Dapk2/Xcl1/Itga1/C5ar1/Ifng/C3ar1/Itga9/Pde4d/Adam8/Ccl7/Pf4/Ccl22/Ccl24/Il1r1/Vav3/Pde4b/Ccl5/C5ar2/Cd177/Fcgr3/Ccl6	21
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	29/1310	236/28891	1.16851314298671e-06	2.887261752155e-05	1.89917565591076e-05	Tbx21/Klrd1/Xcl1/Prkcq/Cd81/Il18r1/Ifng/Fcgr1/Tnfrsf1b/Muc4/H2-Q4/Gata3/H2-T24/Zbtb7b/Susd4/Il23r/C3/Ada/Tnfaip3/Cd226/Il1r1/Arid5a/Zc3h12a/Il7r/Zbtb1/Jak2/P2rx7/Il12rb1/Fcgr3	29
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	17/1310	95/28891	1.17364178907352e-06	2.887261752155e-05	1.89917565591076e-05	Ccnb1/Cenpe/Ube2c/Knl1/Plk1/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Bub1b/Bub1/Cdc20/Spc24/Gen1/Cit/Birc5	17
GO:0002753	cytosolic pattern recognition receptor signaling pathway	22/1310	150/28891	1.19016293352391e-06	2.88988047365177e-05	1.90089819184383e-05	Tlr8/Ptpn22/Inava/Atat1/Nlrc3/Oas1g/Nr1h4/Trim31/Nlrp6/Unc93b1/Rnf125/Tnfaip3/Irgm1/Zc3hav1/Tlr9/Tlr7/Ddx3x/Tlr13/Scimp/Pycard/Cptp/Rab7b	22
GO:0034341	response to type II interferon	22/1310	150/28891	1.19016293352391e-06	2.88988047365177e-05	1.90089819184383e-05	Txk/Gbp2b/Mrc1/Xcl1/Bst2/Ifng/Sirpa/Ccl7/Aqp4/Il23r/Ccl22/Ifitm2/Nlrc5/Ccl24/Irgm1/Ccl5/Gbp6/Jak2/Il12rb1/Slc22a5/Ccl6/Rab7b	22
GO:0090316	positive regulation of intracellular protein transport	22/1310	150/28891	1.19016293352391e-06	2.88988047365177e-05	1.90089819184383e-05	Xbp1/Edem2/Prkcq/Ptpn22/Cd81/Rapgef3/Camk4/Ifng/Plk3/Fyn/Edem1/Ptpn5/Erbb2/Cdk1/Ect2/Pdcd5/Gas6/Tmem30b/Zc3h12a/Jak2/Zpr1/Ubr5	22
GO:0034113	heterotypic cell-cell adhesion	13/1310	57/28891	1.22573863180405e-06	2.96343447663315e-05	1.94928035593158e-05	Itgad/Skap1/Lck/Gcnt2/Dsp/Myadm/Cd200r1/Thy1/Tnfaip3/Izumo1/Alox15/Cd44/Perp	13
GO:0002821	positive regulation of adaptive immune response	24/1310	174/28891	1.23201034392472e-06	2.96581374209174e-05	1.95084538308387e-05	Tbx21/Skap1/Xcl1/Prkcq/Cd81/Il18r1/Ifng/Fcgr1/H2-Q4/Gata3/H2-T24/Il23r/C3/Ada/Cd226/Il1r1/Cd44/Arid5a/Zbtb1/Jak2/Pycard/P2rx7/Il12rb1/Fcgr3	24
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	35/1310	317/28891	1.24581808287581e-06	2.98623659267113e-05	1.96427907354014e-05	Xbp1/Reln/Cd160/Csf1r/Rapgef3/Erbb3/Gcnt2/Plk3/Spry2/Sox9/Nlrc3/F2r/Gata3/C1qtnf1/Erbb2/Adam8/Axl/P2ry12/Cx3cr1/Aim2/Myorg/Prr5/Mertk/Pdgfa/Gas6/Pear1/Vav3/Smpd3/Ccl5/Jak2/Ppp1r16b/Rictor/Pdgfb/Tnfsf11/Tgfbr1	35
GO:0033045	regulation of sister chromatid segregation	18/1310	106/28891	1.27497889474892e-06	3.0328524471424e-05	1.9949419311509e-05	Ccnb1/Cenpe/Ube2c/Knl1/Plk1/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Cdk1/Bub1b/Bub1/Cdc20/Spc24/Gen1/Cit/Birc5	18
GO:0140694	non-membrane-bounded organelle assembly	41/1310	402/28891	1.27607983156642e-06	3.0328524471424e-05	1.9949419311509e-05	Cdc20b/Tpx2/Vil1/Cenpe/Aspm/mt-Rnr1/Pls1/Kif11/Farp2/Dock5/Cds1/Tns3/Prc1/Plk1/Capn3/Rps27/Kifc1/Nek2/Aurkb/Cdca8/Brix1/Sh3pxd2b/Gpsm2/Cdc20/Cirbp/Stard9/Rps28/Ddx3x/mt-Rnr2/Eif5/Nbdy/Rps25/Misp/Myh10/Ccnb2/Birc5/Chmp4c/Nsun4/Rps23/Kif23/Actn2	41
GO:0042267	natural killer cell mediated cytotoxicity	19/1310	117/28891	1.31760806111004e-06	3.11833907796043e-05	2.05117310867896e-05	Klrd1/Il18rap/Nkg7/Cd160/Gzmb/Ceacam1/Klrb1a/Crtam/Fcgr4/H2-Q4/Lag3/Klri1/Klrb1c/Serpinb9/Cd226/Klrb1b/Stat5a/Klri2/Klrc1	19
GO:0070555	response to interleukin-1	17/1310	96/28891	1.36649304241201e-06	3.22044515751637e-05	2.11833618472096e-05	Xcl1/Rora/Nr1d1/Egr1/App/Sirpa/Ccl7/Ccl22/Ccl24/Il1r1/Ccl5/Zc3h12a/Il1r2/Tnfrsf11a/Pycard/Rbmx/Ccl6	17
GO:0033673	negative regulation of kinase activity	28/1310	225/28891	1.37894779810061e-06	3.23620008349219e-05	2.12869941966203e-05	Prkch/Ptpn22/Apoe/Ceacam1/Ifng/Errfi1/Spry2/Ptpn5/Plk1/Ubash3b/Dusp10/Hexim1/Thy1/Adora2a/Zfyve28/Smyd3/Tnfaip3/Lax1/Dnajc3/Midn/Gadd45a/Cblb/Spred1/Pycard/Pkig/Rasip1/Sfrp1/Wars1	28
GO:2000107	negative regulation of leukocyte apoptotic process	16/1310	86/28891	1.40468019981307e-06	3.28285468364645e-05	2.15938776330912e-05	Prkcq/St6gal1/Kitl/Aurkb/Axl/Tsc22d3/Ada/Serpinb9/Mertk/Gas6/Cd44/Ccl5/Il7r/Ccr5/Cd27/Stat5a	16
GO:0071706	tumor necrosis factor superfamily cytokine production	28/1310	226/28891	1.50699046983998e-06	3.50734835905911e-05	2.30705463934882e-05	Ptpn22/Csf1r/Ifng/App/Errfi1/Nlrc3/H2-Q4/Oas1g/Adam8/Sirpa/Axl/Nr1h4/Cx3cr1/Zfp36/Lilra5/Clu/Tnfaip3/Gas6/Tlr9/Arid5a/Zc3h12a/C5ar2/Jak2/Gpnmb/Pycard/Ccr5/Cybb/Fcgr3	28
GO:0002687	positive regulation of leukocyte migration	24/1310	176/28891	1.51613054491399e-06	3.51403976298453e-05	2.31145609392063e-05	Dapk2/Mmp9/Xcl1/C5ar1/Cmklr1/Csf1r/App/C3ar1/Kitl/Ccr1/Adam8/Ccl7/P2ry12/Cx3cr1/Mmp14/Thy1/Ccl24/Stk39/Gas6/Fpr2/Il1r1/Ccl5/Jam2/Pycard	24
GO:0010038	response to metal ion	35/1310	320/28891	1.54870205503169e-06	3.57476124554435e-05	2.35139731552354e-05	Aoc1/Mmp9/Fos/Cp/Lck/Camk2b/Id2/App/Kcnj10/Fus/Gatm/Jun/Cebpa/Slc12a2/Jund/Capn3/Enpp1/Mt1/Acer1/Serpina1b/Trf/Cpne7/Gphn/Plscr1/Ect2/Stk39/Sord/Alox15/Smpd3/Cpa1/Mt2/Atp13a2/P2rx7/Fosb/Ppp2cb	35
GO:1901652	response to peptide	45/1310	464/28891	1.57272326816214e-06	3.61532984062354e-05	2.37808242230729e-05	Xbp1/Car2/Nr4a2/Mzb1/Reg3g/Mmp9/Reg3b/Prkcq/Ptpn22/Ceacam1/Egr1/Appl2/Adcy6/App/Ptprf/Fyn/Marcks/Gatm/Cyp11b2/Inava/Enpp1/Rab31/Serpina1b/Zbtb7b/Nr1h4/Sort1/Lrp1/Serpina3f/Pklr/Tnfaip3/Stat4/Slc25a33/Fpr2/Smpd3/Srsf3/Nr4a3/Jak2/Socs3/Slc2a1/Sh2b2/Fosl2/Stat5a/Actn2/Slc27a4/Srsf5	45
GO:0071216	cellular response to biotic stimulus	37/1310	349/28891	1.6670258777541e-06	3.81646863196846e-05	2.51038698239661e-05	Xbp1/Nuggc/Gbp2b/Mrc1/Ptpn22/Aicda/Nr1d1/Ifng/Klrh1/Slc12a2/Tnfrsf1b/Fcgr4/Cfh/Pde4d/Defa2/Sirpa/Axl/Pf4/Nr1h4/Cx3cr1/Plscr1/Litaf/Sash1/Zfp36/Tnfaip3/Paf1/Irgm1/Pde4b/Ang4/Defa20/Arid5a/Zc3h12a/Gbp6/Jak2/Scimp/Pycard/Eif2ak3	37
GO:0033622	integrin activation	9/1310	27/28891	1.76062569497813e-06	3.99811721584305e-05	2.62987132363024e-05	Mzb1/Skap1/Farp2/Cdh17/Kif14/P2ry12/Fermt1/Plek/Rasip1	9
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	9/1310	27/28891	1.76062569497813e-06	3.99811721584305e-05	2.62987132363024e-05	Tbx21/Il18rap/Xcl1/Cd81/Il18r1/Gata3/Il1r1/Arid5a/Fosl2	9
GO:0071219	cellular response to molecule of bacterial origin	35/1310	322/28891	1.7870984019247e-06	4.04186892596598e-05	2.65865021169188e-05	Xbp1/Nuggc/Gbp2b/Mrc1/Ptpn22/Aicda/Nr1d1/Ifng/Slc12a2/Tnfrsf1b/Fcgr4/Cfh/Pde4d/Defa2/Sirpa/Axl/Pf4/Nr1h4/Cx3cr1/Plscr1/Litaf/Sash1/Zfp36/Tnfaip3/Paf1/Irgm1/Pde4b/Ang4/Defa20/Arid5a/Zc3h12a/Gbp6/Jak2/Scimp/Pycard	35
GO:0001865	NK T cell differentiation	7/1310	15/28891	1.8106954643742e-06	4.0787915099096e-05	2.68293705458955e-05	Txk/Itk/Prdm1/Zbtb7b/Tox/Fosl2/Zbtb16	7
GO:0051047	positive regulation of secretion	43/1310	437/28891	1.82983529458159e-06	4.09618810284239e-05	2.69438014102572e-05	Sdc1/Xbp1/Cacna1h/Baiap3/Prkcq/Cd160/Stxbp5/Kcnn4/Sytl2/Slc12a2/Vdr/Malrd1/C1qtnf1/Tgfb3/A1cf/Ms4a2/Septin5/Glp1r/Nr1h4/Lrp1/Adora2a/Exph5/Dab2/Rab3d/Rab15/Myo5b/Serp1/Fgfr4/Smpd3/Ang4/Gabbr1/Gpr68/Wls/Jak2/Oxct1/Cd177/Tnfrsf11a/Golph3l/Atp13a2/Myh10/P2rx7/Tnfsf11/Acvr2a	43
GO:0044784	metaphase/anaphase transition of cell cycle	17/1310	98/28891	1.8403269779217e-06	4.09618810284239e-05	2.69438014102572e-05	Ccnb1/Cenpe/Ube2c/Knl1/Plk1/Aurkb/Nuf2/Cdca8/Ttk/Cdc6/Bub1b/Bub1/Cdc20/Spc24/Gen1/Cit/Birc5	17
GO:2001251	negative regulation of chromosome organization	17/1310	98/28891	1.8403269779217e-06	4.09618810284239e-05	2.69438014102572e-05	Top2a/Ccnb1/Cenpe/Knl1/Plk1/Tinf2/Aurkb/Nuf2/Cdca8/Ttk/Bub1b/Bub1/Cdc20/Spc24/Gen1/Pif1/Birc5	17
GO:0044786	cell cycle DNA replication	11/1310	42/28891	1.8675057073858e-06	4.14025277182883e-05	2.72336488636872e-05	Nuggc/Aicda/E2f8/Rad51/Tk1/Recql5/Donson/Pcna/Mcm5/Zpr1/Cdc45	11
GO:0002263	cell activation involved in immune response	36/1310	337/28891	1.92139395910516e-06	4.24295225063814e-05	2.79091828705495e-05	Xbp1/Pou2af1/Tbx21/Nkg7/Clnk/Cd160/Rora/Cracr2a/Cd81/Aicda/Il18r1/Ifng/App/Chga/Cdh17/Fcgr4/Enpp1/Cd244a/Gata3/Ms4a2/Zbtb7b/Kit/Lrp1/Ada/Grn/Lat/Tnfaip3/Stat4/Eomes/Tcim/Zc3h12a/Nr4a3/Cd177/Exo1/Pycard/Snap23	36
GO:0032680	regulation of tumor necrosis factor production	27/1310	216/28891	1.93919729503586e-06	4.26547357955143e-05	2.8057323092263e-05	Ptpn22/Csf1r/Ifng/App/Errfi1/Nlrc3/H2-Q4/Oas1g/Sirpa/Axl/Nr1h4/Cx3cr1/Zfp36/Lilra5/Clu/Tnfaip3/Gas6/Tlr9/Arid5a/Zc3h12a/C5ar2/Jak2/Gpnmb/Pycard/Ccr5/Cybb/Fcgr3	27
GO:0097191	extrinsic apoptotic signaling pathway	29/1310	242/28891	1.95254448489476e-06	4.27805547491201e-05	2.81400839619908e-05	Fasl/Siglec1/Yap1/Ifng/Erbb3/App/Kitl/Fyn/Tnfsf10/Tnfrsf1b/Siah2/Sort1/Traf1/Cttn/Dab2/Clca3a2/Tnfaip3/Dedd2/Pdia3/Ddx3x/Jak2/Pycard/Eya2/Timp3/P2rx7/Tgfbr1/Cd27/Nrp1/Sfrp1	29
GO:0051924	regulation of calcium ion transport	33/1310	296/28891	2.00618512010001e-06	4.37847950919881e-05	2.880065060803e-05	Ptpn22/Cracr2a/Rapgef3/P2ry6/Fyn/Vdr/Capn3/F2r/Pde4d/Ccr1/Ubash3b/Ms4a2/Glp1r/P2ry12/Thy1/Plcg1/Adora2a/Fbxo11/Stac2/Kcne3/Lilra5/Chd7/Atp1b1/Tlr9/Pde4b/Ccl5/Atp2c2/Cbarp/Il16/Zfas1/Pdgfb/P2rx7/Grm6	33
GO:0055074	calcium ion homeostasis	37/1310	353/28891	2.18390567107757e-06	4.72456765360885e-05	3.107714035882e-05	Fasl/Xcl1/Pygm/Apoe/Nt5e/Herpud1/Plch2/Lck/Cacna1s/P2ry6/App/Chga/Vdr/Alpl/Capn3/F2r/Enpp1/Pde4d/Ccr1/Ubash3b/Ms4a2/Glp1r/Plcb3/Thy1/Plcg1/Chd7/Cln3/Atp1b1/Atp2b4/Ccl5/Atp2c2/Xk/Atp13a2/Ccr5/P2rx7/Tnfsf11/Tmtc4	37
GO:0032388	positive regulation of intracellular transport	25/1310	192/28891	2.18503511525804e-06	4.72456765360885e-05	3.107714035882e-05	Xbp1/Edem2/Prkcq/Ptpn22/Cd81/Rapgef3/Camk4/Ifng/Plk3/Fyn/Edem1/Ptpn5/Erbb2/Cdk1/Ect2/Pdcd5/Dab2/Gas6/Map2/Tmem30b/Zc3h12a/Jak2/Zpr1/Actn2/Ubr5	25
GO:0042098	T cell proliferation	31/1310	270/28891	2.19002957735479e-06	4.72456765360885e-05	3.107714035882e-05	Itgad/Cd3e/Xcl1/Prkcq/Tnfrsf9/Zap70/Ptpn22/Cd81/Ceacam1/Ifng/Kitl/Fyn/Crtam/Tnfrsf1b/Cd244a/H2-Q4/Erbb2/Zbtb7b/Efnb1/Sh2d2a/Ctla4/Irgm1/Cd44/Ccl5/Cblb/Jak2/Gpnmb/Pycard/P2rx7/Stat5a/Il12rb1	31
GO:0140894	endolysosomal toll-like receptor signaling pathway	12/1310	51/28891	2.20579299198659e-06	4.74034210423479e-05	3.11809011369752e-05	Tlr8/Ptpn22/Oas1g/Nr1h4/Unc93b1/Tnfaip3/Tlr9/Tlr7/Ddx3x/Tlr13/Scimp/Rab7b	12
GO:0030593	neutrophil chemotaxis	18/1310	110/28891	2.21933070762394e-06	4.7512312744514e-05	3.12525276425147e-05	Dapk2/Xcl1/Itga1/C5ar1/Ifng/C3ar1/Itga9/Pde4d/Ccl7/Pf4/Ccl22/Ccl24/Vav3/Pde4b/Ccl5/C5ar2/Fcgr3/Ccl6	18
GO:0042269	regulation of natural killer cell mediated cytotoxicity	16/1310	89/28891	2.2569053609981e-06	4.81330120526173e-05	3.16608096469816e-05	Klrd1/Il18rap/Cd160/Ceacam1/Klrb1a/Crtam/H2-Q4/Lag3/Klri1/Klrb1c/Serpinb9/Cd226/Klrb1b/Stat5a/Klri2/Klrc1	16
GO:0031589	cell-substrate adhesion	38/1310	368/28891	2.29385708359281e-06	4.87357741737578e-05	3.20572929744529e-05	Ccl28/Itgad/Cd96/Itgae/Cd3e/Skap1/Itga1/Fndc3b/Gcnt2/St6gal1/Marcks/Myadm/Dock5/Itgb5/Emilin1/Muc4/Itga9/Kif14/Adam8/Sirpa/Axl/Cttn/Lrp1/Mmp14/Thy1/Dab2/Rin2/Mertk/Fermt1/Gas6/Alox15/Jak2/Map4k4/Pdgfb/Ntn4/Nrp1/Actn2/Sfrp1	38
