ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044241	lipid digestion	9/2078	20/28891	4.10120409821605e-06	8.54696513937745e-05	5.29353411173249e-05	Ldlr/Abcg8/Lpcat3/Npc1/Aqp1/Enpp7/Abcg5/Npc1l1/Acat2	9
GO:0043153	entrainment of circadian clock by photoperiod	10/2078	25/28891	4.34316859379703e-06	9.02054033023539e-05	5.58684131334105e-05	Per3/Per2/Usp2/Cry2/Per1/Cry1/Fbxl3/Bhlhe40/Fbxl21/Id2	10
GO:0016358	dendrite development	47/2078	327/28891	4.47833359605911e-06	9.26984795373452e-05	5.74124915142002e-05	Dab1/Tpbg/Baiap2/Dab2ip/Igsf9/Acsl4/Fstl4/App/Zmynd8/Mfsd2a/Ptprs/Dpysl5/Strn/Ngef/Psen1/Zfp296/Myo5b/Id1/Bhlhb9/Epha4/Atp7a/Adam10/Palm/Kidins220/Nrp1/Camk1d/Slc11a2/Numbl/Rbfox2/Taok2/D130043K22Rik/Arc/Prmt3/Fas/Dbn1/Dynlt1a/Rap2a/Bmp7/Camsap2/Plk2/Lrp8/Dclk1/Rapgef2/Prickle1/Nr3c1/Ptprf/Mecp2	47
GO:0002064	epithelial cell development	38/2078	242/28891	4.52182815588605e-06	9.31672787808343e-05	5.77028407488695e-05	Bmal1/Vim/Vegfa/Exph5/Fasn/Pdpk1/Klf5/Fzd5/Psap/Add1/Cdh1/Ptprs/Tbc1d20/Cldn3/Pgr/Epha2/Hif1a/Tjp3/Id1/Src/Atf4/Pof1b/Myadm/F2rl1/Bcl11b/Insm1/Il6st/Clock/Spdef/Nkx2-2/Frs2/Rilpl2/Kcnma1/Ampd2/Rapgef2/Map3k1/Tfcp2l1/Gak	38
GO:0002224	toll-like receptor signaling pathway	17/2078	68/28891	4.53139367989042e-06	9.31672787808343e-05	5.77028407488695e-05	Lrrc19/Nlrp6/Pdpk1/Irf1/App/Cd300lf/Tlr3/Tnip1/Trim30a/Rab11fip2/Gfi1/Tlr2/Smpdl3b/Nfkbiz/Unc93b1/Gpr108/Pik3ap1	17
GO:0006164	purine nucleotide biosynthetic process	37/2078	233/28891	4.60205872551525e-06	9.43037251211771e-05	5.84066949673737e-05	Nos2/Acacb/ND4/Acsl1/Acsl4/Nampt/Pnp/Adcy6/ND1/Ndufa13/Impdh1/ND3/Dlat/Ppargc1a/ND2/Ppat/Adcy8/Acsl6/Mpc2/Ndufb7/ND4L/Ndufa5/Nmnat3/Pdhb/Pank3/Gart/Atp5mc1/ATP6/Myc/G6pdx/Lipa/Hnf1a/Atp5f1e/Ampd2/Parp1/Gmps/Ppara	37
GO:0032271	regulation of protein polymerization	34/2078	206/28891	4.66833717613725e-06	9.52925317968417e-05	5.90191090561388e-05	Baiap2/Baiap2l1/Hsp90aa1/Inpp5j/Cdc42ep2/Add1/Numa1/Pde4dip/Tppp3/Slit2/Tppp/Vil1/Myadm/Evl/Fmn1/Mapre1/Cttn/Prkcd/Tlr2/Capn1/Cyrib/Arpc3/Dbn1/Tmod3/Fchsd1/Camsap2/Esam/Pycard/Alox15/Kank3/Nck1/Flii/Map3k1/Mecp2	34
GO:0043620	regulation of DNA-templated transcription in response to stress	13/2078	42/28891	4.68141865037528e-06	9.52925317968417e-05	5.90191090561388e-05	Vegfa/Nfe2l1/Tmbim6/Hif1a/Atf4/Tcim/Pparg/Cebpb/Klf2/Muc1/Nck1/Jmy/Bag3	13
GO:0015908	fatty acid transport	23/2078	113/28891	4.74779246654141e-06	9.63235908692027e-05	5.96576920246838e-05	Nos2/Tnfrsf11a/Crot/Acsl1/Acsl4/Crabp2/Slc2a1/Pla2g2f/Slc27a4/Syk/Mfsd2a/Acsl6/Slc27a2/Pla2g5/Slc5a8/Pparg/Abcd3/Plin2/Hnf1a/Acsl3/Pla2g12b/Rbp2/Pla2g2d	23
GO:0034599	cellular response to oxidative stress	38/2078	243/28891	4.9939470552716e-06	0.000100983213226565	6.25436134592812e-05	Bmal1/Trpa1/Mgat3/Smpd3/Ambp/Txn1/Psap/Zc3h12a/Mapk13/Rhob/Nfe2l1/Aldh3b1/Sirt1/Ect2/Endog/Mgst1/Hif1a/Oser1/Ppargc1a/Src/Atp7a/Atf4/Aqp1/Slc11a2/Atp13a2/Prkcd/Hgf/Pink1/Capn1/Tsc1/Bnip3/Pdgfrb/G6pdx/Parp1/Ppif/Prkaa1/Slc1a1/Eif2s1	38
GO:0009152	purine ribonucleotide biosynthetic process	33/2078	198/28891	5.16506646895971e-06	0.000103887671609907	6.43424799899864e-05	Acacb/ND4/Acsl1/Acsl4/Pnp/Adcy6/ND1/Ndufa13/Impdh1/ND3/Dlat/Ppargc1a/ND2/Ppat/Adcy8/Acsl6/Mpc2/Ndufb7/ND4L/Ndufa5/Pdhb/Pank3/Gart/Atp5mc1/ATP6/Myc/Lipa/Hnf1a/Atp5f1e/Ampd2/Parp1/Gmps/Ppara	33
GO:0019319	hexose biosynthetic process	21/2078	98/28891	5.19710961852442e-06	0.000103887671609907	6.43424799899864e-05	Per2/G6pc1/Got1/Cry1/Zfp692/Gm10768/Sirt1/Aldoc/Gnpda1/Hif1a/Ppargc1a/Atf4/Ptpn2/Acadm/Slc25a10/Fbp1/Pck1/Gck/Slc35b4/Ppara/Nr3c1	21
GO:0009746	response to hexose	34/2078	207/28891	5.20522250281824e-06	0.000103887671609907	6.43424799899864e-05	Arrb1/Trpa1/Nr1d1/Ern1/Baiap3/Slc2a5/Acvr1c/Pim3/Slc12a6/Hmgcr/Sirt1/Rab11b/Trpm4/Hif1a/Adcy8/Slc2a2/Lrp1/Tra2b/Pik3ca/Mpc2/Pde3b/Sybu/Rab11fip2/Myt1/Glp1r/Pck1/Oxct1/Igf1r/Gck/Hnf1a/Pde8b/Rasal2/Prkaa1/Hmgn3	34
GO:0002385	mucosal immune response	19/2078	83/28891	5.20540479586117e-06	0.000103887671609907	6.43424799899864e-05	Defa24/Defa39/Defa40/Defa35/Defa3/Defa38/Defa26/Pigr/Defa29/Defa17/Defa34/Defa30/Fau/Defa20/Defa28/Rpl39/Gcnt3/Ear2/Defa5	19
GO:0016032	viral process	47/2078	329/28891	5.29116665464982e-06	0.000105256422379998	6.51902111757095e-05	Cd74/Zfyve1/Nr5a2/Ly6e/Fbln1/Rab43/Insr/Trim14/Top2a/Zc3h12a/Rrp1b/Bcl2/Zdhhc9/Mid2/Tbc1d20/Eif3b/Rnasel/Trim31/Trim56/Trim25/Npc1/Hspa8/Trim38/Tpcn1/Ssb/Nrp1/Trim21/Eps15/Chmp5/Sp1/Ciita/Oasl1/Trim30a/Resf1/Lrsam1/Mon1b/Chmp2b/Dynlt1a/Vapa/Fbxl2/Igf2r/Ppara/Chmp4c/Spcs3/Map3k1/Pik3c3/Trim11	47
GO:0002396	MHC protein complex assembly	8/2078	16/28891	5.38515733252675e-06	0.000106092794136307	6.57082152098796e-05	H2-Eb1/H2-Ab1/H2-Aa/B2m/H2-DMb1/H2-DMa/Tapbp/Tapbpl	8
GO:0002501	peptide antigen assembly with MHC protein complex	8/2078	16/28891	5.38515733252675e-06	0.000106092794136307	6.57082152098796e-05	H2-Eb1/H2-Ab1/H2-Aa/B2m/H2-DMb1/H2-DMa/Tapbp/Tapbpl	8
GO:0141086	negative regulation of inflammasome-mediated signaling pathway	8/2078	16/28891	5.38515733252675e-06	0.000106092794136307	6.57082152098796e-05	Trim31/Nlrc3/Lamp2/Hspa8/Trim30a/Irgm2/Fbxl2/Trim11	8
GO:0043406	positive regulation of MAP kinase activity	25/2078	130/28891	5.45397678089338e-06	0.000107104217104275	6.6334636623214e-05	Tnfrsf11a/Pde5a/Dab2ip/Ern1/Vegfa/Erbb2/Ceacam1/Insr/Cd24a/App/Fzd5/Ror2/Syk/Kit/Psen1/Src/Epha4/Map3k13/Gab1/Prkcd/Pdgfrb/Map3k12/Csk/Sash1/Map3k1	25
GO:1905037	autophagosome organization	24/2078	122/28891	5.54679564712684e-06	0.00010823569336778	6.70354126413454e-05	Rab43/Vmp1/Zfyve26/Atg9a/Rb1cc1/Efnb1/Psen1/Atg14/Gabarapl1/Tom1/Atp13a2/Pink1/Wdr45/Irgm2/Lrsam1/Pik3c2b/Wipi1/Ctsd/Atg13/Mtmr3/Bag3/Pik3c3/Pip4k2c/Atg4c	24
GO:0006641	triglyceride metabolic process	23/2078	114/28891	5.54692471315211e-06	0.00010823569336778	6.70354126413454e-05	G6pc1/Insig1/Pnliprp2/Cpt1a/Ldlr/Acsl1/Acsl4/Pnpla2/Agpat2/Pcsk9/Mfsd2a/Sirt1/Acsl6/Thrb/Atg14/Insig2/Il6st/Mboat7/Mttp/Lipa/Pck1/Mogat2/Dbi	23
GO:0002227	innate immune response in mucosa	17/2078	69/28891	5.61235684742159e-06	0.000109164794933816	6.76108485712776e-05	Defa24/Defa39/Defa40/Defa35/Defa3/Defa38/Defa26/Defa29/Defa17/Defa34/Defa30/Fau/Defa20/Defa28/Rpl39/Ear2/Defa5	17
GO:1905952	regulation of lipid localization	32/2078	190/28891	5.6918996938683e-06	0.000110361612102314	6.83520932591447e-05	Tnfrsf11a/Cry2/Acacb/Tac1/Ikbke/Abcg8/Cry1/Acsl1/Acsl4/Nrg1/Pnpla2/Zc3h12a/Syk/Pcsk9/Dennd5b/Lpcat3/Sirt1/Acsl6/Lrp1/Hbp1/Ptpn2/Nucb2/Enpp7/Abcg5/Prkcd/Pparg/Acat2/Plin2/Nfkbia/Dbi/Ces1e/Ppara	32
GO:0034284	response to monosaccharide	34/2078	208/28891	5.79841703400692e-06	0.000112042472655756	6.9393128589419e-05	Arrb1/Trpa1/Nr1d1/Ern1/Baiap3/Slc2a5/Acvr1c/Pim3/Slc12a6/Hmgcr/Sirt1/Rab11b/Trpm4/Hif1a/Adcy8/Slc2a2/Lrp1/Tra2b/Pik3ca/Mpc2/Pde3b/Sybu/Rab11fip2/Myt1/Glp1r/Pck1/Oxct1/Igf1r/Gck/Hnf1a/Pde8b/Rasal2/Prkaa1/Hmgn3	34
GO:0001774	microglial cell activation	14/2078	49/28891	5.81516342492745e-06	0.000112042472655756	6.9393128589419e-05	Nr1d1/Ifngr2/Itgam/Ldlr/Ifngr1/Nampt/Clu/App/Cx3cl1/Tlr3/Tlr2/Pparg/Casp1/Il33	14
GO:0042742	defense response to bacterium	57/2078	430/28891	5.9885359692956e-06	0.00011502119085854	7.12379876895253e-05	Defa24/Nos2/Defa39/Casp4/Cyba/Defa40/Defa35/Defa3/B2m/Defa38/Defa26/Tac1/Il22ra1/Nlrp6/Defa29/Naip1/Defa17/H2-T23/Rps19/Lypd8/Chga/App/Hck/Syk/Defa34/Defa30/Arg2/Epha2/Fau/Mmp7/Adam17/Defa20/Pglyrp1/Aqp1/Nlrc4/F2rl1/Prkcd/Ang5/Acp5/Gsdmc4/Tlr2/H2-T3/Irgm2/Lgals9/Defa28/Nfkbiz/Rpl39/Cebpb/Casp1/Mpeg1/H2-D1/Ear2/Pycard/Naip2/Lbp/Serpine1/Defa5	57
GO:0052548	regulation of endopeptidase activity	50/2078	360/28891	6.02250571716955e-06	0.000115312164153431	7.14182010210402e-05	Arrb1/Cast/Arl6ip1/Siah2/Prr7/Nlrp6/Mical1/Naip1/Vegfa/Cck/Acvr1c/Lyn/App/Efna3/Serpinb1a/Xdh/Syk/Por/Sirt1/Cdh1/Ndufa13/Ccn1/Serpina1b/Src/Epha4/Cflar/Aqp1/Nlrc4/Aim2/Plaur/Slc11a2/Cd44/Atp13a2/Hgf/Pparg/Fas/Herpud1/Smad3/Casp1/Ctsd/Myc/Hnf1a/Cycs/Pycard/Ncstn/Naip2/Slc1a1/Anp32b/Serpine1/Serpinf2	50
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	13/2078	43/28891	6.26938994733559e-06	0.00011966527167391	7.41142835223637e-05	Cd74/Casp4/Ddx21/Syk/Sirt1/Kit/Tlr3/Tlr2/Rigi/Nr4a3/Casp1/Pycard/Panx1	13
GO:0000027	ribosomal large subunit assembly	10/2078	26/28891	6.60230129501265e-06	0.000125239318992392	7.75665509810024e-05	Nop2/mt-Rnr2/Ppan/Rpl38/Rpl24/Rpl11/Brix1/Mrto4/Rpf2/Rpl6	10
GO:0009648	photoperiodism	10/2078	26/28891	6.60230129501265e-06	0.000125239318992392	7.75665509810024e-05	Per3/Per2/Usp2/Cry2/Per1/Cry1/Fbxl3/Bhlhe40/Fbxl21/Id2	10
GO:1903034	regulation of response to wounding	30/2078	174/28891	6.81619563634945e-06	0.000128897625505904	7.98323108155937e-05	Fermt1/Adtrp/Ceacam1/Nrg1/Cd9/Cd24a/Tnfrsf12a/Ptprs/Cldn3/Hif1a/Epha4/Adam17/Atp7a/Lrp1/Mylk/Srsf6/Vil1/Stk24/Plaur/F2rl1/Prkcd/Duox2/D130043K22Rik/Smad3/Igf1r/Il33/Vegfb/Serpine1/Serpinf2/Ptprf	30
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	16/2078	63/28891	6.90166683236984e-06	0.000130039299150707	8.05394025475333e-05	Dab2ip/Ceacam1/Itga1/Cblc/Gprc5a/Cbl/Psen1/Mvp/Snx5/Dgkd/Ptpn2/Plaur/Zgpat/Fam83b/Cblb/Ptprf	16
GO:0032732	positive regulation of interleukin-1 production	17/2078	70/28891	6.9190160801584e-06	0.000130039299150707	8.05394025475333e-05	Casp4/App/Fzd5/Ccl20/Ccn1/Nlrc4/Aim2/F2rl1/Tlr2/Lgals9/Ifnar1/Smad3/Casp1/S100a13/Pycard/Panx1/Inava	17
GO:0051961	negative regulation of nervous system development	31/2078	183/28891	7.00702889534919e-06	0.000131290721840381	8.13144669812775e-05	Nr1d1/Dab1/B2m/Atoh1/Ldlr/Sema6d/Sema4g/Fstl4/Cdkn2b/Cd24a/Cdh1/Ptprs/Kdm4a/Dpysl5/Ctnnb1/Psen1/Id1/Slit2/Hes1/Btg2/Id2/Mbd1/Nrp1/Tlr2/D130043K22Rik/Fas/Ifrd1/Bmp7/Rapgef2/Mecp2/Trim11	31
GO:0032970	regulation of actin filament-based process	54/2078	402/28891	7.066907354215e-06	0.000132008967558766	8.17593100511716e-05	Tac1/Dsc2/Cd2ap/Baiap2/Baiap2l1/Dsp/Dsg2/Hck/Cdc42ep2/Add1/Cacna1h/Ect2/Cd47/Cx3cl1/Trpm4/Id1/Wasf2/Capn10/Lrp1/Slit2/Pik3ca/Tnnt2/Vil1/Myadm/Nrp1/F2rl1/Evl/Fmn1/Cttn/Prkcd/Tlr2/Taok2/Capn1/Cyrib/Arpc3/Acta2/Tsc1/Smad3/Rhpn2/Dbn1/Cdk10/Tmod3/Pdgfrb/Fchsd1/Esam/Pycard/Alox15/Kank3/Nck1/Flii/Arpin/Map3k1/Serpinf2/Carmil3	54
GO:0003333	amino acid transmembrane transport	21/2078	100/28891	7.26583675311942e-06	0.000135312406645479	8.38052839385554e-05	Per2/Arl6ip1/Slc7a5/Slc15a4/Slc1a3/Slc1a5/Arg2/Slc7a2/Psen1/Slc17a8/Slc66a1/Prkcd/Slc38a2/Slc7a1/Slc38a11/Slc1a2/Slc6a7/Slc38a4/Slc43a2/Slc3a1/Slc1a1	21
GO:0003018	vascular process in circulatory system	38/2078	247/28891	7.37431156428232e-06	0.000136883368126228	8.47782536477974e-05	Per2/Pde5a/Abcg2/Vegfa/Ceacam1/Smpd3/Slc2a1/Hmgcr/Itga1/Chga/Slc27a4/Manf/Adcy6/Amot/Mfsd2a/Sirt1/Cx3cl1/Slc1a5/Slc5a6/Trpm4/Hif1a/Tjp3/Lrp1/Slit2/Cd38/Abr/F2rl1/Rbfox2/Capn1/Acta2/Klf2/G6pdx/Kcnma1/Dusp5/Faah/Nr3c1/Serpinf2/P2rx4	38
GO:0009314	response to radiation	57/2078	433/28891	7.39487430223298e-06	0.000136883368126228	8.47782536477974e-05	Per3/Per2/Usp2/Arrb1/Cry2/Per1/Cry1/Cck/Cirbp/Cds2/Slc1a3/Hmgcr/App/Txn1/Mc1r/Bcl2/Pnp/Mapk13/Noc2l/Gadd45a/Rhob/Sirt1/Ect2/Kit/Rpl26/Hif1a/Neto1/Fbxl3/Bhlhe40/Aqp1/Fbxl21/Id2/Brca2/Large1/Dct/Prkcd/Pparg/Clock/Tipin/Blm/Tnks1bp1/Sde2/Xrcc5/Brsk1/Myc/Slc1a2/Kmt2a/Aen/Pde8b/Parp1/Prkaa1/Rev1/Ino80/Eif2s1/Ube4b/Ctns/Mecp2	57
GO:0033865	nucleoside bisphosphate metabolic process	23/2078	116/28891	7.52227594618606e-06	0.000137990972222401	8.54642445193847e-05	Vnn1/Hmgcs2/Acacb/Acot1/Crot/Acsl1/Acsl4/Fasn/Hmgcr/Pmvk/Dlat/Mvk/Acsl6/Ehhadh/Acsm3/Hmgcs1/Mpc2/Pdhb/Pank3/Acnat1/Nudt19/Acsl3/Acot4	23
GO:0033875	ribonucleoside bisphosphate metabolic process	23/2078	116/28891	7.52227594618606e-06	0.000137990972222401	8.54642445193847e-05	Vnn1/Hmgcs2/Acacb/Acot1/Crot/Acsl1/Acsl4/Fasn/Hmgcr/Pmvk/Dlat/Mvk/Acsl6/Ehhadh/Acsm3/Hmgcs1/Mpc2/Pdhb/Pank3/Acnat1/Nudt19/Acsl3/Acot4	23
GO:0034032	purine nucleoside bisphosphate metabolic process	23/2078	116/28891	7.52227594618606e-06	0.000137990972222401	8.54642445193847e-05	Vnn1/Hmgcs2/Acacb/Acot1/Crot/Acsl1/Acsl4/Fasn/Hmgcr/Pmvk/Dlat/Mvk/Acsl6/Ehhadh/Acsm3/Hmgcs1/Mpc2/Pdhb/Pank3/Acnat1/Nudt19/Acsl3/Acot4	23
GO:0048705	skeletal system morphogenesis	40/2078	266/28891	7.54790273856252e-06	0.000138047761430366	8.54994167243296e-05	Barx2/Insig1/Vegfa/Mthfd1l/Lrp6/Thra/Csrnp1/Hoxb6/Smpd3/Osr2/Ror2/Atg9a/Por/Vdr/Ift140/Sgpl1/Ctnnb1/Psen1/Lhx1/Hoxa3/Fmn1/Hoxb7/Insig2/Dhrs3/Acp5/Tiparp/Lama5/Eif4a3/Smad3/Hoxb9/Glg1/Wdr48/Satb2/Myc/Pdgfrb/Bmp7/Recql4/Hoxb8/Wdr19/Wwox	40
GO:0050768	negative regulation of neurogenesis	30/2078	175/28891	7.66783634916759e-06	0.000139823908664732	8.6599467539941e-05	Nr1d1/Dab1/B2m/Atoh1/Ldlr/Sema6d/Sema4g/Fstl4/Cdkn2b/Cd24a/Cdh1/Ptprs/Kdm4a/Dpysl5/Ctnnb1/Psen1/Id1/Slit2/Hes1/Btg2/Id2/Mbd1/Nrp1/D130043K22Rik/Fas/Ifrd1/Bmp7/Rapgef2/Mecp2/Trim11	30
GO:0010952	positive regulation of peptidase activity	32/2078	193/28891	7.962105109006e-06	0.000144601670745687	8.95585584149885e-05	Arrb1/Prr7/Nlrp6/Ctsh/Cck/Acvr1c/Lyn/App/Efna3/Xdh/Syk/Sirt1/Ndufa13/Cldn3/Ccn1/Epha4/Nlrc4/Aim2/Slc11a2/Pparg/Ctsl/Fas/Smad3/Ctss/Casp1/Ctsd/Myc/Cycs/Pycard/Ncstn/Slc1a1/Anp32b	32
GO:0022612	gland morphogenesis	28/2078	158/28891	7.97704663163739e-06	0.000144601670745687	8.95585584149885e-05	Lrp6/Ceacam1/Btbd7/Bcl2/Cdh1/Vdr/Pgr/Epha2/Src/Cflar/Ctnnd1/Tbx3/Slit2/Nrp1/Cd44/Duox2/Hgf/Capn1/Lama5/Ddr1/Igfbp5/Cebpb/Ncoa3/Bmp7/Frs2/Lipa/Igf1r/Nr3c1	28
GO:0030098	lymphocyte differentiation	62/2078	486/28891	8.26233217286195e-06	0.000149331295643437	9.24878356875248e-05	Cd74/H2-Ab1/H2-Aa/Vnn1/B2m/Prr7/Gadd45g/Btnl6/Erbb2/Smarcd3/Relb/Il4ra/Btnl1/Cd24a/Irf1/Fzd5/Srf/Psap/Zc3h12a/Hsp90aa1/Bcl2/Il18r1/Syk/Pnp/Nfatc3/Wwp1/Kit/Hells/Ctnnb1/Rorc/Adam17/Atp7a/Cd79a/Pglyrp1/H2-DMa/Card11/Zfp608/Ncor1/Ptpn2/Id2/Bcl11b/Clptm1/Cd44/Blm/Ctsl/Fanca/Cebpg/Lag3/Lgals9/Nfkbiz/Tsc1/Fas/Il11ra1/Lmbr1l/Kmt2a/Lipa/Pck1/Smarcc2/Sart1/Hdac7/Cd46/Pla2g2d	62
GO:0002065	columnar/cuboidal epithelial cell differentiation	27/2078	150/28891	8.53756723819147e-06	0.000153304235950183	9.49484629036981e-05	Bmal1/Nr5a2/Fasn/Pdpk1/Klf5/Fzd5/Nfe2l1/Cdh1/Pgr/Ctnnb1/Hif1a/Src/Hes1/Wdr77/Cdx2/Insm1/Il6st/Clock/Spdef/Nkx2-2/Cebpb/Gata5/Kdm2a/Bmp7/Kcnma1/Serpine1/Gak	27
GO:0032611	interleukin-1 beta production	21/2078	101/28891	8.55721375795049e-06	0.000153304235950183	9.49484629036981e-05	Casp4/Nlrp6/App/Fzd5/Zc3h12a/Serpinb1a/Arg2/Ccn1/Nlrc3/Ffar4/Nlrc4/Aim2/F2rl1/Acp5/Tlr2/Ifnar1/Smad3/Casp1/Pycard/Panx1/Inava	21
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	21/2078	101/28891	8.55721375795049e-06	0.000153304235950183	9.49484629036981e-05	Arrb1/Trpa1/Nr1d1/Baiap3/Pim3/Hmgcr/Sirt1/Rab11b/Trpm4/Hif1a/Adcy8/Slc2a2/Lrp1/Mpc2/Pde3b/Sybu/Rab11fip2/Myt1/Oxct1/Pde8b/Hmgn3	21
GO:0070661	leukocyte proliferation	56/2078	425/28891	8.60882276938545e-06	0.000153779175242054	9.52426149566811e-05	Cd74/H2-Aa/Tac1/Itgam/Pde5a/Erbb2/Ceacam1/H2-DMb1/Lyn/H2-T23/Clu/Cd24a/Irf1/Pla2g2f/Bcl2/Syk/Pnp/Kit/Cx3cl1/Impdh1/Efnb1/Hells/Arg2/Ctnnb1/Cd151/Tyk2/Cd79a/Card11/Hes1/Pla2g5/Cd38/F2rl1/Cd44/Prkcd/Il6st/Slc7a1/Blm/H2-T3/Lgals9/Nfkbiz/Itch/Cebpb/Cblb/Lmbr1l/Myc/Ctps1/Lipa/Prlr/Pura/H2-D1/Il33/Pycard/Ncstn/Nck1/Cd46/Pla2g2d	56
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	19/2078	86/28891	9.03470870194874e-06	0.000160917616909418	9.96637847935289e-05	Cd74/E2f2/Pttg1ip/Fhit/Sirt1/Rpl26/Rpl11/Hipk1/Brca2/Cd44/Mybbp1a/Rps7/Mdm4/Myc/Aen/Muc1/Pycard/Jmy/Wwox	19
GO:0009755	hormone-mediated signaling pathway	29/2078	168/28891	9.40213731831564e-06	0.000166976508258898	0.000103416338772015	Bmal1/Nr1d2/Nr1d1/Cry2/Adipor2/Per1/Calcoco1/Cry1/Nr5a2/Acsl1/Thra/Klf9/Sirt1/Ucn3/Pgr/Src/Ptges3/Ncor1/Thrb/Rbfox2/Pparg/Clock/Dnaja1/Adipor1/Ncoa3/Parp1/Ppara/Nr3c1/Cnot1	29
GO:0030299	intestinal cholesterol absorption	8/2078	17/28891	9.52837676355136e-06	0.000168729376966125	0.000104501972110139	Ldlr/Abcg8/Lpcat3/Npc1/Enpp7/Abcg5/Npc1l1/Acat2	8
GO:0006094	gluconeogenesis	20/2078	94/28891	9.67803962031482e-06	0.00017028584655728	0.000105465966316304	Per2/G6pc1/Got1/Cry1/Zfp692/Gm10768/Sirt1/Aldoc/Hif1a/Ppargc1a/Atf4/Ptpn2/Acadm/Slc25a10/Fbp1/Pck1/Gck/Slc35b4/Ppara/Nr3c1	20
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	27/2078	151/28891	9.69281365956124e-06	0.00017028584655728	0.000105465966316304	Defa24/Defa39/Defa40/Defa35/Defa3/B2m/Defa38/Defa26/Tac1/Defa29/Ccl28/Defa17/Rps19/App/Ccl25/Ccl20/Defa34/Defa30/Fau/Mmp7/Defa20/Pglyrp1/Ang5/Hmgn2/Defa28/Rpl39/Defa5	27
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	45/2078	317/28891	9.79230784513547e-06	0.00017028584655728	0.000105465966316304	Erbb3/Myorg/Tpbg/Dab2ip/Vegfa/Adtrp/Erbb2/Akr1c14/Smpd3/Nrg1/Gdf15/Insr/Sfrp5/Hsp90aa1/Mc1r/Ror2/Xdh/Sirt1/Dipk2a/Cx3cl1/Cbl/Epha2/Nlrc3/Sesn1/Src/Ncor1/Sesn3/Pik3ca/Pde3b/Aim2/Atg14/F2rl1/Hgf/Ddr1/C1qbp/Pik3c2b/Igfbp5/Pdgfrb/Igf1r/Hnf1a/Fbxl2/Vegfb/Ppara/Pik3ap1/P2rx4	45
GO:0016239	positive regulation of macroautophagy	18/2078	79/28891	9.80259288912651e-06	0.00017028584655728	0.000105465966316304	Bnip3l/Sirt1/Fyco1/Hif1a/Sesn1/Sesn3/Tom1/Pink1/Tlr2/Wdr45/Irgm2/Lrsam1/Tsc1/Bnip3/Wipi1/Bag3/Gpsm1/Pip4k2c	18
GO:0010632	regulation of epithelial cell migration	38/2078	250/28891	9.80293800576711e-06	0.00017028584655728	0.000105465966316304	Glipr2/Itga2/Tac1/Dab2ip/Vegfa/Ctsh/Ccbe1/Enpp2/Ceacam1/Pdpk1/Zc3h12a/Spred1/Gadd45a/Rhob/Amot/Sirt1/Dnaja4/Epha2/Hif1a/Src/Adam17/Slit2/Aqp1/Vil1/Nrp1/Evl/Stard13/Sp1/Pparg/Adipor1/Map2k3/Plk2/Hdac7/Sash1/Rin2/Serpine1/P2rx4/Mecp2	38
GO:0009649	entrainment of circadian clock	10/2078	27/28891	9.80990556612526e-06	0.00017028584655728	0.000105465966316304	Per3/Per2/Usp2/Cry2/Per1/Cry1/Fbxl3/Bhlhe40/Fbxl21/Id2	10
GO:0031396	regulation of protein ubiquitination	34/2078	213/28891	9.81082158229472e-06	0.00017028584655728	0.000105465966316304	Per2/Arrb1/Birc3/Siah2/Prkcg/Cry1/Pttg1ip/Bag2/Dtx3l/Hsp90aa1/Plk1/Hspa5/Pinx1/Ctnnb1/Psen1/Nlrc3/Rpl11/Caml/Rpl23/Rnf180/Pink1/Dnaja1/Rps7/Prmt3/Herpud1/Gtpbp4/Cblb/Wdr48/Trib3/Rassf1/Sash1/Prickle1/Inava/Chfr	34
GO:0009749	response to glucose	33/2078	204/28891	9.89654590292176e-06	0.00017128852188475	0.000106086969907918	Arrb1/Trpa1/Nr1d1/Ern1/Baiap3/Acvr1c/Pim3/Slc12a6/Hmgcr/Sirt1/Rab11b/Trpm4/Hif1a/Adcy8/Slc2a2/Lrp1/Tra2b/Pik3ca/Mpc2/Pde3b/Sybu/Rab11fip2/Myt1/Glp1r/Pck1/Oxct1/Igf1r/Gck/Hnf1a/Pde8b/Rasal2/Prkaa1/Hmgn3	33
