ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001650	fibrillar center	27/2091	154/28573	1.91141901625666e-05	0.000258806134801152	0.000179874589529838	Nop56/Cd2ap/Spata2/Nolc1/Pak6/Wdr43/Fhit/Ncl/Prmt7/Rai14/Polr1g/Sirt1/Kit/Kdm4a/Timm13/Utp4/Sesn1/Nufip1/Nop58/Taf4b/Ip6k1/Heatr1/Foxj2/Polr1b/Lipa/Tax1bp3/Cemip	27
GO:0009925	basal plasma membrane	43/2091	301/28573	1.97260039644589e-05	0.000261853033018405	0.000181992234718537	Arrb1/Abcc3/Erbb3/Slc7a5/P2ry4/Ldlr/Naip1/Erbb2/Cldn8/Dsp/Ceacam1/Ide/Slc2a1/Slc1a3/Slc12a6/Cnnm4/Hsp90aa1/Cdh1/Slc1a5/Stk39/Slc39a8/Ctnnb1/Adcy8/Atp7a/Slc26a10/Slc2a2/Slc23a1/Rhbg/Lrp1/Aqp1/Heph/Cd38/Palm/Cxadr/Eps15/Cd44/Slc7a1/Flot2/Ddr1/Mttp/Slc43a2/Trpc4/Cd46	43
GO:0000779	condensed chromosome, centromeric region	30/2091	182/28573	2.34725340960778e-05	0.000305594338135475	0.00021239317289366	Cenpf/Zfp692/Cbx3/Plk1/Kif2c/Pinx1/Psen1/Dync1li2/Hnrnpu/Sgo2a/Spout1/Cenpa/Chmp5/Cenpb/Xpo1/Chmp2b/Cebpb/Nek2/Cenpe/Ccnb1/Cenpm/Plk2/Smarcc2/Hjurp/Chmp4c/Cenps/Dctn4/Ndc80/Knstrn/Zfp276	30
GO:1990752	microtubule end	11/2091	35/28573	2.52559325288962e-05	0.000322608798529486	0.000224218507257529	Gas2l1/Misp/Clip2/Kif2c/Numa1/Aspm/Pde4dip/Kif18b/Mapre1/Camsap2/Knstrn	11
GO:0014069	postsynaptic density	51/2091	384/28573	2.70165142626529e-05	0.000338707039922519	0.000235407054101479	Cast/Prr7/Baiap2/Prkcg/Clstn1/Als2/Pak6/Nrg1/Rps25/Pdpk1/Rps19/Epb41l1/Rps27/Hnrnpd/Rpl38/Add1/Ptprs/Grik4/Ctnnb1/Grik5/Neto1/Adcy8/Samd14/Epha4/Cap2/Adam10/Ctnnd1/Lrfn4/Igsf11/Hspa8/Abr/Grin2c/Palm/Rpl23/Rpl8/Arc/Tsc1/Bnip3/Chmp2b/Dbn1/Rbmx/Pura/Hnrnph1/Inpp4a/Gphn/Dclk1/Cpeb1/Nr3c1/Ptprf/Rpl6/Chrm1	51
GO:0031252	cell leading edge	54/2091	415/28573	2.83031842951981e-05	0.000343975034763094	0.000239068398568146	Itgb5/Cd2ap/Baiap2/Vim/Als2/Insr/Duoxa2/App/Adgre5/Inpp5j/S100a11/Amot/Dpysl3/Cdh1/Tnfrsf12a/Tubb3/Epha2/Ctnnb1/Src/Adam17/Atp7a/Atf4/Wasf2/Mtmr14/Ctnnd1/Diaph1/Mylk/Pik3ca/Vil1/Myadm/Palm/Evl/Gabarapl1/Cttn/Bspry/Cd44/Duox2/Rigi/Flot2/Phactr4/Arpc3/Tsc1/Itga5/Dbn1/Arhgap1/Dynlt1a/Tmod3/Pdgfrb/Slc1a2/Snap25/Arpin/Jmy/Knstrn/Carmil3	54
GO:0061695	transferase complex, transferring phosphorus-containing groups	42/2091	296/28573	2.88085634020338e-05	0.000343975034763094	0.000239068398568146	Cdk8/Pkm/Ceacam1/Pklr/Acvr1c/Gtf2f2/Cdk11b/Insr/Gtf2f1/Cnppd1/Rb1cc1/Polr1g/Acvr1b/Socs2/Ccnl1/Myzap/Cish/Pik3ca/Taf4b/Ccne1/Ccnf/Polr2h/Atg14/Polr1a/Prkab2/Pik3c2b/Cdk10/Xrcc5/Polr1b/Atg13/Ccnb1/Trim40/Igf1r/Pycard/Ccnh/Prkaa1/Ccnj/Polr3gl/Polr3c/Pik3c3/Insrr/Ccno	42
GO:0005741	mitochondrial outer membrane	32/2091	202/28573	2.89609704305707e-05	0.000343975034763094	0.000239068398568146	Cpt1a/Slc44a1/Acsl1/Acsl4/Bnip3l/Trim14/Bcl2/Maoa/Hk2/Msto1/Dmpk/Mlxip/Mgst1/Bri3bp/Acsl6/Epha4/Ubc/Capn10/Dnajc11/Slc11a2/Mgst3/Hadhb/Pink1/Tomm40/Bnip3/Tomm5/Qtrt1/Mief1/Exd2/Abcb6/Acsl3/Cyb5r3	32
GO:0055038	recycling endosome membrane	15/2091	62/28573	3.04566009373873e-05	0.000354381195426185	0.000246300854163888	Pigr/Slc9a3/Ldlr/Baiap3/Slc39a4/Cmtm6/Ehd4/Atg9a/Rab11b/Atp13a3/Tpcn1/Scamp1/Rab11fip3/Rap2a/Slc1a1	15
GO:0030427	site of polarized growth	34/2091	221/28573	3.08840332793868e-05	0.000354381195426185	0.000246300854163888	L1cam/Als2/Clu/App/Hsp90aa1/Inpp5j/Dpysl3/Sirt1/Tubb3/Slc2a13/Cbl/Psen1/Orai2/Src/Epha4/Ctnnd1/Lrp1/Nrp1/Cxadr/Cttn/Pink1/Taok2/Calm3/Arpc3/Tsc1/Dbn1/Dynlt1a/Erc2/Map3k12/Nin/Dclk1/Snap25/Cpeb1/Ptprf	34
GO:0032279	asymmetric synapse	53/2091	407/28573	3.27085918626636e-05	0.000369061944850388	0.000256504220396678	Cast/Prr7/Baiap2/Prkcg/Clstn1/Als2/Pak6/Nrg1/Rps25/Pdpk1/Rps19/Epb41l1/Rps27/Hnrnpd/Rpl38/Sort1/Add1/Ptprs/Grik4/Ctnnb1/Grik5/Neto1/Adcy8/Samd14/Epha4/Cap2/Adam10/Ctnnd1/Lrfn4/Igsf11/Hspa8/Abr/Grin2c/Palm/Rpl23/Rpl8/Arc/Tsc1/Bnip3/Chmp2b/Dbn1/Rbmx/Pura/Hnrnph1/Inpp4a/Gphn/Dclk1/Cpeb1/Slc1a1/Nr3c1/Ptprf/Rpl6/Chrm1	53
GO:1990204	oxidoreductase complex	23/2091	127/28573	4.55537540080041e-05	0.000505571991203586	0.000351380984324035	Cyba/Nox1/ND4/Rrm2/COX1/Noxa1/CYTB/Etfdh/ND1/Ndufa13/Gpd1l/ND3/Bckdhb/Dlat/ND2/Ndufb7/ND4L/Ndufa5/Uqcr11/Pdhb/Duox2/Foxred1/Cyb5r3	23
GO:0072686	mitotic spindle	29/2091	181/28573	5.43243242989454e-05	0.000593186573393323	0.00041227458338928	Taf1d/Hnf4g/Misp/Nusap1/Plk1/Dlgap5/Ect2/Kif23/Tubb3/Numa1/Espl1/Hnrnpu/Aspm/Diaph1/Ncor1/Tppp/Spout1/Tpx2/Kif18b/Mapre1/Cttn/Haus7/Tfdp2/Cdc6/Cenpe/Nin/Kifc1/Knstrn/Ckap2l	29
GO:0099572	postsynaptic specialization	55/2091	436/28573	5.66525317357402e-05	0.000608789904525335	0.000423119159329588	Cast/Prr7/Baiap2/Prkcg/Clstn1/Als2/Pak6/Nrg1/Rps25/Lyn/Pdpk1/Rps19/Epb41l1/Rps27/Hnrnpd/Rpl38/Add1/Ptprs/Grik4/Ctnnb1/Grik5/Neto1/Adcy8/Samd14/Src/Epha4/Cap2/Adam10/Ctnnd1/Lrfn4/Igsf11/Hspa8/Abr/Grin2c/Palm/Rpl23/Rpl8/Arc/Tsc1/Bnip3/Chmp2b/Igsf9b/Dbn1/Septin11/Rbmx/Pura/Hnrnph1/Inpp4a/Gphn/Dclk1/Cpeb1/Nr3c1/Ptprf/Rpl6/Chrm1	55
GO:0098687	chromosomal region	49/2091	375/28573	5.8337981101265e-05	0.000617106456336819	0.000428899301846472	Cenpf/Ppp1r10/Tep1/Chek1/Zfp692/Top2a/Cbx3/Plk1/Kdm4a/Hells/Ezh1/Kif2c/Pinx1/Psen1/Dync1li2/Wdhd1/Alyref/Hnrnpu/Sgo2a/H2ac23/Spout1/Cenpa/Brca2/Chmp5/Zbtb10/Blm/Cenpb/Xpo1/Chmp2b/Cebpb/Nek2/Cenpe/Xrcc5/Ccnb1/Cenpm/H3f3b/Plk2/Smarcc2/Recql4/H4c2/Hjurp/Chmp4c/Cenps/Dctn4/Ndc80/Knstrn/Zfp276/BC005624/Hmbox1	49
GO:0098984	neuron to neuron synapse	56/2091	448/28573	6.26606062134079e-05	0.000652634313945802	0.00045359175671892	Cast/Prr7/Baiap2/Prkcg/Clstn1/Als2/Pak6/Nrg1/Rps25/Pdpk1/Rps19/Epb41l1/Rps27/Hnrnpd/Rpl38/Sort1/Add1/Ptprs/Grik4/Ctnnb1/Grik5/Neto1/Adcy8/Samd14/Epha4/Cap2/Adam10/Ctnnd1/Lrfn4/Igsf11/Hspa8/Abr/Grin2c/Palm/Rpl23/Rpl8/Arc/Tsc1/Bnip3/Chmp2b/Igsf9b/Dbn1/Septin11/Akap7/Rbmx/Pura/Hnrnph1/Inpp4a/Gphn/Dclk1/Cpeb1/Slc1a1/Nr3c1/Ptprf/Rpl6/Chrm1	56
GO:0030496	midbody	31/2091	203/28573	7.78936195178268e-05	0.00079899970323589	0.000555318148715607	Defa24/Defa40/Defa35/Defa3/Cenpf/Defa26/Mical1/Gnl3/Defa17/Slc2a1/Zfyve26/Defa34/Plk1/Hspa5/Ect2/Kif23/Defa30/Hnrnpu/Aspm/Ctnnd1/Kif20a/Chmp5/Defa28/Chmp2b/Rab11fip3/Nek2/Cenpe/Nat10/Chmp4c/Pik3c3/Defa5	31
GO:0005811	lipid droplet	21/2091	116/28573	9.62969674246238e-05	0.000973030551439856	0.000676272497074734	Zfyve1/Hsd17b11/Tmt1a/Acsl4/Abhd4/Lss/Pnpla2/Set/Stard13/Ldaf1/Dhrs3/Hsd17b13/BC031181/Rab40c/Tsc1/Plin2/Acsl3/Ces1e/Pla2g4c/Alox15/Cyb5r3	21
GO:0098798	mitochondrial protein-containing complex	41/2091	303/28573	0.000104983424534607	0.00102292741019784	0.000710951647917955	ND4/Immp2l/mt-Rnr1/Mrpl12/mt-Rnr2/COX2/COX1/CYTB/Etfdh/Hadha/Mrpl54/ND1/Chchd10/Ndufa13/Timm13/ND3/Bckdhb/Dlat/ND2/Mrps28/Dnajc11/Ndufb7/Mrps26/Grpel2/ND4L/Ndufa5/Uqcr11/Mrps6/Pdhb/Hadhb/Lyrm4/Foxred1/Tomm40/Atp5mc1/Supv3l1/Tomm5/ATP6/Timm9/Atp5f1e/Ppif/Spg7	41
GO:0098791	Golgi apparatus subcompartment	43/2091	323/28573	0.000105148545256284	0.00102292741019784	0.000710951647917955	Zfyve1/Chst2/Baiap3/Car4/B4galnt4/Smpd3/Pld4/Golph3l/Tgoln1/Atp8b1/Pcsk4/Bace2/Mgat4a/Atg9a/Lyset/Cdh1/Lamp2/Slc39a9/Rab27b/Atp7a/Atp2c1/Gosr1/Adam10/Gga2/Ica1/Nucb2/Cpd/Slc11a2/Scamp1/Ccdc91/B4galnt3/Mbtps1/Wipi1/Rab11fip3/Glg1/Yipf1/H2-D1/Gpr108/Hid1/Igf2r/Nucb1/Snap25/Pcsk1	43
GO:0005884	actin filament	23/2091	134/28573	0.000107278945530349	0.00102292741019784	0.000710951647917955	Cd2ap/Mical1/Pls1/Gas2l1/Misp/Hck/Amot/Dpysl3/Src/Pof1b/Ptges3/Diaph1/Fmn1/Cttn/Wipf1/Arpc3/Tsc1/Dbn1/Tmod3/Ldb3/Gck/Espn/Map3k1	23
GO:0044853	plasma membrane raft	23/2091	134/28573	0.000107278945530349	0.00102292741019784	0.000710951647917955	Cd177/Itgam/Ldlr/Adtrp/Lrp6/Slc2a1/Insr/Hck/Cacna1h/Cdh1/Vdr/Cbl/Ctnnb1/Adcy8/Src/Ctnnd1/Aqp1/Flot2/Lrp8/Igf1r/Kcnma1/Plpp2/Trpc4	23
GO:0000139	Golgi membrane	37/2091	265/28573	0.000117041367519543	0.00110051396959348	0.000764875603526837	Rnf125/Glipr2/Mgat1/Chst2/Slc2a1/Mall/Zdhhc9/Atg9a/Lyset/Dipk2a/Tbc1d20/Mpp4/B4galt4/Atp2c1/Gosr1/Tapbp/Sec23a/Ica1/Ric1/Stk24/Large1/B4galnt1/Irgm2/B4galnt2/Mbtps1/Rab11fip3/Glg1/Vapa/Mmgt2/Slc35a5/H2-D1/Casd1/Hid1/Nucb1/Pycard/Ncstn/Gpsm1	37
GO:1903561	extracellular vesicle	21/2091	118/28573	0.000124007682047086	0.00115004384583393	0.000799299695386408	Aoc1/Slc9a3/Car4/Rab5b/Ide/Cd9/Gprc5a/Cd47/Prom1/Lamp2/Hspa8/Aqp1/Slc11a2/Rab4a/Ppfia3/Arc/Rbmx/Kif12/Abcb6/Muc1/Serpine1	21
GO:0000775	chromosome, centromeric region	37/2091	266/28573	0.000126543519388092	0.00115770219764512	0.000804622377901526	Cenpf/Zfp692/Top2a/Cbx3/Plk1/Kdm4a/Hells/Kif2c/Pinx1/Psen1/Dync1li2/Wdhd1/Hnrnpu/Sgo2a/H2ac23/Spout1/Cenpa/Chmp5/Cenpb/Xpo1/Chmp2b/Cebpb/Nek2/Cenpe/Ccnb1/Cenpm/Plk2/Smarcc2/H4c2/Hjurp/Chmp4c/Cenps/Dctn4/Ndc80/Knstrn/Zfp276/BC005624	37
GO:1902911	protein kinase complex	25/2091	154/28573	0.000138992039422501	0.00124044968139378	0.000862133262198584	Cdk8/Ceacam1/Acvr1c/Gtf2f2/Cdk11b/Insr/Cnppd1/Rb1cc1/Acvr1b/Ccnl1/Ccne1/Ccnf/Prkab2/Cdk10/Xrcc5/Atg13/Ccnb1/Trim40/Igf1r/Pycard/Ccnh/Prkaa1/Ccnj/Insrr/Ccno	25
GO:0005635	nuclear envelope	55/2091	451/28573	0.00013925284458778	0.00124044968139378	0.000862133262198584	Cenpf/Myorg/Sh3bgrl2/Ern1/Mgst2/Rrm2/Clmn/Nup210/Bnip3l/Insr/App/Dusp2/Bcl2/Cbx3/Utp18/Phf20/Rb1cc1/Sirt1/Tbc1d20/Dmpk/Npc1/Ctnnb1/Psen1/Nemp1/Myzap/Retsat/Tnrc18/Tra2b/Aqp1/Ranbp1/Nucb2/Ifi27/Chmp5/Mtmr6/Mgst3/Xpo1/Tfdp2/Nxf1/Bnip3/Chmp2b/Smad3/Gtpbp4/Vapa/Dpy19l4/Inpp4a/Aen/Parp1/Igf2r/Dnajc2/Pla2g4c/Dtx2/Prickle1/Chmp4c/Fam3b/Cemip	55
GO:0005795	Golgi stack	18/2091	95/28573	0.000163187391329218	0.0014294320155027	0.00099347914316988	Zfyve1/B4galnt4/Smpd3/Golph3l/Mgat4a/Lyset/Rab27b/Atp2c1/Gosr1/Ica1/Nucb2/B4galnt3/Mbtps1/Glg1/Yipf1/H2-D1/Hid1/Nucb1	18
GO:0005871	kinesin complex	12/2091	49/28573	0.00016469083782749	0.0014294320155027	0.00099347914316988	Kif13b/Kif19b/Kif23/Kif1c/Kif2c/Kif1b/Kif18b/Kif20a/Kif3a/Kif12/Kifc1/Kif19a	12
GO:0070382	exocytic vesicle	38/2091	281/28573	0.000186396644425534	0.0015858269643317	0.00110217624668626	Rab5b/Cttnbp2/App/Slc18b1/Atg9a/Atp6v0e2/Dpysl3/Rab11b/Ptprs/Madd/Sytl4/Psen1/Rab3c/Slc17a8/Ap2a2/Rab27b/Adam10/Lamp1/Hspa8/Unc13d/Ica1/Slc18a2/Syt2/Scamp1/Rab4a/Rab3b/Snap29/Rab40c/Calm3/Akap7/Brsk1/Slc6a7/Slc18a1/Dbi/Syngr1/Ncstn/Snap25/Rab3ip	38
GO:0000407	phagophore assembly site	10/2091	36/28573	0.000187394619123391	0.0015858269643317	0.00110217624668626	Zfyve1/Vmp1/Nbr1/Atg9a/Rb1cc1/Atg14/Wdr45/Wipi1/Atg13/Pik3c3	10
GO:0030666	endocytic vesicle membrane	12/2091	50/28573	0.000202393953416628	0.00169161366003774	0.00117569976838509	B2m/H2-T23/Tap1/Lamp2/Ap2a2/Lamp1/Tapbp/Scarb2/Eps15/H2-T3/Rab11fip3/H2-D1	12
GO:1902554	serine/threonine protein kinase complex	21/2091	123/28573	0.00022626569930555	0.00186807168816899	0.00129834104736304	Cdk8/Ceacam1/Acvr1c/Gtf2f2/Cdk11b/Cnppd1/Rb1cc1/Acvr1b/Ccnl1/Ccne1/Ccnf/Prkab2/Cdk10/Xrcc5/Atg13/Ccnb1/Trim40/Pycard/Ccnh/Ccnj/Ccno	21
GO:0042788	polysomal ribosome	10/2091	37/28573	0.000240074289197981	0.00195819631068715	0.00136097916641088	Rpl36/Rpl38/Rpl24/Rpl11/Rpl29/Rpl18/Rpl8/Rps26/Rpl39/Rpl6	10
GO:0036464	cytoplasmic ribonucleoprotein granule	34/2091	246/28573	0.000262431185474407	0.00211507038769254	0.00147000927201829	Bmal1/Ctsh/Uhmk1/Cirbp/Khnyn/Zc3h12a/Ncl/Rpl28/Larp4/Serpinb1a/Mcrip2/Mov10/Pabpc4/Eif3b/Trim25/Hnrnpab/Hnrnpu/Ssb/Garre1/Tstd1/Trim30a/Clock/Arc/Nfkbiz/Fam184a/Tnrc6c/Khsrp/Tnrc6b/Ago1/Grb7/Tdrd7/Eif2s1/Cnot1/Rpl6	34
GO:0005771	multivesicular body	13/2091	59/28573	0.000278327044179924	0.00221679304599775	0.00154070821979475	Cd74/H2-Ab1/Slc17a8/Rab27b/Cd79a/Lamp1/H2-DMa/Chmp5/Atp13a2/Ctsl/Chmp2b/Abcb6/Chmp4c	13
GO:0016607	nuclear speck	46/2091	369/28573	0.0002875787801363	0.00226384690874739	0.00157341144089261	Cry2/Uhmk1/Unc45a/Nampt/Foxo4/Bnip3l/Ddx39a/Gadd45a/Pnisr/Ccnl1/Srsf2/Hif1a/Fev/Usp36/Hnrnpu/Hipk1/Zfp395/Zfp217/Luc7l2/Hbp1/Dnajc11/Srsf6/Maml1/Tap2/Mbd1/Cdc40/Dach1/Tcim/Srek1/Srsf9/Noc3l/Nfkbiz/Srsf4/Fbxl4/Nxf1/Sde2/Baz2a/Thrap3/Sart1/U2af1/Prkaa1/Nr3c1/Aagab/Slu7/Ddx42/Srsf3	46
GO:0000776	kinetochore	26/2091	171/28573	0.00030336334883664	0.00236065502485523	0.00164069469969725	Cenpf/Zfp692/Plk1/Kif2c/Pinx1/Psen1/Dync1li2/Hnrnpu/Sgo2a/Spout1/Chmp5/Xpo1/Chmp2b/Nek2/Cenpe/Ccnb1/Cenpm/Plk2/Smarcc2/Hjurp/Chmp4c/Cenps/Dctn4/Ndc80/Knstrn/Zfp276	26
GO:0030027	lamellipodium	27/2091	181/28573	0.000321461132265009	0.0024730589379933	0.00171881729811554	Baiap2/Als2/App/Amot/Dpysl3/Cdh1/Tubb3/Epha2/Ctnnb1/Wasf2/Ctnnd1/Mylk/Pik3ca/Vil1/Evl/Cttn/Cd44/Flot2/Phactr4/Arpc3/Tsc1/Dbn1/Dynlt1a/Tmod3/Snap25/Arpin/Carmil3	27
GO:0043230	extracellular organelle	21/2091	127/28573	0.000355348124074379	0.00267300755553728	0.00185778492937132	Aoc1/Slc9a3/Car4/Rab5b/Ide/Cd9/Gprc5a/Cd47/Prom1/Lamp2/Hspa8/Aqp1/Slc11a2/Rab4a/Ppfia3/Arc/Rbmx/Kif12/Abcb6/Muc1/Serpine1	21
GO:0065010	extracellular membrane-bounded organelle	21/2091	127/28573	0.000355348124074379	0.00267300755553728	0.00185778492937132	Aoc1/Slc9a3/Car4/Rab5b/Ide/Cd9/Gprc5a/Cd47/Prom1/Lamp2/Hspa8/Aqp1/Slc11a2/Rab4a/Ppfia3/Arc/Rbmx/Kif12/Abcb6/Muc1/Serpine1	21
GO:0005925	focal adhesion	26/2091	173/28573	0.000365037090545496	0.00271571549779452	0.0018874676630866	Tns4/Cyba/Itga2/Itgb5/Fermt1/Klf11/Peak1/Misp/Itga1/Nexn/Hck/Cbl/Epha2/Src/Adam17/Atp6v0a2/Nrp1/Evl/Mapre1/Cttn/Itga5/Tle2/Usp33/Grb7/Dctn4/Lasp1	26
GO:0042470	melanosome	10/2091	39/28573	0.000383007381757276	0.00271630721966076	0.00188787891967404	Mreg/Bace2/Mlph/Rab27b/Atp7a/Lamp1/Dct/Rab9/Abcb6/Ctns	10
GO:0048770	pigment granule	10/2091	39/28573	0.000383007381757276	0.00271630721966076	0.00188787891967404	Mreg/Bace2/Mlph/Rab27b/Atp7a/Lamp1/Dct/Rab9/Abcb6/Ctns	10
GO:0035371	microtubule plus-end	8/2091	26/28573	0.000383495101606802	0.00271630721966076	0.00188787891967404	Gas2l1/Clip2/Kif2c/Numa1/Pde4dip/Kif18b/Mapre1/Knstrn	8
GO:0016600	flotillin complex	5/2091	10/28573	0.000385177980926784	0.00271630721966076	0.00188787891967404	Cdh1/Cbl/Ctnnb1/Ctnnd1/Flot2	5
GO:0097197	tetraspanin-enriched microdomain	5/2091	10/28573	0.000385177980926784	0.00271630721966076	0.00188787891967404	Tspan14/Tspan15/Adam10/Tspan33/Samhd1	5
GO:0030863	cortical cytoskeleton	20/2091	119/28573	0.000390475245539003	0.00272527568278253	0.00189411215144801	Nos2/Pls1/Slc2a1/Misp/Cdh1/Numa1/Mlph/Myzap/Pde4dip/Myadm/Mapre1/Cttn/Flot2/Cap1/Dbn1/Fchsd1/Erc2/Llgl2/Trpc4/Lasp1	20
GO:0035770	ribonucleoprotein granule	35/2091	264/28573	0.000474990616283835	0.00328131272677711	0.00228056719096535	Bmal1/Ctsh/Uhmk1/Cirbp/Khnyn/Zc3h12a/Ncl/Rpl28/Larp4/Serpinb1a/Mcrip2/Mov10/Pabpc4/Eif3b/Trim25/Hnrnpab/Tbrg4/Hnrnpu/Ssb/Garre1/Tstd1/Trim30a/Clock/Arc/Nfkbiz/Fam184a/Tnrc6c/Khsrp/Tnrc6b/Ago1/Grb7/Tdrd7/Eif2s1/Cnot1/Rpl6	35
GO:0070062	extracellular exosome	18/2091	104/28573	0.000520224331553088	0.00355749366122668	0.0024725175566638	Aoc1/Slc9a3/Car4/Rab5b/Ide/Cd9/Gprc5a/Cd47/Prom1/Lamp2/Hspa8/Aqp1/Rab4a/Rbmx/Kif12/Abcb6/Muc1/Serpine1	18
GO:0042824	MHC class I peptide loading complex	6/2091	16/28573	0.000643121935013024	0.00435393550003817	0.00302605794685076	B2m/Tap1/Tapbp/Tap2/H2-D1/Tapbpl	6
GO:0031904	endosome lumen	5/2091	11/28573	0.000663592252445379	0.00443922877381828	0.00308533819777155	Ide/Hspa8/Ptpn2/Ctss/Ctsd	5
GO:0030670	phagocytic vesicle membrane	8/2091	28/28573	0.000668835058980006	0.00443922877381828	0.00308533819777155	B2m/H2-T23/Tap1/Lamp2/Lamp1/Tapbp/H2-T3/H2-D1	8
GO:0030667	secretory granule membrane	16/2091	89/28573	0.000677944859002136	0.00445600650043152	0.00309699899820087	Cd177/Pnliprp2/Car4/Slc18b1/Pcsk4/Lamp2/Rab27b/Tmem184a/Aqp1/Ica1/Slc18a2/Scamp1/Flot2/Cpe/Slc18a1/Cd46	16
GO:0042611	MHC protein complex	10/2091	42/28573	0.000724761997829892	0.00471792185125805	0.00327903454483767	Cd74/H2-Eb1/H2-Ab1/H2-Aa/B2m/H2-DMb1/H2-T23/H2-DMa/H2-T3/H2-D1	10
GO:0016363	nuclear matrix	18/2091	107/28573	0.00073780361010972	0.00475707660994553	0.0033062477565819	Cenpf/Tep1/Cad/Vdr/Rnasel/Numa1/Hnrnpu/Nufip1/Hes1/Mbd1/Sfpq/Gfi1/Prkcd/Blm/Cebpb/Tcerg1/Smarcc2/Uhrf1	18
GO:0120111	neuron projection cytoplasm	11/2091	50/28573	0.000816928709727735	0.0052175541177894	0.00362628732123434	Baiap2/Uhmk1/Madd/Hnrnpab/Hnrnpu/Ranbp1/Gabarapl1/Sfpq/Arc/Kif3a/Pura	11
GO:0005818	aster	5/2091	12/28573	0.00106914737953726	0.00670197014765489	0.00465798127342259	Misp/Numa1/Tpx2/Kif18b/Mapre1	5
GO:0036019	endolysosome	5/2091	12/28573	0.00106914737953726	0.00670197014765489	0.00465798127342259	Slc15a4/Tpcn1/Rnf167/Prkcd/Abcb6	5
GO:0030055	cell-substrate junction	26/2091	187/28573	0.0011985088091525	0.00744394920913984	0.00517366912304363	Tns4/Cyba/Itga2/Itgb5/Fermt1/Klf11/Peak1/Misp/Itga1/Nexn/Hck/Cbl/Epha2/Src/Adam17/Atp6v0a2/Nrp1/Evl/Mapre1/Cttn/Itga5/Tle2/Usp33/Grb7/Dctn4/Lasp1	26
GO:0005876	spindle microtubule	14/2091	77/28573	0.00127938670226499	0.0078740436130309	0.00547259192260719	Misp/Plk1/Numa1/Hnrnpu/Kif18b/Mapre1/Chmp5/Haus7/Calm3/Chmp2b/Cenpe/Kif3a/Ccdc57/Chmp4c	14
GO:0098802	plasma membrane signaling receptor complex	27/2091	198/28573	0.00130876494882752	0.00798228712032639	0.00554782296942532	Erbb3/Itga2/B2m/Itgam/Itgb5/Erbb2/Ceacam1/Acvr1c/Lyn/Insr/Itga1/Il18r1/Syk/Acvr1b/Gp1bb/Grik4/Grik5/Tyk2/Cd79a/Grin2c/Alcam/Il6st/Tlr2/Itga5/Itga10/Igf1r/Insrr	27
GO:0031985	Golgi cisterna	13/2091	69/28573	0.00134157196862111	0.00803833209752017	0.00558677516534482	B4galnt4/Smpd3/Golph3l/Lyset/Atp2c1/Gosr1/Nucb2/B4galnt3/Glg1/Yipf1/H2-D1/Hid1/Nucb1	13
GO:0008021	synaptic vesicle	33/2091	259/28573	0.00134170092617397	0.00803833209752017	0.00558677516534482	Rab5b/Cttnbp2/App/Slc18b1/Atg9a/Atp6v0e2/Rab11b/Ptprs/Madd/Psen1/Rab3c/Slc17a8/Ap2a2/Rab27b/Adam10/Lamp1/Hspa8/Ica1/Slc18a2/Syt2/Scamp1/Rab4a/Rab3b/Snap29/Rab40c/Calm3/Brsk1/Slc6a7/Slc18a1/Dbi/Syngr1/Ncstn/Snap25	33
GO:0017053	transcription repressor complex	14/2091	78/28573	0.0014560416068447	0.00864684357749002	0.00600970081495458	Relb/Prdm16/Etv3/Ddx20/Ctnnb1/Ncor1/Sp1/Cdx2/Insm1/Gfi1/Rcor1/Mdm4/Myc/Depdc1a	14
GO:0055037	recycling endosome	23/2091	161/28573	0.00155380480693626	0.00914718134170301	0.0063574439240321	Pigr/Slc9a3/Ldlr/Baiap3/Slc39a4/Cmtm6/Ehd4/App/Rep15/Avl9/Atg9a/Rab11b/Myo5b/Atp13a3/Tpcn1/Slc11a2/Scamp1/Rab4a/Rab11fip3/Rap2a/Fchsd1/Tpp1/Slc1a1	23
GO:0030688	preribosome, small subunit precursor	5/2091	13/28573	0.00163304948326741	0.00953081465665547	0.00662407549020445	Rrp1b/Bysl/Noc4l/Ltv1/Nop14	5
GO:0051233	spindle midzone	9/2091	39/28573	0.00167791277215324	0.00970894826280122	0.00674788132390911	App/Plk1/Numa1/Hnrnpu/Kif18b/Mapre1/Cttn/Cdc6/Cenpe	9
GO:0043679	axon terminus	27/2091	202/28573	0.00175962419457981	0.0100954710146655	0.00701652109703099	Itga2/L1cam/Got1/Tpbg/Mical1/Prkcg/Cck/Cad/Cdh1/Mpp4/Ucn3/Pgr/Grik4/Rpl26/Grik5/Slc17a8/Epha4/Hspa8/Aqp1/Slc18a2/Erc2/Kcnma1/Slc18a1/Slc1a1/P2rx4/Chrm1/Pcsk1	27
GO:0043204	perikaryon	22/2091	153/28573	0.00178430456303143	0.0101510436064897	0.00705514497722289	Naip1/Cck/Pde9a/Pdpk1/Itga1/Efna2/Cacna1h/Endog/Pgr/Grik4/Grik5/Slc17a8/Epha4/Atp7a/Hspa8/Btd/Ctsl/Pde11a/Cpe/Naip2/Slc1a1/Pcsk1	22
