gene,fold.change,p.adjvalue,rank,pvalue
Or51ab3,0,1,0.00E+00,
Or51ac3,0,1,0.00E+00,
Or51af1,0,1,0.00E+00,
Or51ag1,0,1,0.00E+00,
Or51ah3,0,1,0.00E+00,
Or51ai2,0,1,0.00E+00,
Or51b17,0,1,0.00E+00,
Or51b4,0,1,0.00E+00,
Or51b6,0,1,0.00E+00,
Or51b6b,0,1,0.00E+00,
Or51d1,0,1,0.00E+00,
Or51e1,-0.14043414,0.356471544,-8.40E-01,0.144470503
Or51e2,0.047872863,0.750128264,2.72E-01,0.534395887
Or51f1,0.014356353,1,3.07E-01,0.493493761
Or51f1d,0,1,0.00E+00,
Or51f1e,0,1,0.00E+00,
Or51f2,0,1,0.00E+00,
Or51f23,0,1,0.00E+00,
Or51f23b,0,1,0.00E+00,
Or51f5,-0.034811798,1,-6.91E-01,0.203826326
Or51g1,0,1,0.00E+00,
Or51g2,0,1,0.00E+00,
Or51h1,0,1,0.00E+00,
Or51h5,0,1,0.00E+00,
Or51i1,0,1,0.00E+00,
Or51i2,0,1,0.00E+00,
Or51k1,0,1,0.00E+00,
Or51k2,0,1,0.00E+00,
Or51l14,0,1,0.00E+00,
Or51l4,0,1,0.00E+00,
Or51m1,0.001947752,1,3.46E-02,0.923330297
Or51q1,0,1,0.00E+00,
Or51q1c,0,1,0.00E+00,
Or51r1,0,1,0.00E+00,
Or51s1,0,1,0.00E+00,
Or51t4,0,1,0.00E+00,
Or51v14,0,1,0.00E+00,
Or51v8,0,1,0.00E+00,
Or52a20,0,1,0.00E+00,
Or52a24,0,1,0.00E+00,
Or52a33,0,1,0.00E+00,
Or52a5,0,1,0.00E+00,
Or52a5b,0,1,0.00E+00,
Or52ab2,0,1,0.00E+00,
Or52ab4,0,1,0.00E+00,
Or52ab7,0,1,0.00E+00,
Or52ac1,0,1,0.00E+00,
Or52ad1,0,1,0.00E+00,
Or52ae7,0,1,0.00E+00,
Or52ae9,0,1,0.00E+00,
Or52b1,0,1,0.00E+00,
Or52b2,0,1,0.00E+00,
Or52b3,0,1,0.00E+00,
Or52b4,0,1,0.00E+00,
Or52d1,0.006250196,1,1.20E-01,0.757801301
Or52d13,0,1,0.00E+00,
Or52d3,0,1,0.00E+00,
Or52e15,0,1,0.00E+00,
Or52e18,0,1,0.00E+00,
Or52e19,0,1,0.00E+00,
Or52e19b,0,1,0.00E+00,
Or52e2,0,1,0.00E+00,
Or52e3,0,1,0.00E+00,
Or52e4,0,1,0.00E+00,
Or52e5,0,1,0.00E+00,
Or52e7,0,1,0.00E+00,
Or52e8,0,1,0.00E+00,
Or52e8b,0,1,0.00E+00,
Or52h1,0,1,0.00E+00,
Or52h2,0,1,0.00E+00,
Or52h7,0,1,0.00E+00,
Or52h9,0,1,0.00E+00,
Or52i2,0,1,0.00E+00,
Or52j3,0,1,0.00E+00,
Or52k2,0,1,0.00E+00,
Or52l1,0,1,0.00E+00,
Or52m1,0,1,0.00E+00,
Or52m2,0,1,0.00E+00,
Or52n2,0,1,0.00E+00,
Or52n20,0,1,0.00E+00,
Or52n2b,0,1,0.00E+00,
Or52n2c,0,1,0.00E+00,
Or52n3,0,1,0.00E+00,
Or52n4,0,1,0.00E+00,
Or52n4b,0,1,0.00E+00,
Or52n5,0,1,0.00E+00,
Or52p1,0,1,0.00E+00,
Or52p2,0,1,0.00E+00,
Or52r1,0,1,0.00E+00,
Or52r1b,0,1,0.00E+00,
Or52r1c,0,1,0.00E+00,
Or52s1,0,1,0.00E+00,
Or52s19,0,1,0.00E+00,
Or52s1b,0,1,0.00E+00,
Or52s6,0,1,0.00E+00,
Or52u1,0,1,0.00E+00,
Or52w1,0,1,0.00E+00,
Or52x1,0,1,0.00E+00,
Or52z1,0,1,0.00E+00,
Or52z12,0,1,0.00E+00,
Or52z13,0,1,0.00E+00,
Or52z14,0,1,0.00E+00,
Or55b10,0,1,0.00E+00,
Or55b3,0,1,0.00E+00,
Or55b4,0,1,0.00E+00,
Or56a3,0,1,0.00E+00,
Or56a3b,0,1,0.00E+00,
Or56a4,0,1,0.00E+00,
Or56a5,0,1,0.00E+00,
Or56b1,0,1,0.00E+00,
Or56b1b,0,1,0.00E+00,
Or56b2,0,1,0.00E+00,
Or56b2j,0,1,0.00E+00,
Or56b34,0,1,0.00E+00,
Or56b35,0,1,0.00E+00,
Or56b6,-0.107664678,1,-1.26E+00,0.054929018
Or5a1,0,1,0.00E+00,
Or5a3,0,1,0.00E+00,
Or5ac15,0,1,0.00E+00,
Or5ac16,0,1,0.00E+00,
Or5ac17,0,1,0.00E+00,
Or5ac19,0,1,0.00E+00,
Or5ac20,0,1,0.00E+00,
Or5ac21,0,1,0.00E+00,
Or5ac22,0,1,0.00E+00,
Or5ac23,0,1,0.00E+00,
Or5ac24,0,1,0.00E+00,
Or5ae1,0,1,0.00E+00,
Or5ae2,0,1,0.00E+00,
Or5af1,0,1,0.00E+00,
Or5af2,0,1,0.00E+00,
Or5ak20,0,1,0.00E+00,
Or5ak22,0,1,0.00E+00,
Or5ak23,0,1,0.00E+00,
Or5ak24,0,1,0.00E+00,
Or5ak25,0,1,0.00E+00,
Or5ak4,0,1,0.00E+00,
Or5al1,0,1,0.00E+00,
Or5al5,0,1,0.00E+00,
Or5al6,0,1,0.00E+00,
Or5al7,0,1,0.00E+00,
Or5an1,0,1,0.00E+00,
Or5an10,0,1,0.00E+00,
Or5an11,0,1,0.00E+00,
Or5an1b,0,1,0.00E+00,
Or5an1c,0,1,0.00E+00,
Or5an6,0,1,0.00E+00,
Or5an9,0,1,0.00E+00,
Or5ap2,0,1,0.00E+00,
Or5aq1,0,1,0.00E+00,
Or5aq1b,0,1,0.00E+00,
Or5aq6,0,1,0.00E+00,
Or5aq7,0,1,0.00E+00,
Or5ar1,0,1,0.00E+00,
Or5as1,0,1,0.00E+00,
Or5au1,0,1,0.00E+00,
Or5b101,0,1,0.00E+00,
Or5b102,0,1,0.00E+00,
Or5b104,0,1,0.00E+00,
Or5b105,0,1,0.00E+00,
Or5b106,0,1,0.00E+00,
Or5b107,0,1,0.00E+00,
Or5b108,0,1,0.00E+00,
Or5b109,0,1,0.00E+00,
Or5b111,0,1,0.00E+00,
Or5b112,0,1,0.00E+00,
Or5b113,0,1,0.00E+00,
Or5b116,0,1,0.00E+00,
Or5b117,0,1,0.00E+00,
Or5b118,0,1,0.00E+00,
Or5b119,0,1,0.00E+00,
Or5b12,0,1,0.00E+00,
Or5b120,0,1,0.00E+00,
Or5b121,0,1,0.00E+00,
Or5b122,0,1,0.00E+00,
Or5b123,0,1,0.00E+00,
Or5b124,0,1,0.00E+00,
Or5b12b,0,1,0.00E+00,
Or5b21,0,1,0.00E+00,
Or5b24,0,1,0.00E+00,
Or5b3,0,1,0.00E+00,
Or5b94,0,1,0.00E+00,
Or5b95,0,1,0.00E+00,
Or5b96,0,1,0.00E+00,
Or5b97,0,1,0.00E+00,
Or5b98,0,1,0.00E+00,
Or5b99,0,1,0.00E+00,
Or5bb10,0,1,0.00E+00,
Or5be3,0,1,0.00E+00,
Or5bh3,0,1,0.00E+00,
Or5bs2,0,1,0.00E+00,
Or5bw2,0,1,0.00E+00,
Or5c1,0,1,0.00E+00,
Or5d14,0,1,0.00E+00,
Or5d16,0,1,0.00E+00,
Or5d18,0,1,0.00E+00,
Or5d35,0,1,0.00E+00,
Or5d36,0,1,0.00E+00,
Or5d37,0,1,0.00E+00,
Or5d38,0,1,0.00E+00,
Or5d39,0,1,0.00E+00,
Or5d40,0,1,0.00E+00,
Or5d41,0,1,0.00E+00,
Or5d43,0,1,0.00E+00,
Or5d46,0,1,0.00E+00,
Or5d47,0,1,0.00E+00,
Or5e1,0,1,0.00E+00,
Or5g23,0,1,0.00E+00,
Or5g25,0,1,0.00E+00,
Or5g26,0,1,0.00E+00,
Or5g27,0,1,0.00E+00,
Or5g29,0,1,0.00E+00,
Or5g9,0,1,0.00E+00,
Or5h17,-0.002902837,1,-3.79E-02,0.916458097
Or5h18,0,1,0.00E+00,
Or5h19,0,1,0.00E+00,
Or5h22,0,1,0.00E+00,
Or5h23,0,1,0.00E+00,
Or5h25,0,1,0.00E+00,
Or5h26,0,1,0.00E+00,
Or5i1,0,1,0.00E+00,
Or5j1,0,1,0.00E+00,
Or5j3,0,1,0.00E+00,
Or5k1,0,1,0.00E+00,
Or5k14,0,1,0.00E+00,
Or5k15,0,1,0.00E+00,
Or5k16,0,1,0.00E+00,
Or5k17,0,1,0.00E+00,
Or5k1b,0,1,0.00E+00,
Or5k3,0,1,0.00E+00,
Or5k8,0,1,0.00E+00,
Or5l13,0,1,0.00E+00,
Or5l14,0,1,0.00E+00,
Or5m10,0,1,0.00E+00,
Or5m10b,0,1,0.00E+00,
Or5m11,0,1,0.00E+00,
Or5m11b,0,1,0.00E+00,
Or5m12,0,1,0.00E+00,
Or5m13b,0,1,0.00E+00,
Or5m3,0,1,0.00E+00,
Or5m3b,0.217787132,0.13751522,1.49E+00,0.032645983
Or5m5,0,1,0.00E+00,
Or5m8,0,1,0.00E+00,
Or5m9,0,1,0.00E+00,
Or5m9b,0,1,0.00E+00,
Or5o1,0,1,0.00E+00,
Or5p1,0,1,0.00E+00,
Or5p4,0,1,0.00E+00,
Or5p5,0,1,0.00E+00,
Or5p50,0,1,0.00E+00,
Or5p51,0,1,0.00E+00,
Or5p52,0,1,0.00E+00,
Or5p53,0,1,0.00E+00,
Or5p54,0,1,0.00E+00,
Or5p55,0,1,0.00E+00,
Or5p56,0,1,0.00E+00,
Or5p57,0,1,0.00E+00,
Or5p58,0,1,0.00E+00,
Or5p59,0,1,0.00E+00,
Or5p6,0,1,0.00E+00,
Or5p60,0,1,0.00E+00,
Or5p61,0,1,0.00E+00,
Or5p62,0,1,0.00E+00,
Or5p63,0,1,0.00E+00,
Or5p64,0,1,0.00E+00,
Or5p66,0,1,0.00E+00,
Or5p67,0,1,0.00E+00,
Or5p68,0,1,0.00E+00,
Or5p69,0,1,0.00E+00,
Or5p70,0,1,0.00E+00,
Or5p72,0,1,0.00E+00,
Or5p73,0,1,0.00E+00,
Or5p76,0,1,0.00E+00,
Or5p78,0,1,0.00E+00,
Or5p79,0,1,0.00E+00,
Or5p80,0,1,0.00E+00,
Or5p81,0,1,0.00E+00,
Or5t15,0,1,0.00E+00,
Or5t16,0,1,0.00E+00,
Or5t17,0,1,0.00E+00,
Or5t18,0,1,0.00E+00,
Or5t5,0,1,0.00E+00,
Or5t7,0,1,0.00E+00,
Or5t9,0,1,0.00E+00,
Or5v1,0,1,0.00E+00,
Or5v1b,0,1,0.00E+00,
Or5w1,0,1,0.00E+00,
Or5w10,0,1,0.00E+00,
Or5w11,0,1,0.00E+00,
Or5w12,0,1,0.00E+00,
Or5w13,0,1,0.00E+00,
Or5w14,0,1,0.00E+00,
Or5w15,0,1,0.00E+00,
Or5w16,0,1,0.00E+00,
Or5w18,0,1,0.00E+00,
Or5w19,0,1,0.00E+00,
Or5w1b,0,1,0.00E+00,
Or5w20,0,1,0.00E+00,
Or5w22,0,1,0.00E+00,
Or5w8,0,1,0.00E+00,
Or6a2,0,1,0.00E+00,
Or6aa1,0,1,0.00E+00,
Or6ae1,0,1,0.00E+00,
Or6b1,0,1,0.00E+00,
Or6b13,0,1,0.00E+00,
Or6b2,0,1,0.00E+00,
Or6b2b,0,1,0.00E+00,
Or6b3,0,1,0.00E+00,
Or6b6,0,1,0.00E+00,
Or6b9,0,1,0.00E+00,
Or6c1,0,1,0.00E+00,
Or6c1b,0,1,0.00E+00,
Or6c2,0,1,0.00E+00,
Or6c201,0,1,0.00E+00,
Or6c202,0,1,0.00E+00,
Or6c203,0,1,0.00E+00,
Or6c204,0,1,0.00E+00,
Or6c205,0,1,0.00E+00,
Or6c206,0,1,0.00E+00,
Or6c207,0,1,0.00E+00,
Or6c208,0,1,0.00E+00,
Or6c209,0,1,0.00E+00,
Or6c210,0,1,0.00E+00,
Or6c211,0,1,0.00E+00,
Or6c212,0,1,0.00E+00,
Or6c213,0,1,0.00E+00,
Or6c214,0,1,0.00E+00,
Or6c215,0,1,0.00E+00,
Or6c216,0,1,0.00E+00,
Or6c217,0,1,0.00E+00,
Or6c219,0,1,0.00E+00,
Or6c2b,0,1,0.00E+00,
Or6c3,0,1,0.00E+00,
Or6c33,0,1,0.00E+00,
Or6c35,0,1,0.00E+00,
Or6c38,0,1,0.00E+00,
Or6c3b,0,1,0.00E+00,
Or6c5,0,1,0.00E+00,
Or6c5b,0,1,0.00E+00,
Or6c5c,0,1,0.00E+00,
Or6c6,0,1,0.00E+00,
Or6c65,0,1,0.00E+00,
Or6c66,0,1,0.00E+00,
Or6c66b,0,1,0.00E+00,
Or6c68,0,1,0.00E+00,
Or6c69,0,1,0.00E+00,
Or6c69b,0,1,0.00E+00,
Or6c69c,0,1,0.00E+00,
Or6c6c,0,1,0.00E+00,
Or6c7,0,1,0.00E+00,
Or6c70,0,1,0.00E+00,
Or6c74,0,1,0.00E+00,
Or6c75,0,1,0.00E+00,
Or6c76,0,1,0.00E+00,
Or6c76b,0,1,0.00E+00,
Or6c8,0,1,0.00E+00,
Or6c88,0,1,0.00E+00,
Or6d12,0,1,0.00E+00,
Or6d13,0.009322454,1,1.87E-01,0.650603056
Or6d14,0,1,0.00E+00,
Or6d15,0,1,0.00E+00,
Or6e1,0,1,0.00E+00,
Or6f1,0,1,0.00E+00,
Or6f2,0,1,0.00E+00,
Or6k14,0,1,0.00E+00,
Or6k2,0,1,0.00E+00,
Or6k4,0,1,0.00E+00,
Or6k6,0,1,0.00E+00,
Or6n1,0,1,0.00E+00,
Or6n2,0,1,0.00E+00,
Or6p1,0,1,0.00E+00,
Or6s1,0,1,0.00E+00,
Or6x1,0,1,0.00E+00,
Or6y1,0,1,0.00E+00,
Or6z1,0,1,0.00E+00,
Or6z3,0,1,0.00E+00,
Or6z5,0,1,0.00E+00,
Or6z6,0,1,0.00E+00,
Or6z7,0,1,0.00E+00,
Or7a35,0,1,0.00E+00,
Or7a36,0,1,0.00E+00,
Or7a37,0,1,0.00E+00,
Or7a38,0,1,0.00E+00,
Or7a39,0,1,0.00E+00,
Or7a40,0,1,0.00E+00,
Or7a41,0,1,0.00E+00,
Or7a42,0,1,0.00E+00,
Or7c19,0,1,0.00E+00,
Or7c70,0,1,0.00E+00,
Or7c74,0,1,0.00E+00,
Or7d10,0,1,0.00E+00,
Or7d11,0,1,0.00E+00,
Or7d9,0,1,0.00E+00,
Or7e165,0,1,0.00E+00,
Or7e166,0,1,0.00E+00,
Or7e168,0,1,0.00E+00,
Or7e169,0,1,0.00E+00,
Or7e170,0,1,0.00E+00,
Or7e173,0,1,0.00E+00,
Or7e174,0,1,0.00E+00,
Or7e175,0,1,0.00E+00,
Or7e176,0,1,0.00E+00,
Or7e177,0,1,0.00E+00,
Or7e178,0,1,0.00E+00,
Or7g12,0,1,0.00E+00,
Or7g16,0,1,0.00E+00,
Or7g17,0,1,0.00E+00,
Or7g18,0,1,0.00E+00,
Or7g19,0,1,0.00E+00,
Or7g20,0,1,0.00E+00,
Or7g21,0,1,0.00E+00,
Or7g22,0,1,0.00E+00,
Or7g25,0,1,0.00E+00,
Or7g27,0,1,0.00E+00,
Or7g28,0,1,0.00E+00,
Or7g29,0,1,0.00E+00,
Or7g30,0,1,0.00E+00,
Or7g32,0,1,0.00E+00,
Or7g33,0,1,0.00E+00,
Or7g34,0,1,0.00E+00,
Or7g35,0,1,0.00E+00,
Or7h8,0,1,0.00E+00,
Or8a1b,0,1,0.00E+00,
Or8b1,0,1,0.00E+00,
Or8b101,0,1,0.00E+00,
Or8b12,0,1,0.00E+00,
Or8b12b,0,1,0.00E+00,
Or8b12c,0,1,0.00E+00,
Or8b12i,0,1,0.00E+00,
Or8b1b,0,1,0.00E+00,
Or8b1c,0,1,0.00E+00,
Or8b3,0,1,0.00E+00,
Or8b35,0,1,0.00E+00,
Or8b36,0,1,0.00E+00,
Or8b37,0,1,0.00E+00,
Or8b38,0,1,0.00E+00,
Or8b39,0,1,0.00E+00,
Or8b3b,0,1,0.00E+00,
Or8b4,0,1,0.00E+00,
Or8b40,0,1,0.00E+00,
Or8b41,0,1,0.00E+00,
Or8b42,0,1,0.00E+00,
Or8b43,0,1,0.00E+00,
Or8b44,0,1,0.00E+00,
Or8b46,0,1,0.00E+00,
Or8b47,0,1,0.00E+00,
Or8b48,0,1,0.00E+00,
Or8b49,0,1,0.00E+00,
Or8b50,0,1,0.00E+00,
Or8b51,0,1,0.00E+00,
Or8b52,0,1,0.00E+00,
Or8b53,-0.328508151,1,-2.15E+00,0.007145307
Or8b54,0,1,0.00E+00,
Or8b55,0,1,0.00E+00,
Or8b56,0,1,0.00E+00,
Or8b57,0,1,0.00E+00,
Or8b8,0,1,0.00E+00,
Or8b9,0,1,0.00E+00,
Or8c10,0,1,0.00E+00,
Or8c11,0,1,0.00E+00,
Or8c13,0,1,0.00E+00,
Or8c15,0,1,0.00E+00,
Or8c16,0,1,0.00E+00,
Or8c17,0,1,0.00E+00,
Or8c20,0,1,0.00E+00,
Or8c8,0,1,0.00E+00,
Or8c9,0,1,0.00E+00,
Or8d1,0,1,0.00E+00,
Or8d1b,0,1,0.00E+00,
Or8d2,0,1,0.00E+00,
Or8d23,0,1,0.00E+00,
Or8d2b,0,1,0.00E+00,
Or8d4,0,1,0.00E+00,
Or8d6,0,1,0.00E+00,
Or8g17,0,1,0.00E+00,
Or8g18,0,1,0.00E+00,
Or8g19,0,1,0.00E+00,
Or8g2,0,1,0.00E+00,
Or8g20,0,1,0.00E+00,
Or8g21,0,1,0.00E+00,
Or8g23,0,1,0.00E+00,
Or8g24,0,1,0.00E+00,
Or8g26,0,1,0.00E+00,
Or8g27,0,1,0.00E+00,
Or8g28,0,1,0.00E+00,
Or8g2b,0,1,0.00E+00,
Or8g30,0,1,0.00E+00,
Or8g32,0,1,0.00E+00,
Or8g33,0,1,0.00E+00,
Or8g34,0,1,0.00E+00,
Or8g35,0,1,0.00E+00,
Or8g36,0,1,0.00E+00,
Or8g37,0,1,0.00E+00,
Or8g4,0,1,0.00E+00,
Or8g50,0,1,0.00E+00,
Or8g51,0,1,0.00E+00,
Or8g52,0,1,0.00E+00,
Or8g53,0,1,0.00E+00,
Or8g54,0,1,0.00E+00,
Or8g55,0,1,0.00E+00,
Or8h10,0,1,0.00E+00,
Or8h7,0,1,0.00E+00,
Or8h8,0,1,0.00E+00,
Or8h9,0,1,0.00E+00,
Or8i2,0,1,0.00E+00,
Or8j3,0,1,0.00E+00,
Or8j3b,0,1,0.00E+00,
Or8j3c,0,1,0.00E+00,
Or8k1,0,1,0.00E+00,
Or8k16,0,1,0.00E+00,
Or8k17,0,1,0.00E+00,
Or8k18,0,1,0.00E+00,
Or8k20,0,1,0.00E+00,
Or8k21,0,1,0.00E+00,
Or8k22,0,1,0.00E+00,
Or8k23,0,1,0.00E+00,
Or8k24,0,1,0.00E+00,
Or8k25,0,1,0.00E+00,
Or8k27,0,1,0.00E+00,
Or8k28,0,1,0.00E+00,
Or8k3,0,1,0.00E+00,
Or8k30,0,1,0.00E+00,
Or8k32,0,1,0.00E+00,
Or8k33,0,1,0.00E+00,
Or8k35,0,1,0.00E+00,
Or8k37,0,1,0.00E+00,
Or8k38,0,1,0.00E+00,
Or8k39,0,1,0.00E+00,
Or8k3b,0,1,0.00E+00,
Or8k40,0,1,0.00E+00,
Or8k41,0,1,0.00E+00,
Or8k53,0,1,0.00E+00,
Or8s10,0,1,0.00E+00,
Or8s16,0,1,0.00E+00,
Or8s2,0,1,0.00E+00,
Or8s5,0,1,0.00E+00,
Or8s8,0,1,0.00E+00,
Or8u10,0,1,0.00E+00,
Or8u8,0,1,0.00E+00,
Or8u9,0,1,0.00E+00,
Or8w1,0,1,0.00E+00,
Or9a2,0,1,0.00E+00,
Or9a4,0,1,0.00E+00,
Or9a7,0,1,0.00E+00,
Or9e1,0,1,0.00E+00,
Or9g19,0,1,0.00E+00,
Or9g20,0,1,0.00E+00,
Or9g3,0,1,0.00E+00,
Or9g4,0,1,0.00E+00,
Or9g4b,0,1,0.00E+00,
Or9g8,0,1,0.00E+00,
Or9i1,0,1,0.00E+00,
Or9i14,0,1,0.00E+00,
Or9i16,0,1,0.00E+00,
Or9i1b,0,1,0.00E+00,
Or9i2,0,1,0.00E+00,
Or9k2,0,1,0.00E+00,
Or9k2b,0.005173313,1,9.81E-02,0.797832402
Or9k7,0,1,0.00E+00,
Or9m1,0,1,0.00E+00,
Or9m1b,0,1,0.00E+00,
Or9m2,0,1,0.00E+00,
Or9q1,0,1,0.00E+00,
Or9q2,0,1,0.00E+00,
Or9r3,0,1,0.00E+00,
Or9r7,0,1,0.00E+00,
Or9s13,0,1,0.00E+00,
Or9s14,0,1,0.00E+00,
Or9s15,0,1,0.00E+00,
Or9s18,0,1,0.00E+00,
Or9s23,0,1,0.00E+00,
Or9s27,0,1,0.00E+00,
Orai1,0.055525871,0.745947485,2.77E-01,0.528613161
Orai2,0.318157703,0.003108762,3.73E+00,0.000187859
Orai3,0.138951616,0.371670259,8.08E-01,0.155580678
Orc1,-0.138693268,0.339211659,-8.75E-01,0.133214206
Orc2,-0.127543583,0.388260956,-7.78E-01,0.166830035
Orc3,-0.167482257,0.178915973,-1.31E+00,0.048976442
Orc4,-0.038309118,0.824200962,-1.92E-01,0.642422304
Orc5,0.012067699,0.946639758,5.36E-02,0.883833598
Orc6,-0.197771546,0.146792149,-1.44E+00,0.036146187
Orly,0,1,0.00E+00,
Orm1,0,1,0.00E+00,
Orm2,0,1,0.00E+00,
Orm3,-0.009095885,1,-1.84E-01,0.654556506
Ormdl1,0.141671282,0.337534069,8.79E-01,0.132220801
Ormdl2,0.126321243,0.328947379,8.97E-01,0.126687337
Ormdl3,-0.002219734,0.990813423,-9.24E-03,0.978953558
Os9,0.054293204,0.651020809,3.86E-01,0.410717806
Osbp,0.027106502,0.854515255,1.60E-01,0.691690954
Osbp2,-0.057827318,1,-4.12E-01,0.38728636
Osbpl10,-0.03368354,0.853401061,-1.61E-01,0.689838046
Osbpl11,0.11837422,0.366929915,8.18E-01,0.152050476
Osbpl1a,0.013904159,0.944066231,5.67E-02,0.877572757
Osbpl2,0.136353182,0.296974726,9.69E-01,0.107488973
Osbpl3,0.016228115,0.925527324,7.80E-02,0.835549022
Osbpl5,-0.076674309,0.618949903,-4.29E-01,0.372681437
Osbpl6,-0.087350044,0.538653897,-5.34E-01,0.292314615
Osbpl7,0.081122089,0.583016972,4.74E-01,0.335384937
Osbpl8,-0.034729221,0.863036438,-1.50E-01,0.70800639
Osbpl9,0.182440027,0.122259833,1.56E+00,0.027254226
Oscar,0.009555782,1,1.49E-01,0.710057435
Oscp1,-0.022268319,0.912854802,-9.14E-02,0.810207137
Oser1,-0.480111724,0.00319752,-3.71E+00,0.000194558
Osgep,-0.163828732,0.225060305,-1.16E+00,0.069682725
Osgepl1,-0.133031287,0.352047704,-8.49E-01,0.141557176
Osgin1,0.034183055,0.850648075,1.65E-01,0.68415182
Osgin2,-0.097656524,0.552527682,-5.15E-01,0.305525561
Osm,0.011431264,1,2.35E-01,0.581892658
Osmr,-0.042125136,0.771966158,-2.49E-01,0.56380251
Osr1,0.014356353,1,3.07E-01,0.493493761
Osr2,0.499644028,0.000277075,5.02E+00,9.49E-06
Ost4,0.016249696,0.922378798,8.18E-02,0.828301343
Ostc,-0.0626501,0.621540976,-4.25E-01,0.375740073
Ostf1,0.141241879,0.24736286,1.09E+00,0.080973278
Ostm1,-0.064193548,0.71949396,-3.08E-01,0.492339803
Ostn,0,1,0.00E+00,
Otc,0.119114848,0.309591768,9.40E-01,0.114685171
Otoa,-0.027011553,1,-2.64E-01,0.544192106
Otof,0,1,0.00E+00,
Otog,0.044554263,1,5.11E-01,0.308216462
Otogl,5.05E-05,1,4.26E-04,0.999019096
Otol1,0,1,0.00E+00,
Otop1,0.020817065,1,1.56E-01,0.698827126
Otop2,0.011431264,1,2.35E-01,0.581892658
Otop3,-0.051068549,0.778892811,-2.42E-01,0.572240033
Otor,0,1,0.00E+00,
Otos,0,1,0.00E+00,
Otp,0,1,0.00E+00,
Ott,0,1,0.00E+00,
Otub1,-0.065393759,0.673155716,-3.62E-01,0.434851844
Otub2,0.007390762,0.965495032,3.43E-02,0.923999887
Otud1,-0.169076715,0.280546246,-1.01E+00,0.098417748
Otud3,0.185544186,0.094536456,1.73E+00,0.018594457
Otud4,0.048185753,0.717132027,3.12E-01,0.487724043
Otud5,0.168903152,0.133030017,1.51E+00,0.031057506
Otud6a,0,1,0.00E+00,
Otud6b,-0.076531567,0.606653762,-4.44E-01,0.359807191
Otud7a,-0.162871328,0.248345088,-1.09E+00,0.081450411
Otud7b,0.075728621,0.634419941,4.09E-01,0.389953611
Otulin,-0.169457087,0.178918088,-1.31E+00,0.048989477
Otulinl,-0.042827374,0.82898022,-1.88E-01,0.64909082
Otx1,-0.009095885,1,-1.84E-01,0.654556506
Otx2,0,1,0.00E+00,
Otx2os1,0,1,0.00E+00,
Ovca2,-0.083554519,0.612138738,-4.37E-01,0.365604165
Ovch2,0,1,0.00E+00,
Ovgp1,-0.03067599,0.880638433,-1.30E-01,0.741315281
Ovol1,-0.480203256,0.000103377,-5.51E+00,3.07E-06
Ovol2,0.209602738,0.12584159,1.54E+00,0.028616339
Ovol3,0.013597383,1,1.83E-01,0.656877217
Oxa1l,0.159225098,0.222693976,1.16E+00,0.068487572
Oxct1,0.21214224,0.032340729,2.38E+00,0.004156293
Oxct1as,-0.010652413,0.949984557,-5.02E-02,0.890826272
Oxct2a,0,1,0.00E+00,
Oxct2b,0,1,0.00E+00,
Oxgr1,0,1,0.00E+00,
Oxld1,0.050334679,0.793367219,2.26E-01,0.593725356
Oxnad1,-0.050322123,0.763785241,-2.58E-01,0.551682624
Oxr1,-0.042557214,0.791132146,-2.29E-01,0.590335792
Oxsm,0.158356231,0.273247305,1.03E+00,0.094373425
Oxsr1,0.082392447,0.516065989,5.67E-01,0.270715485
Oxt,-0.046964941,1,-4.73E-01,0.336716299
Oxtr,0.083041291,1,1.36E+00,0.04374841
P2rx1,-0.102510955,0.465780018,-6.47E-01,0.225601076
P2rx2,-0.001641543,1,-1.54E-02,0.965156463
P2rx3,0.009642598,0.958488087,4.09E-02,0.910018081
P2rx4,0.247055521,0.046526239,2.16E+00,0.006973753
P2rx5,-0.015405626,1,-3.04E-01,0.496475206
P2rx6,0.009326494,1,6.32E-02,0.864512669
P2rx7,0.038628818,0.80970615,2.08E-01,0.619173792
P2ry1,0.032080875,0.858840723,1.55E-01,0.699076637
P2ry10,0.053396363,1,6.59E-01,0.219071205
P2ry10b,0.009322454,1,1.87E-01,0.650603056
P2ry12,0.0201975,1,4.27E-01,0.374304176
P2ry13,-0.005090529,1,-4.91E-02,0.893019948
P2ry14,-0.001199383,1,-8.64E-03,0.980303533
P2ry2,-0.011366272,0.95531411,-4.47E-02,0.902108089
P2ry4,1.176019791,3.45E-08,9.44E+00,3.65E-10
P2ry6,0.190575596,0.220746184,1.17E+00,0.067480959
P3h1,-0.092401124,0.548625212,-5.20E-01,0.301812617
P3h2,0.021084253,1,1.70E-01,0.676861317
P3h3,0.021980458,0.893554878,1.13E-01,0.7701625
P3h4,-0.094625716,0.558570863,-5.07E-01,0.311211544
P3r3urf,0,1,0.00E+00,
P4ha1,-0.107708456,0.512664796,-5.73E-01,0.267360902
P4ha2,-0.15412132,0.284624474,-9.97E-01,0.100720287
P4ha3,0.001377184,1,1.09E-02,0.975322549
P4hb,-0.061252884,0.625013984,-4.21E-01,0.379533988
P4htm,-0.096210957,0.518901396,-5.63E-01,0.273544601
Pa2g4,-0.210865434,0.067707587,-1.93E+00,0.011883238
Pabir1,0,1,0.00E+00,
