gene,fold.change,p.adjvalue,rank,pvalue
Timd5,-0.005085944,1,-1.90E-01,0.64547999
Timd6,0,1,0.00E+00,
Timeless,-0.019704567,0.95342102,-4.03E-01,0.395453132
Timm10,-0.021259086,0.975246659,-2.72E-01,0.535036114
Timm10b,-0.003441745,0.999774489,-4.74E-02,0.896643736
Timm13,-0.005659662,0.998960885,-8.76E-02,0.817259366
Timm17a,0.017505028,0.968756427,3.26E-01,0.471919521
Timm17b,-0.015703116,0.971180671,-2.96E-01,0.505924261
Timm21,-0.068542711,0.720777661,-9.08E-01,0.12362185
Timm22,-0.034492377,0.912761227,-5.08E-01,0.310523019
Timm23,4.76E-06,0.999939637,1.10E-04,0.999747648
Timm29,-0.007463588,0.990506203,-1.64E-01,0.685144714
Timm44,-0.010815239,0.972474853,-2.79E-01,0.52581108
Timm50,-0.03445813,0.876888483,-6.10E-01,0.245261466
Timm8a1,0.013384335,0.990922016,1.52E-01,0.705212143
Timm8a2,-0.117705965,0.592319977,-1.14E+00,0.072408235
Timm8b,0.003527401,0.999774489,5.08E-02,0.889676605
Timm9,-0.000789324,0.999774489,-1.27E-02,0.971241163
Timmdc1,-0.017043479,0.970503902,-3.12E-01,0.487050314
Timp1,0.021921109,0.971180671,3.00E-01,0.501505335
Timp2,0.274183093,0.19442095,2.02E+00,0.00957901
Timp3,0.855717853,0.016613381,3.57E+00,0.000267941
Timp4,-0.006344571,1,-2.45E-01,0.569359139
Tinag,0.025348453,0.968671811,3.31E-01,0.466202369
Tinagl1,0.000452772,0.999774489,4.51E-03,0.989664172
Tincr,0.041775274,0.893411852,5.67E-01,0.271066413
Tinf2,0.004168623,0.994572829,1.21E-01,0.757466666
Tiparp,0.15341058,0.318755473,1.64E+00,0.02272599
Tipin,-0.026054692,0.930131127,-4.66E-01,0.342356472
Tiprl,-0.027945933,0.87346881,-6.19E-01,0.240591604
Tirap,0.003706662,0.999774489,5.38E-02,0.883432208
Tjap1,0.034200681,0.845428616,6.84E-01,0.207160761
Tjp1,0.041142197,0.91016142,5.27E-01,0.297396954
Tjp2,0.030092517,0.858923342,6.62E-01,0.217560277
Tjp3,0.001483474,0.999774489,3.00E-02,0.933336833
Tk1,-0.015889804,0.955798125,-3.78E-01,0.418539965
Tk2,-0.048552488,0.751837918,-8.45E-01,0.142861234
Tkfc,-0.032701063,0.923019756,-4.81E-01,0.330043163
Tkt,0.009824836,0.975246659,2.67E-01,0.540636406
Tktl1,-0.003317492,0.999774489,-3.80E-02,0.916245225
Tktl2,-0.003630921,1,-1.08E-01,0.78011715
Tlcd1,-0.039106277,0.919485491,-4.89E-01,0.324655683
Tlcd2,0.011074518,0.990922016,1.49E-01,0.709852457
Tlcd3a,0.050568036,0.881145748,6.02E-01,0.25027905
Tlcd3b,-0.004662341,1,-9.93E-02,0.795643504
Tlcd4,0.041216273,0.91016142,5.22E-01,0.300901896
Tlcd5,-0.00054076,1,-1.21E-02,0.972540812
Tldc2,0.007264956,0.998960885,8.28E-02,0.826498109
Tle1,0.0468281,0.728817635,8.86E-01,0.129880722
Tle2,-0.083764801,0.64844,-1.04E+00,0.09076085
Tle3,-0.006568503,0.983052031,-2.11E-01,0.614742295
Tle4,-0.005073704,0.991640709,-1.44E-01,0.717749569
Tle5,-0.0531312,0.729878723,-8.83E-01,0.130941991
Tle6,0.005141643,0.999774489,5.80E-02,0.874997512
Tle7,0,1,0.00E+00,
Tlk1,0.004686572,0.990922016,1.50E-01,0.707785498
Tlk2,0.007998412,0.978835287,2.39E-01,0.5771635
Tll1,0.007786042,1,3.11E-01,0.488839071
Tll2,-0.018626222,1,-3.77E-01,0.419607448
Tln1,0.001186996,0.999774489,3.29E-02,0.927113596
Tln2,0.486843325,0.101266121,2.46E+00,0.003434947
Tlnrd1,0.109436347,0.549049542,1.22E+00,0.060615069
Tlr1,0.110314799,0.499941772,1.29E+00,0.051130045
Tlr11,-0.012388307,0.984087759,-2.02E-01,0.628343946
Tlr12,0.105721998,0.477575506,1.33E+00,0.046732855
Tlr13,0.008579381,0.983052031,2.14E-01,0.611079151
Tlr2,1.109799357,8.48E-08,9.90E+00,1.25E-10
Tlr3,-0.046327217,0.779745557,-8.04E-01,0.156945612
Tlr4,0.019166919,0.959513953,3.60E-01,0.436695014
Tlr5,0.076529198,0.739102475,8.68E-01,0.135592838
Tlr6,0.35240383,0.169927642,2.11E+00,0.007699761
Tlr7,0.036768054,0.816042211,7.32E-01,0.185509244
Tlr8,0.37750061,0.135992369,2.26E+00,0.005483212
Tlr9,0.27445161,0.23825785,1.87E+00,0.01338143
Tlx1,0.007786042,1,3.11E-01,0.488839071
Tlx2,-0.006344571,1,-2.45E-01,0.569359139
Tlx3,0,1,0.00E+00,
Tm2d1,0.024272222,0.931115133,4.60E-01,0.346632002
Tm2d2,0.009200935,0.984087759,1.91E-01,0.643812685
Tm2d3,-0.03181117,0.923019756,-4.82E-01,0.329298817
Tm4sf1,0.042939475,0.908793312,5.35E-01,0.291438485
Tm4sf19,0.483912387,0.103488212,2.45E+00,0.003528267
Tm4sf20,0.011505006,0.991640709,1.44E-01,0.717979606
Tm4sf4,0.009764001,1,3.97E-01,0.401045512
Tm4sf5,0.018123378,0.978835287,2.34E-01,0.583747137
Tm6sf1,0.057055462,0.672306947,1.00E+00,0.099365338
Tm6sf2,-0.005104557,0.999774489,-5.59E-02,0.879186438
Tm7sf2,-0.015840876,0.978835287,-2.35E-01,0.582198003
Tm7sf3,-0.01023035,0.982795682,-2.20E-01,0.602211578
Tm9sf1,-0.006524436,0.990922016,-1.61E-01,0.690064987
Tm9sf2,0.001828704,0.999774489,5.54E-02,0.880272756
Tm9sf3,0.008917791,0.972474853,2.79E-01,0.52642441
Tm9sf4,0.009984019,0.972149964,2.86E-01,0.517852431
Tm9sf5,0,1,0.00E+00,
Tma16,-0.028080159,0.946521243,-4.24E-01,0.376710904
Tma7,-0.025757139,0.897134965,-5.59E-01,0.276109764
Tma7-ps,0.004152957,1,1.18E-01,0.762597938
Tmbim1,0.355480986,0.125237661,2.32E+00,0.004817141
Tmbim4,-0.009362852,0.983052031,-2.13E-01,0.612525059
Tmbim6,-0.000786271,0.999774489,-2.20E-02,0.950712444
Tmbim7,-0.002326633,1,-7.07E-02,0.849859215
Tmc1,0.017938189,1,6.73E-01,0.212487486
Tmc2,-0.007510848,1,-2.98E-01,0.503256454
Tmc3,-0.000371943,0.999774489,-3.60E-03,0.991734335
Tmc4,0.005829297,0.994904172,1.14E-01,0.768341948
Tmc5,0.082072029,0.727339565,8.90E-01,0.128873102
Tmc6,-0.08156104,0.543862072,-1.22E+00,0.059776527
Tmc7,0.082923276,0.551730048,1.21E+00,0.061829076
Tmc8,-0.383847347,0.116555888,-2.37E+00,0.004292649
Tmcc1,0.00042981,0.999774489,1.07E-02,0.975589803
Tmcc2,0.063308733,0.808535912,7.47E-01,0.178918475
Tmcc3,0.036001734,0.790486362,7.83E-01,0.164698962
Tmco1,0.005088534,0.996031903,1.06E-01,0.783603019
Tmco2,0,1,0.00E+00,
Tmco3,0.024354801,0.914127602,5.06E-01,0.31155269
Tmco4,-0.010036499,0.978835287,-2.39E-01,0.577080027
Tmco5,0.005332586,1,2.00E-01,0.630969336
Tmco5b,0,1,0.00E+00,
Tmco6,-0.017372262,0.967327747,-3.36E-01,0.460928391
Tmdd1,0,1,0.00E+00,
Tmed1,-0.015285991,0.983658867,-2.05E-01,0.623302854
Tmed10,0.00670924,0.984087759,1.92E-01,0.642160205
Tmed10-ps,0,1,0.00E+00,
Tmed11,0,1,0.00E+00,
Tmed2,0.007867423,0.984087759,2.03E-01,0.62687128
Tmed3,0.01365501,0.971265343,2.91E-01,0.511487889
Tmed4,-0.008447103,0.986395261,-1.85E-01,0.653164541
Tmed5,0.07370047,0.579943326,1.16E+00,0.069417671
Tmed6,8.65E-05,1,1.09E-03,0.997495954
Tmed7,0.081990332,0.579943326,1.16E+00,0.069405308
Tmed8,-0.011505039,0.984087759,-1.96E-01,0.637363064
Tmed9,-0.007888374,0.988532626,-1.81E-01,0.659292421
Tmeff1,-0.006663625,0.999070304,-6.89E-02,0.853373214
Tmeff2,-0.002018369,1,-3.32E-02,0.926380013
Tmem100,0.060081493,0.778473848,8.07E-01,0.155894059
Tmem101,-0.000320881,0.999774489,-3.58E-03,0.991798262
Tmem102,0.005088252,0.999774489,5.17E-02,0.887670641
Tmem104,0.194734922,0.291712884,1.71E+00,0.019547097
Tmem106a,0.313831745,0.165534785,2.13E+00,0.00743761
Tmem106b,0.00688017,0.986556601,1.84E-01,0.655263002
Tmem106c,-0.012810877,0.982795682,-2.20E-01,0.602274891
Tmem107,-0.073594524,0.772354804,-8.17E-01,0.152523823
Tmem108,-0.031872994,0.95342102,-4.03E-01,0.394941611
Tmem109,0.025618991,0.901614169,5.48E-01,0.283416077
Tmem11,0.007088693,0.990506203,1.66E-01,0.682525899
Tmem114,0,1,0.00E+00,
Tmem115,0.003705509,0.999774489,5.91E-02,0.872686338
Tmem116,-0.037624891,0.915070777,-4.96E-01,0.319000993
Tmem117,0.010852204,0.994300452,1.22E-01,0.755808622
Tmem119,0.043782175,0.823916068,7.17E-01,0.192065183
Tmem120a,-0.00430237,0.999070304,-7.08E-02,0.849533967
Tmem120b,0.038885403,0.86577161,6.39E-01,0.229351736
Tmem121,0.017938189,1,6.73E-01,0.212487486
Tmem121b,-0.039618355,0.868221296,-6.34E-01,0.232303478
Tmem123,0.022802251,0.881145748,6.02E-01,0.249839205
Tmem125,-0.015985883,0.982888961,-2.18E-01,0.605269119
Tmem126a,-0.004108824,0.998960885,-7.47E-02,0.842017113
Tmem126b,-0.006860995,0.998960885,-8.44E-02,0.823353308
Tmem127,0.00354937,0.998960885,9.10E-02,0.810976534
Tmem128,-0.001362542,0.999774489,-3.09E-02,0.931327412
Tmem129,-0.021483267,0.95342102,-3.93E-01,0.404902547
Tmem130,0.007786042,1,3.11E-01,0.488839071
Tmem131,0.11799547,0.443280163,1.40E+00,0.040032198
Tmem131l,0.004461754,0.996532605,1.03E-01,0.789329835
Tmem132a,0.032357233,0.933843741,4.53E-01,0.352075066
Tmem132b,0.031187221,1,7.88E-01,0.163071605
Tmem132c,0.003740583,1,5.22E-02,0.886793984
Tmem132cos,0,1,0.00E+00,
Tmem132d,0,1,0.00E+00,
Tmem132e,-0.006344571,1,-2.45E-01,0.569359139
Tmem134,-0.096804425,0.549568892,-1.22E+00,0.060909456
Tmem135,0.005260555,0.993240909,1.38E-01,0.728427187
Tmem138,0.00259762,0.999774489,2.90E-02,0.935406295
Tmem139,0.018588128,0.982987226,2.17E-01,0.606078629
Tmem140,0.037507119,0.881412266,5.93E-01,0.255126273
Tmem141,0.026606084,0.960639929,3.55E-01,0.441705014
Tmem143,-0.025863832,0.955798125,-3.84E-01,0.413301257
Tmem144,0.025906837,0.968756427,3.25E-01,0.47364742
Tmem145,-0.015509119,1,-4.25E-01,0.375830552
Tmem147,-0.035017138,0.908793312,-5.30E-01,0.294931802
Tmem14a,-0.011591756,0.994195446,-1.26E-01,0.748197053
Tmem14c,0.006642332,0.99190905,1.41E-01,0.722657397
Tmem150a,-0.007578871,0.996031903,-1.06E-01,0.782859836
Tmem150b,0.064070324,0.802322229,7.58E-01,0.174446203
Tmem150c,0.016164849,1,2.33E-01,0.584335346
Tmem150cos,0.020281465,1,4.97E-01,0.31874442
Tmem151a,0.003135993,1,4.47E-02,0.902210548
Tmem151b,-0.003420561,0.999774489,-3.56E-02,0.921251452
Tmem154,-0.011886985,0.970965247,-3.08E-01,0.492237034
Tmem156,-0.019649475,0.963443977,-3.49E-01,0.447458787
Tmem158,0.017161982,0.984087759,1.93E-01,0.6410411
Tmem160,-0.048901995,0.845428616,-6.84E-01,0.206969534
Tmem161a,-0.036418869,0.867426653,-6.35E-01,0.231647706
Tmem161b,-0.005692821,0.994195446,-1.22E-01,0.754739384
Tmem163,0.005975139,0.998703631,9.39E-02,0.805482442
Tmem164,0.005173425,0.994195446,1.31E-01,0.739311413
Tmem165,-0.008390965,0.983052031,-2.10E-01,0.617260651
Tmem167,-0.002810998,0.999774489,-6.10E-02,0.868973879
Tmem167-ps1,0,1,0.00E+00,
Tmem167b,-0.007487441,0.990506203,-1.70E-01,0.675883691
Tmem168,0.01295108,0.971261305,2.95E-01,0.507564355
Tmem169,-0.001901036,0.999774489,-2.18E-02,0.951027862
Tmem17,-0.001687132,0.999774489,-1.70E-02,0.961697575
Tmem170,0.003089604,0.999774489,3.90E-02,0.914193348
Tmem170b,-0.001894225,0.999774489,-3.90E-02,0.914085562
Tmem171,0.053526629,0.865560672,6.41E-01,0.228413437
Tmem174,-0.007510848,1,-2.98E-01,0.503256454
Tmem175,-0.016240156,0.968756427,-3.16E-01,0.482649424
Tmem176a,-0.015346687,0.970503902,-3.14E-01,0.484750586
Tmem176b,-0.003429085,0.999070304,-6.61E-02,0.858855944
Tmem177,-0.010984273,0.994195446,-1.23E-01,0.753592416
Tmem178,0,1,0.00E+00,
Tmem178b,0.020029039,1,4.18E-01,0.382200192
Tmem179,0,1,0.00E+00,
Tmem179b,0.003544404,0.999070304,6.86E-02,0.853888912
Tmem18,-0.007041909,0.994904172,-1.16E-01,0.765184034
Tmem181a,-0.000831074,0.999774489,-1.71E-02,0.961349072
Tmem182,0.00083125,1,1.84E-02,0.958618859
Tmem183a,0.001387919,0.999774489,3.52E-02,0.922176651
Tmem184a,0.002684065,0.999774489,2.69E-02,0.93996841
Tmem184b,0.0040256,0.996719853,1.02E-01,0.789962325
Tmem184c,0.006477063,0.991640709,1.45E-01,0.716577023
Tmem185a,0.027226146,0.911828626,5.10E-01,0.309350627
Tmem185b,0.059419339,0.734947655,8.74E-01,0.133520195
Tmem186,-0.21045207,0.341254498,-1.60E+00,0.025223774
Tmem19,-0.004389961,0.998561257,-9.45E-02,0.804364047
Tmem190,-0.008844468,1,-3.63E-01,0.433264991
Tmem191,-0.380554076,0.157358883,-2.16E+00,0.00689121
Tmem192,0.013628627,0.973076307,2.76E-01,0.530020697
Tmem196,0.013593524,1,5.27E-01,0.296948788
Tmem198,-0.055858881,0.847299804,-6.79E-01,0.209464768
Tmem198b,0.045623296,0.820739065,7.27E-01,0.187681947
Tmem199,0.04053698,0.880768965,6.03E-01,0.249275536
Tmem200a,0,1,0.00E+00,
Tmem200b,0.034467136,0.946845334,4.23E-01,0.377814511
Tmem200c,0,1,0.00E+00,
Tmem201,-0.003424737,0.999070304,-6.42E-02,0.862651233
Tmem202,0.02482373,0.971265343,2.93E-01,0.509424662
Tmem203,-0.00269269,0.999774489,-2.99E-02,0.933505347
Tmem204,0.02520888,0.970965247,3.03E-01,0.497478811
Tmem205,-0.112040899,0.593426974,-1.13E+00,0.073534614
Tmem207,0,1,0.00E+00,
Tmem208,-0.020660152,0.963443977,-3.49E-01,0.44729186
Tmem209,-0.006810931,0.991036161,-1.46E-01,0.713748788
Tmem210,-0.008844468,1,-3.63E-01,0.433264991
Tmem212,0,1,0.00E+00,
Tmem213,0,1,0.00E+00,
Tmem214,-0.004671882,0.996039745,-1.05E-01,0.786113441
Tmem215,0,1,0.00E+00,
Tmem216,-0.033696014,0.947138426,-4.20E-01,0.380313889
Tmem217,0,1,0.00E+00,
Tmem217b,0.009764001,1,3.97E-01,0.401045512
Tmem217rt,0.009764001,1,3.97E-01,0.401045512
Tmem218,-0.038295065,0.934167243,-4.53E-01,0.352511644
Tmem219,-0.035496264,0.851025837,-6.72E-01,0.21290624
Tmem220,0.039365748,0.930131127,4.66E-01,0.341888516
Tmem221,0.009801459,0.994195446,1.27E-01,0.745764682
Tmem222,0.003453911,0.998960885,7.72E-02,0.837162982
Tmem223,-0.033728423,0.910297539,-5.20E-01,0.301665322
Tmem225,0,1,0.00E+00,
Tmem229a,0.003225508,1,7.12E-02,0.848776947
Tmem229b,-0.005446007,0.994195446,-1.29E-01,0.742842835
Tmem230,-0.012941869,0.968756427,-3.28E-01,0.46997578
Tmem231,-0.010929514,0.994195446,-1.25E-01,0.749301524
Tmem232,-0.008292837,1,-3.34E-01,0.462930847
Tmem233,-0.007510848,1,-2.98E-01,0.503256454
Tmem234,-0.012999657,0.956414019,-3.75E-01,0.421759028
Tmem235,-0.021089582,1,-7.51E-01,0.177457417
Tmem236,0.057251395,0.855996575,6.66E-01,0.21556914
Tmem237,-0.008044727,0.996289158,-1.04E-01,0.787849526
Tmem238,-0.025535471,0.968756427,-3.25E-01,0.472952879
Tmem238l,0.012984977,0.991601551,1.45E-01,0.716428154
Tmem239,0,1,0.00E+00,
Tmem240,-0.021039739,1,-3.09E-01,0.491127654
Tmem241,-0.012479447,0.982888961,-2.19E-01,0.604333841
Tmem242,-0.053768376,0.785555696,-7.91E-01,0.161736491
Tmem243,-0.00608601,0.994904172,-1.15E-01,0.767068503
Tmem245,-0.009944502,0.98884146,-1.80E-01,0.66070431
Tmem247,-0.006344571,1,-2.45E-01,0.569359139
Tmem248,0.002294559,0.999774489,5.25E-02,0.886046956
Tmem249,0.006322431,1,1.87E-01,0.650143248
Tmem25,0.067955323,0.699350152,9.53E-01,0.111384804
Tmem250,-0.030819092,0.911285227,-5.16E-01,0.305093958
Tmem252,-0.000302672,0.999774489,-3.00E-03,0.993115467
Tmem253,-0.040527385,0.876888483,-6.09E-01,0.245809379
Tmem254,-0.020878504,0.93038627,-4.64E-01,0.343947388
Tmem255a,0.010078739,1,2.11E-01,0.614965034
Tmem255b,0.001361813,0.999774489,1.38E-02,0.968641699
Tmem256,-0.108184158,0.580913831,-1.16E+00,0.069683375
Tmem258,-0.014250419,0.971265343,-2.90E-01,0.513203797
Tmem259,-0.016601103,0.955798125,-3.83E-01,0.414186069
Tmem26,0.414979879,0.135349733,2.27E+00,0.005413989
Tmem260,-0.038088616,0.831537066,-7.05E-01,0.197267977
Tmem262,0.009764001,1,3.97E-01,0.401045512
Tmem263,-0.019136061,0.963904875,-3.47E-01,0.450208649
Tmem265,-0.043527276,0.868221296,-6.33E-01,0.232624743
Tmem266,0.009362072,0.994195446,1.30E-01,0.742037384
Tmem267,0.016133507,0.984087759,2.04E-01,0.625321391
Tmem268,-0.016107734,0.958187407,-3.65E-01,0.431059636
Tmem269,-0.008567118,0.998339739,-9.64E-02,0.800988783
Tmem270,0,1,0.00E+00,
Tmem273,-0.001903739,0.999774489,-3.46E-02,0.923386381
Tmem274,0,1,0.00E+00,
Tmem275,0.002428046,1,4.05E-02,0.910967712
Tmem276,0,1,0.00E+00,
Tmem30a,-0.006308028,0.984087759,-1.97E-01,0.635974199
Tmem30b,0.005892342,0.998960885,8.02E-02,0.831334642
Tmem30c,-0.02709246,1,-4.71E-01,0.337689343
Tmem33,0.045171619,0.751837918,8.45E-01,0.142829575
Tmem35a,-0.004720087,1,-8.03E-02,0.831260907
Tmem35b,-0.044865094,0.88758823,-5.77E-01,0.26479107
Tmem37,0.007984299,0.994025304,1.32E-01,0.737377096
Tmem38a,0.006422595,0.998960885,7.52E-02,0.840987557
Tmem38b,0.0122459,0.983052031,2.14E-01,0.611222372
Tmem39a,0.019084858,0.940045593,4.39E-01,0.363851175
Tmem39b,-0.003487794,0.999774489,-5.96E-02,0.871698094
Tmem40,0.022240626,1,7.79E-01,0.166219233
Tmem41a,-0.003253291,0.999774489,-3.67E-02,0.919016154
Tmem41b,0.011736386,0.97536803,2.60E-01,0.54987223
Tmem42,-0.00750457,0.998960885,-9.19E-02,0.809337991
Tmem43,0.005111344,0.993420306,1.34E-01,0.735208693
Tmem44,0.023483201,1,3.79E-01,0.417504319
Tmem45a,0.000354263,1,4.31E-03,0.990118364
Tmem45a2,0.022385078,1,7.84E-01,0.164499514
Tmem45b,0.008336198,0.994195446,1.28E-01,0.745181795
Tmem47,0.073279627,0.677608644,9.94E-01,0.101363128
Tmem50a,-0.015021267,0.960077995,-3.59E-01,0.437938281
Tmem50b,0.03542609,0.799822377,7.67E-01,0.17109312
Tmem51,0.04848531,0.84069471,6.92E-01,0.203219451
Tmem51os1,-0.008277311,1,-2.33E-01,0.584504442
Tmem52,0.009551157,1,2.39E-01,0.576876226
Tmem52b,0.001878159,1,3.26E-02,0.927669934
Tmem53,-0.021690804,1,-3.60E-01,0.436797984
Tmem54,0.12535792,0.566042273,1.19E+00,0.065280523
Tmem59,-0.008481804,0.978835287,-2.35E-01,0.58171646
Tmem59l,-0.353875317,0.078060335,-2.65E+00,0.002248138
Tmem60,-0.031604747,0.942135968,-4.34E-01,0.368066766
Tmem61,0,1,0.00E+00,
Tmem62,0.003828116,0.998960885,7.24E-02,0.846415562
Tmem63a,-0.012188858,0.968738265,-3.30E-01,0.467809972
Tmem63b,0.022801479,0.908793312,5.33E-01,0.292779435
Tmem63c,0.007893087,1,3.16E-01,0.483084741
Tmem64,0.002253113,0.999774489,5.61E-02,0.878804207
Tmem65,0.023932151,0.915070777,5.03E-01,0.313890339
Tmem67,-0.001739816,0.999774489,-2.11E-02,0.952601085
Tmem68,0.002597313,0.999774489,5.03E-02,0.890636792
Tmem69,-0.017337751,0.978835287,-2.38E-01,0.578184995
Tmem70,-0.004694579,0.998960885,-8.93E-02,0.814168228
Tmem71,-0.005747254,0.995140679,-1.10E-01,0.775794192
Tmem72,0,1,0.00E+00,
Tmem74,-0.013312126,1,-5.22E-01,0.300941107
Tmem74b,0.005433535,1,2.04E-01,0.624753135
Tmem74bos,0,1,0.00E+00,
Tmem79,0.021421342,0.977174834,2.44E-01,0.569596829
Tmem80,-0.017619589,0.976803028,-2.52E-01,0.55957529
Tmem81,0,1,0.00E+00,
Tmem82,-0.018442838,0.97536803,-2.56E-01,0.554131283
Tmem86a,-0.096627217,0.560084531,-1.20E+00,0.063482221
Tmem86b,-0.108681192,0.550839873,-1.21E+00,0.06116526
Tmem87a,-0.002862626,0.998960885,-8.09E-02,0.82999628
Tmem87b,0.045088905,0.740480657,8.66E-01,0.136097868
Tmem88,0.026130872,0.955798125,3.84E-01,0.412777606
Tmem88b,0,1,0.00E+00,
Tmem89,0,1,0.00E+00,
Tmem8b,-0.056920764,0.852586892,-6.70E-01,0.213733303
Tmem9,-0.267772462,0.253915135,-1.82E+00,0.015226783
Tmem91,-0.011969814,0.990922016,-1.51E-01,0.705540016
Tmem92,0,1,0.00E+00,
Tmem94,-0.008942564,0.978835287,-2.32E-01,0.585699653
Tmem95,-0.018527108,0.982795682,-2.20E-01,0.602250462
Tmem97,-0.005860135,0.998960885,-9.16E-02,0.809900161
Tmem98,0.060602095,0.837027939,6.96E-01,0.20125027
Tmem9b,0.001974565,0.999774489,4.20E-02,0.907819728
Tmf1,0.010784199,0.970965247,3.06E-01,0.494528725
Tmie,-0.055868155,0.779141583,-8.06E-01,0.156376832
Tmigd1,0.059547931,0.823436116,7.19E-01,0.190944169
Tmigd3,-0.008594894,0.998339739,-9.64E-02,0.800968888
Tmlhe,-0.024945708,0.968026849,-3.34E-01,0.463906248
Tmod1,0.022213125,0.975246659,2.63E-01,0.545660767
Tmod2,0.101616183,0.498338398,1.29E+00,0.050731501
Tmod3,0.01556914,0.942135968,4.34E-01,0.367900649
Tmod4,-0.005008249,0.999774489,-5.12E-02,0.888837521
Tmpo,-0.008911422,0.972474853,-2.79E-01,0.525704099
Tmppe,0,1,0.00E+00,
Tmprss11a,0,1,0.00E+00,
Tmprss11b,0,1,0.00E+00,
Tmprss11c,0,1,0.00E+00,
Tmprss11d,0,1,0.00E+00,
Tmprss11e,0,1,0.00E+00,
Tmprss11f,0,1,0.00E+00,
Tmprss11g,0,1,0.00E+00,
Tmprss12,0.007786042,1,3.11E-01,0.488839071
Tmprss13,-0.014356997,1,-1.99E-01,0.632632919
Tmprss15,0,1,0.00E+00,
Tmprss2,0.01409319,0.975246659,2.62E-01,0.547636108
Tmprss3,0.006952116,0.998960885,7.99E-02,0.831969717
Tmprss4,0.044916021,0.894543884,5.64E-01,0.272702211
Tmprss5,0.025160371,0.971180671,2.99E-01,0.502889362
Tmprss6,0.003635824,0.999774489,3.78E-02,0.916558321
Tmprss7,-0.014492487,1,-5.40E-01,0.288673164
Tmprss9,-0.011194253,1,-1.63E-01,0.68648909
Tmsb10,-0.194698024,0.274307482,-1.76E+00,0.017458793
Tmsb15a,0,1,0.00E+00,
Tmsb15b1,0,1,0.00E+00,
Tmsb15b2,0,1,0.00E+00,
Tmsb15l,0.007249052,0.998960885,7.74E-02,0.836761447
Tmsb4x,0.001608099,0.999774489,4.83E-02,0.894817751
Tmt1a,0.005620837,0.996031903,1.08E-01,0.780420976
Tmt1a2,0,1,0.00E+00,
Tmt1a3,-0.025433393,1,-9.22E-01,0.119565812
Tmt1b,0.015616277,0.983052031,2.16E-01,0.607752906
Tmtc1,0.120075756,0.520377958,1.26E+00,0.055295139
Tmtc2,0.015413861,0.975246659,2.65E-01,0.542885926
Tmtc3,0.069785352,0.727339565,8.89E-01,0.129157678
Tmtc4,-0.122454145,0.520157783,-1.26E+00,0.055111087
Tmub1,-0.006070997,0.998960885,-8.52E-02,0.821894067
Tmub2,0.005562031,0.993240909,1.34E-01,0.73376902
Tmx1,0.009083088,0.977174834,2.44E-01,0.569548231
Tmx2,-0.026437426,0.908793312,-5.37E-01,0.290288469
Tmx3,0.004538374,0.994904172,1.18E-01,0.762850602
Tmx4,0.014403467,0.966866115,3.39E-01,0.457863633
Tnc,0.505429786,0.08741857,2.57E+00,0.002674309
Tnf,-0.00442649,0.998960885,-8.10E-02,0.829895939
Tnfaip1,0.00919055,0.982248078,2.23E-01,0.598411645
Tnfaip2,0.924438143,0.000136309,6.19E+00,6.46E-07
Tnfaip3,0.008324199,0.983052031,2.17E-01,0.60674897
Tnfaip6,0.490842065,0.078971468,2.64E+00,0.002306742
Tnfaip8,0.010222879,0.970965247,3.07E-01,0.493049872
Tnfaip8l1,-0.077462791,0.727339565,-8.89E-01,0.129039452
Tnfaip8l2,-0.01206098,0.982248078,-2.24E-01,0.59718413
Tnfaip8l3,0.007230139,0.998960885,8.60E-02,0.820396945
Tnfrsf10b,-0.007984564,0.990922016,-1.47E-01,0.712748291
Tnfrsf11a,0.157350053,0.371696335,1.54E+00,0.02902205
Tnfrsf11b,0.014026079,0.987552186,1.83E-01,0.656493092
Tnfrsf12a,0.16361513,0.391023129,1.50E+00,0.031632207
Tnfrsf13b,-0.039428971,0.815302391,-7.38E-01,0.182946162
Tnfrsf13c,-0.043195695,0.782395768,-7.99E-01,0.158882673
Tnfrsf14,0.009208093,0.97536803,2.57E-01,0.552927741
Tnfrsf17,-0.047864448,0.823916068,-7.15E-01,0.192671876
Tnfrsf18,-0.040270574,0.831537066,-7.05E-01,0.197222248
Tnfrsf19,0.009814841,0.994904172,1.12E-01,0.771807907
Tnfrsf1a,0.093589088,0.510330974,1.28E+00,0.052976438
Tnfrsf1b,0.029023394,0.860876155,6.54E-01,0.221742221
Tnfrsf21,0.332787782,0.145925844,2.21E+00,0.006126551
Tnfrsf22,0.010667623,0.993240909,1.34E-01,0.733866205
Tnfrsf23,0.021455928,0.97536803,2.61E-01,0.548194885
Tnfrsf25,0.010545671,0.990922016,1.53E-01,0.703639624
Tnfrsf26,-0.003160533,0.999774489,-4.62E-02,0.899026724
Tnfrsf4,0.060621277,0.799822377,7.66E-01,0.171238284
Tnfrsf8,0.082423028,0.717729858,9.12E-01,0.122524601
Tnfrsf9,0.465998192,0.078369999,2.65E+00,0.002264487
Tnfsf10,-0.90856741,0.001061849,-5.10E+00,7.88E-06
Tnfsf11,0.015890537,0.955798125,3.87E-01,0.410116484
Tnfsf12,0,1,0.00E+00,
Tnfsf13,0,1,0.00E+00,
Tnfsf13b,0.142887773,0.439142956,1.41E+00,0.038813404
Tnfsf13os,0.037200798,0.908793312,5.34E-01,0.292720634
Tnfsf14,-0.016318642,0.971180671,-2.98E-01,0.504007394
