gene,fold.change,p.adjvalue,rank,pvalue
LTO1,-0.035931772,0.884715558,-0.16540653,0.683271758
Lacc1,0.154325511,0.392979658,0.959221842,0.10984446
Lactb,-0.040566541,0.864499522,-0.194371297,0.639188132
Lactb2,0.025212329,0.922983428,0.111327265,0.773878418
Lactbl1,-0.001194976,1,-0.006289143,0.985623062
Lad1,0.3221957,0.159101755,1.619140659,0.024035842
Lag3,-0.692140264,0.002117854,-4.131355562,7.39E-05
Lage3,-0.028094533,0.911982111,-0.123873359,0.7518421
Lair1,0.207104548,0.216854167,1.403631744,0.039479192
Lalba,0.06135392,1,0.331150981,0.466497176
Lama1,0.001694154,1,0.017491181,0.960525323
Lama2,-0.208423251,0.325428842,-1.101631552,0.079134971
Lama3,0.093984387,0.614696195,0.568427181,0.27013
Lama4,-0.073791026,0.75341511,-0.359081572,0.437439935
Lama5,-0.012765234,0.968396423,-0.0492919,0.892705272
Lamb1,-0.024336756,0.91085451,-0.125635998,0.748796838
Lamb2,0.074909791,0.768646618,0.336042355,0.461272586
Lamb3,-0.103607948,0.650191582,-0.514028872,0.306175988
Lamc1,-0.00433484,0.988649188,-0.018000471,0.959399592
Lamc2,0.074752611,0.757266612,0.351558109,0.445083906
Lamc3,-0.058423543,1,-0.527240264,0.297002248
Lamp1,0.086252502,0.651759325,0.511454667,0.307996182
Lamp2,0.153602292,0.379097196,0.98816817,0.10276183
Lamp3,-0.090849553,0.696238424,-0.443452959,0.360202764
Lamp5,0.012011752,1,0.144116229,0.717602215
Lamtor1,0.018605408,0.945222467,0.082083539,0.82778292
Lamtor2,0.040869465,0.864273304,0.194750487,0.63863029
Lamtor3,-0.080155776,0.701448815,-0.434910039,0.367358388
Lamtor3l,0,1,0,
Lamtor4,-0.063647292,0.776678035,-0.323221554,0.475092797
Lamtor5,-0.006195617,0.98282236,-0.025767101,0.942394839
Lancl1,-0.032324949,0.894341716,-0.149247626,0.709173296
Lancl2,0.115221506,0.571231907,0.630604059,0.23409705
Lancl3,-0.018184175,0.946428973,-0.080414453,0.830970387
Lao1,0,1,0,
Lap3,0.182704849,0.316213617,1.12276746,0.075375905
Laptm4a,-0.074720241,0.711806332,-0.419791586,0.38037189
Laptm4b,-0.085867512,0.705870871,-0.42800431,0.373246454
Laptm5,-0.100653987,0.567242441,-0.637450731,0.230435438
Large1,-1.198966614,0.000110913,-5.690369833,2.04E-06
Large2,0.154347892,0.521174823,0.716631882,0.192029574
Larp1,0.053361564,0.806656919,0.278671554,0.526415231
Larp1b,0.080140058,0.698388121,0.439712963,0.363318102
Larp4,0.013325259,0.963248429,0.058300113,0.87437934
Larp4b,0.105463819,0.561306825,0.647528631,0.225149698
Larp6,0.026645748,1,0.356167313,0.440385171
Larp7,-0.110659944,0.56297988,-0.644862542,0.22653612
Lars1,0.006117909,0.982471714,0.026124029,0.941620644
Lars2,0.223820599,0.366156808,1.014412297,0.096735906
Las1l,-0.373613827,0.035476993,-2.551580471,0.002808145
Lasp1,-0.01550663,0.953928018,-0.070211644,0.850723356
Lat,-0.594548792,0.005514928,-3.612741906,0.000243926
Lat2,-0.024405623,0.918716593,-0.115329587,0.766779358
Lats1,0.051375363,0.813983034,0.266082138,0.541898392
Lats2,-0.26252284,0.163051453,-1.602061902,0.02499989
Lax1,0.366917155,0.016710275,2.988941116,0.001025791
Layn,0.04705779,1,0.304925226,0.495535501
Lbh,0.204000394,0.222088312,1.386645569,0.041053901
Lbhd1,-0.005973214,1,-0.062064077,0.866833971
Lbhd2,0,1,0,
Lbp,0.162816979,1,1.224622503,0.059618013
Lbr,-0.047850911,0.82594827,-0.249254882,0.563306961
Lbx1,0.05476751,1,0.681301544,0.208304406
Lbx2,0.042352225,1,0.543730043,0.285936737
Lca5,0.153949943,0.432959584,0.879700429,0.131916637
Lca5l,-0.019724699,1,-0.195064772,0.638168301
Lcat,-0.010817256,0.973803941,-0.0412945,0.909296459
Lce1a1,0,1,0,
Lce1a2,0,1,0,
Lce1b,0,1,0,
Lce1c,0,1,0,
Lce1d,0,1,0,
Lce1e,0,1,0,
Lce1f,0,1,0,
Lce1g,0,1,0,
Lce1h,0,1,0,
Lce1i,0,1,0,
Lce1j,0,1,0,
Lce1k,0,1,0,
Lce1l,0,1,0,
Lce1m,0,1,0,
Lce3a,0,1,0,
Lce3b,0,1,0,
Lce3c,0,1,0,
Lce3d,0,1,0,
Lce3e,0,1,0,
Lce3f,0,1,0,
Lce6a,0,1,0,
Lck,-0.785580506,4.62E-06,-7.279840697,5.25E-08
Lclat1,0.042719292,0.856327107,0.207867984,0.6196294
Lcmt1,0.038316852,0.876068161,0.178352861,0.663204003
Lcmt2,0.049821257,0.836085495,0.235436874,0.581517952
Lcn10,0,1,0,
Lcn11,0,1,0,
Lcn12,0.026645748,1,0.356167313,0.440385171
Lcn15,0.020414792,1,0.260718738,0.54863216
Lcn2,-0.046696215,1,-0.324404006,0.473801023
Lcn3,0,1,0,
Lcn4,-0.020234021,0.944913605,-0.08269607,0.826616234
Lcn5,0,1,0,
Lcn6,0,1,0,
Lcn8,0,1,0,
Lcn9,0,1,0,
Lcor,-0.062480987,0.765931799,-0.339967444,0.457122456
Lcorl,0.106431181,0.584329364,0.6085166,0.246310769
Lcp1,0.028513588,0.900346619,0.138996579,0.726111677
Lcp2,-0.302234471,0.050687185,-2.339037907,0.004581019
Lct,0.156574178,0.498236247,0.759508165,0.173976999
Lctl,0,1,0,
Ldaf1,-0.038544056,0.881767208,-0.170046847,0.676010051
Ldah,-0.008940997,0.976407246,-0.038034335,0.916148057
Ldb1,-0.24075563,0.103179445,-1.89462704,0.012745972
Ldb2,-0.128387585,1,-0.903416366,0.124906096
Ldb3,0.197505441,0.383999057,0.977471101,0.105324377
Ldc1,0,1,0,
Ldha,0.026326118,0.910770316,0.125838827,0.748447209
Ldhal6b,0,1,0,
Ldhb,-0.176691968,0.441584031,-0.865540667,0.136288538
Ldhc,-0.09009674,0.672484416,-0.482145525,0.329499284
Ldhd,-0.09249708,0.709096076,-0.424960039,0.375871988
Ldlr,-0.289560126,0.076976456,-2.09228243,0.008085699
Ldlrad1,-0.159275835,0.424832934,-0.895685548,0.12714944
Ldlrad2,0,1,0,
Ldlrad3,0.029125296,0.909059338,0.127832809,0.745018729
Ldlrad4,-0.313671548,0.094802097,-1.953175708,0.011138438
Ldlrap1,-0.00333525,0.991217765,-0.013921968,0.968451848
Ldoc1,0,1,0,
Leap2,0.042687993,1,0.5662327,0.271498416
Lect2,0.012882065,1,0.072200155,0.84683704
Lef1,-0.220074515,0.225466717,-1.376350764,0.042038696
Lefty1,0.104356776,0.669919068,0.486514447,0.326201199
Lefty2,0.030745345,1,0.422984266,0.37758587
Lekr1,-0.080690587,0.745933995,-0.371320194,0.425284746
Lelp1,0,1,0,
Lemd1,0.026645748,1,0.356167313,0.440385171
Lemd2,0.035156169,0.881865557,0.169585323,0.676728827
Lemd3,-0.178115903,0.33289319,-1.0840886,0.082397
Lenep,-0.105966134,0.667539689,-0.489766955,0.323767346
Leng1,-0.036913371,0.881767208,-0.169984267,0.676107468
Leng8,-0.013017573,0.962997247,-0.058459205,0.874059093
Leng9,-0.029599407,0.906845206,-0.131571892,0.738631981
Leo1,0.082739993,0.691688777,0.450575744,0.354343325
Lep,0,1,0,
Lepr,-0.013502115,0.966898777,-0.052008001,0.887139668
Leprot,0.11226636,0.55099585,0.667418473,0.215070838
Leprotl1,-0.068768543,0.748157142,-0.368425767,0.428128592
Letm1,0.152545928,0.366309195,1.014077994,0.096810398
Letm2,-0.05520773,0.808388863,-0.275300969,0.530516665
Letmd1,0.005919037,0.983667018,0.024783178,0.944532318
Lexis1,0.151836332,1,1.416123507,0.038359814
Lfng,-0.043196123,0.854578015,-0.21002599,0.616558104
Lgals1,0.318323131,0.085362457,2.022862905,0.009487179
Lgals12,0.123748717,0.569467818,0.633767347,0.232398143
Lgals2,0.255805711,0.314409162,1.125978303,0.074820688
Lgals3,-0.281742301,0.113336854,-1.831835082,0.014728717
Lgals3bp,0.471214202,0.022054415,2.821647332,0.001507831
Lgals4,0.172272883,0.476670225,0.795507108,0.160137444
Lgals7,-0.040814293,1,-0.25248503,0.5591328
Lgals8,-0.051361952,0.81316856,-0.267644098,0.53995293
Lgals9,0.005266936,0.985275074,0.022427791,0.949668884
Lgalsl,-0.11716486,0.581661701,-0.613423835,0.243543288
Lgi1,0,1,0,
Lgi2,-0.031114515,0.895580453,-0.147575584,0.711908889
Lgi3,0,1,0,
Lgi4,0.002637821,0.993971592,0.009728071,0.977849299
Lgmn,0.056029719,0.798708844,0.290542836,0.512220746
Lgr4,1.309436838,0.000298786,5.166215625,6.82E-06
Lgr5,0.168322965,0.48295196,0.784983607,0.16406517
Lgr6,-0.095114667,1,-0.540329208,0.288184615
Lgsn,0,1,0,
Lhb,0,1,0,
Lhcgr,-0.004698168,1,-0.047226993,0.896959858
Lhfpl1,0.075839644,1,0.905194855,0.124395636
Lhfpl2,0.39079842,0.166531859,1.585997683,0.025941932
Lhfpl3,-0.14012164,0.519155594,-0.720694953,0.190241406
Lhfpl4,0.251979871,0.284191006,1.203985115,0.062519412
Lhfpl5,0,1,0,
Lhfpl6,-0.009452687,0.974007846,-0.040516521,0.910926799
Lhfpl7,0,1,0,
Lhpp,0.234832541,0.323299275,1.105991842,0.078344436
Lhx1,-0.00118987,1,-0.004913927,0.988749036
Lhx1os,0,1,0,
Lhx2,0.020414792,1,0.260718738,0.54863216
Lhx3,0.026645748,1,0.356167313,0.440385171
Lhx4,0,1,0,
Lhx5,0,1,0,
Lhx5as1,0,1,0,
Lhx6,-0.036813493,1,-0.208651428,0.61851263
Lhx8,0,1,0,
Lhx9,0.020414792,1,0.260718738,0.54863216
Lias,-0.164415566,0.364165944,-1.017466627,0.096057963
Liat1,-0.023176664,1,-0.18156427,0.658318
Lif,0.032538506,0.896454696,0.146783019,0.713209272
Lifr,0.536204337,0.009668959,3.299417418,0.00050186
Lig1,0.268580055,0.109867249,1.85211202,0.014056849
Lig3,0.105100206,0.578511028,0.619192033,0.240329989
Lig4,0.366892838,0.121608583,1.788634282,0.016269182
Lilra5,0.699800016,0.008987108,3.34143249,0.000455583
Lilra6,0.10941414,0.638485283,0.530803508,0.294575411
Lilrb4a,-0.062244605,0.77869987,-0.320625939,0.47794075
Lilrb4b,-0.138067337,0.557550489,-0.655206516,0.221204259
Lim2,0.028199105,1,0.381126402,0.415789577
Lima1,0.566550686,0.023009527,2.798222284,0.001591394
Limch1,0.014814284,1,0.066305952,0.858408576
Limd1,0.118775638,0.498729892,0.758352448,0.174440592
Limd2,0.011221942,0.968037908,0.049983982,0.89128381
Lime1,0.030308249,0.898656641,0.142943038,0.719543347
Limk1,-0.15522142,0.377095343,-0.991091708,0.102072392
Limk2,0.043295281,0.851390103,0.215590701,0.608708405
Lims1,0.010347906,0.970736736,0.045724723,0.900067907
Lims2,-0.053956704,1,-0.292026307,0.510474078
Lin28a,-0.022135068,1,-0.28430646,0.519629191
Lin28b,-0.021161166,1,-0.269696748,0.537406917
Lin37,-0.190166946,0.31099711,-1.135572001,0.073185998
Lin52,-0.121825125,0.52546187,-0.709253689,0.195319818
Lin54,-0.194148699,0.320746503,-1.111883351,0.077288815
Lin7a,0.060007905,1,0.583317942,0.261024972
Lin7b,0.044319108,1,0.241486377,0.573473855
Lin7c,-0.056572447,0.794814121,-0.296306906,0.505467333
Lin9,0.154810526,0.403444431,0.936188782,0.115827376
Lincmd1,0,1,0,
Lincred1,0.027445555,1,0.368962618,0.42759969
Lincred2,0,1,0,
Lingo1,0.128790253,1,1.397196872,0.040068504
Lingo2,-0.049788403,1,-0.324100707,0.474132028
Lingo3,0,1,0,
Lingo4,-0.715874311,0.045698758,-2.402501497,0.003958207
Lins1,0.030532092,0.901548169,0.13720596,0.729111654
Lipa,0.243198169,0.145010561,1.677015739,0.021037022
Lipc,0.573264004,0.051055398,2.334960104,0.004624235
Lipe,-0.055564536,0.802683939,-0.285563175,0.518127717
Lipf,0,1,0,
Lipg,0.065123438,0.800635495,0.288729416,0.514364022
Liph,0.420237432,0.153439859,1.642682824,0.022767596
Lipi,0,1,0,
Lipk,0.020414792,1,0.260718738,0.54863216
Lipm,0,1,0,
Lipn,0,1,0,
Lipo1,0,1,0,
Lipo2,-0.016103365,1,-0.13615632,0.730875965
Lipo3,0.079173055,0.717132177,0.411057335,0.388099126
Lipo4,0,1,0,
Lipt1,0.039904421,0.880591942,0.172171878,0.67271037
Lipt2,0.084956344,0.709722168,0.423794867,0.376881772
Litaf,-0.581654149,0.00700531,-3.479732686,0.000331335
Litafd,0.030289145,1,0.286652625,0.516829596
Lix1,-0.049370933,1,-0.267221601,0.540478471
Lix1l,0.1924291,0.432618371,0.880532645,0.131664094
Lkaaear1,0,1,0,
Llcfc1,0,1,0,
Llgl1,0.10849668,0.557921743,0.654207798,0.221713533
Llgl2,0.108323157,0.568469887,0.635289231,0.231585183
Llph,-0.094096826,0.642156484,-0.525940265,0.297892614
Llph-ps1,0,1,0,
Llph-ps2,-0.004931385,1,-0.021413523,0.951889369
Lman1,1.18751324,5.31E-09,10.57675413,2.65E-11
Lman1l,-0.329262058,0.214437878,-1.413761317,0.038569027
Lman2,0.29692601,0.071424071,2.142774462,0.007198227
Lman2l,0.393236614,0.045698758,2.402714077,0.00395627
Lmbr1,-0.071974895,0.769233439,-0.334489132,0.462925248
Lmbr1l,-0.32762322,0.072093278,-2.135478062,0.007320183
Lmbrd1,-0.115929546,0.525557136,-0.708447484,0.195682738
Lmbrd2,0.149557184,0.397560692,0.94854411,0.112578612
Lmcd1,0.06417711,1,0.449981177,0.354828768
Lmf1,0.123600914,0.510931398,0.73403034,0.184488653
Lmf2,0.025347312,0.918538343,0.115751593,0.766034637
Lmln,0.079360255,0.739206591,0.379801816,0.417059659
Lmna,0.157438126,0.395309743,0.954461762,0.111055031
Lmnb1,-0.113823257,0.552550129,-0.664300773,0.216620337
Lmnb2,0.190411468,0.292031858,1.183739286,0.065502928
Lmntd1,0.009646028,1,0.048993981,0.893317864
Lmntd2,0.267507587,0.232918941,1.350716305,0.044594746
Lmo1,-0.059103841,1,-0.319787399,0.478864454
Lmo2,0.002431976,0.993545323,0.010258197,0.976656406
Lmo3,0.031237692,1,0.431208735,0.370502604
Lmo4,-0.094789595,0.626905459,-0.549407451,0.282223094
Lmo7,1.039739245,0.000483911,4.913640169,1.22E-05
Lmod1,0.039414663,1,0.290452654,0.51232712
Lmod2,0,1,0,
Lmod3,0,1,0,
Lmtk2,0.048412041,0.826377951,0.248295573,0.56455262
Lmtk3,0.110447878,0.637890891,0.531637826,0.294010049
Lmx1a,0.008281842,0.978706159,0.033209334,0.92638319
Lmx1b,-0.008546834,1,-0.059216797,0.872535696
Lncbate1,0,1,0,
Lncbate10,-0.012604601,1,-0.072946285,0.845383398
Lncbate3,0,1,0,
Lncbate6,-0.110006086,0.614160544,-0.56963012,0.269382811
Lncenc1,-0.010644222,1,-0.080620241,0.83057673
Lnclep,0,1,0,
Lncpint,-0.160467432,0.501114643,-0.753230245,0.176510179
Lncppara,-0.029695926,0.909321654,-0.127656,0.745322102
Lnp1,0,1,0,
Lnpep,0.016198615,0.952313312,0.072979544,0.845318661
Lnpk,-0.01005131,0.972441725,-0.04275454,0.906244659
Lnx1,-0.074480587,0.769233439,-0.334150341,0.463286515
Lnx2,0.00093384,0.997179532,0.003800457,0.991287301
Lockd,-0.016001311,0.959418537,-0.062813227,0.865339988
Lonp1,-0.120453604,0.495367164,-0.764577999,0.171957848
Lonp2,0.033321875,0.887638848,0.161204795,0.689914393
Lonrf1,-0.174047659,0.391130258,-0.962988555,0.108895879
Lonrf2,-0.026617139,1,-0.353983506,0.442605182
Lonrf3,-0.096109127,0.697125493,-0.441920739,0.361475828
Loricrin,0,1,0,
Lox,0.13155754,1,1.41356181,0.038586749
Loxhd1,-0.058682553,0.819532844,-0.257432153,0.552799761
Loxl1,-0.011874554,1,-0.066912435,0.857210663
Loxl2,-0.012999878,1,-0.065020851,0.860952415
Loxl3,0.248759586,0.217349806,1.401239939,0.039697217
Loxl4,0.014304065,1,0.104405681,0.786310942
Lpar1,0.489762923,0.091187762,1.981244428,0.010441324
Lpar2,-0.141242492,0.470702797,-0.806209863,0.156239247
Lpar3,0.118435433,1,0.776203046,0.167415997
Lpar4,0.045901646,1,0.287961099,0.515274797
Lpar5,0.062025438,0.787163222,0.310034261,0.489740183
Lpar6,-0.288794994,0.107218136,-1.868822911,0.01352624
Lpcat1,0.068096425,0.749711676,0.365759855,0.430764738
Lpcat2,0.323185978,0.066126606,2.189397682,0.006465503
Lpcat2b,0,1,0,
Lpcat3,0.138040318,0.464362019,0.819567611,0.151506892
Lpcat4,-0.178576005,0.325450404,-1.101344465,0.0791873
Lpgat1,0.09981538,0.581142891,0.61448271,0.242950216
Lpin1,-0.267700681,0.134801052,-1.720535013,0.019031148
Lpin2,-0.055119432,0.797932147,-0.292354088,0.510088946
Lpin3,0.024759398,0.930754125,0.099862326,0.794580081
Lpl,0.013921761,0.964501286,0.05639659,0.878220176
Lpo,0.036249858,1,0.491102202,0.322773445
Lpp,0.116198723,0.514228909,0.727722065,0.18718797
Lppos,-0.047816226,0.856852078,-0.206589266,0.621456499
Lpxn,-0.120677696,0.480790495,-0.789509084,0.162364439
Lrat,0.091631211,0.685394145,0.461235491,0.345751847
Lratd1,0.142772051,0.527108728,0.706319126,0.196644079
Lratd2,-0.092945499,0.646092723,-0.51863342,0.302946947
Lrba,-0.08008562,0.692993,-0.448542834,0.356005876
Lrch1,-0.166675699,0.324674598,-1.102987045,0.078888365
Lrch2,0,1,0,
Lrch3,0.039755422,0.862594027,0.196644314,0.635851479
Lrch4,0,1,0,
Lrcol1,0,1,0,
Lrfn1,0.18005106,0.413360482,0.917381682,0.120953466
Lrfn2,-0.054324236,1,-0.677609395,0.210082852
Lrfn3,0.026275444,0.922983428,0.111339744,0.773856182
Lrfn4,0.099314164,0.676507843,0.475477354,0.334597465
Lrfn5,-0.007826712,1,-0.049888704,0.891479367
Lrg1,-0.058020594,1,-0.384706644,0.412375976
Lrguk,0.042352225,1,0.543730043,0.285936737
Lrif1,-0.167970922,0.323813629,-1.104670246,0.078583208
Lrig1,-0.152677795,0.414262097,-0.915962492,0.121349365
Lrig2,0.010125497,0.97197778,0.043802849,0.904059784
Lrig3,0.575012979,0.079430287,2.071056811,0.008490694
Lrit1,0,1,0,
Lrit2,0,1,0,
Lrit3,0.026645748,1,0.356167313,0.440385171
Lrmda,-0.382745495,0.127424649,-1.755479223,0.017559849
Lrp1,0.604206289,0.003892564,3.803163614,0.000157339
Lrp10,0.039033283,0.861308221,0.197756257,0.634225564
Lrp11,0.052490041,0.841995716,0.226663324,0.593385154
Lrp12,-0.057777338,0.807136579,-0.277283399,0.528100527
Lrp1b,0.090441601,0.6830164,0.463871636,0.343659508
Lrp2,-0.014620206,1,-0.176686759,0.665753167
Lrp2bp,0.012129463,1,0.059006445,0.872958413
Lrp3,-0.008431,1,-0.048045942,0.895270054
Lrp4,0.039482069,0.876711769,0.177276225,0.664850156
Lrp5,0.336875436,0.079400151,2.072957278,0.00845362
Lrp6,0.053850725,0.805211596,0.282424307,0.521886056
Lrp8,0.263377945,0.161965386,1.606469948,0.024747427
Lrp8os2,0,1,0,
Lrp8os3,0.03339503,1,0.155781367,0.698583997
Lrpap1,-0.102966445,0.597941038,-0.59023964,0.256897785
Lrpprc,-0.06587057,0.752437478,-0.361441581,0.43506928
Lrr1,-0.006032788,0.985262245,-0.022851949,0.948741834
Lrrc1,0.036561794,0.881221645,0.170772822,0.674880964
Lrrc10,0,1,0,
Lrrc10b,-0.00408476,1,-0.034646795,0.923322045
Lrrc14,0.073862334,0.743656787,0.374904855,0.421788899
Lrrc14b,0.008540042,1,0.063454152,0.864063874
Lrrc15,0,1,0,
Lrrc17,-0.026617139,1,-0.353983506,0.442605182
Lrrc18,-0.007305722,1,-0.045513322,0.90050614
Lrrc19,0.219812815,0.269170709,1.245575318,0.056809986
Lrrc2,-0.082199777,1,-0.458584857,0.347868531
Lrrc20,0.206534988,0.304546966,1.152051561,0.070460941
Lrrc23,-0.017838859,0.953875522,-0.071167998,0.848852051
Lrrc24,0.061366751,0.808253934,0.275588196,0.530165916
Lrrc25,0.283382123,0.160303941,1.612985377,0.024378929
Lrrc26,0.260722955,0.209672373,1.429773229,0.037172928
Lrrc27,-0.226317444,0.338829737,-1.071543438,0.084811855
Lrrc28,0.003144324,0.991861136,0.012780607,0.971000365
Lrrc3,0.11246161,0.63595927,0.534485964,0.292088216
Lrrc30,0,1,0,
Lrrc31,1.179687376,0.00717571,3.466576228,0.000341526
Lrrc32,-0.128170013,0.548570865,-0.671292487,0.213160884
Lrrc34,0.036249858,1,0.491102202,0.322773445
Lrrc36,0.001168669,1,0.004834516,0.988929846
Lrrc37,-0.018993352,1,-0.237878118,0.578258309
Lrrc37a,0,1,0,
Lrrc38,0,1,0,
Lrrc39,-0.007191834,1,-0.032557385,0.927774892
Lrrc3b,0,1,0,
Lrrc3c,0,1,0,
Lrrc4,-0.019309094,1,-0.13495669,0.732897618
Lrrc40,0.07744973,0.716002949,0.412180888,0.387096382
Lrrc41,0.093778762,0.640018644,0.528828968,0.295917761
Lrrc42,-0.138620952,0.46505958,-0.817775743,0.15213329
Lrrc43,0.036249858,1,0.491102202,0.322773445
Lrrc45,-0.027800052,0.90832242,-0.129173208,0.742722861
Lrrc46,0.018969777,1,0.239690382,0.575850327
Lrrc47,0.10567124,0.568017106,0.636061495,0.231173743
Lrrc49,0.071325741,0.773672763,0.326791763,0.471203206
Lrrc4b,0,1,0,
Lrrc4c,-0.002270729,0.995160008,-0.00851933,0.980574668
Lrrc51,0.083898183,0.72020286,0.406798836,0.391923373
Lrrc52,-0.047848001,1,-0.250003684,0.562336555
Lrrc55,0,1,0,
Lrrc56,0.232451289,0.283010868,1.207450788,0.062022492
Lrrc57,-0.362333892,0.062034426,-2.22734661,0.005924523
Lrrc58,-0.100576607,0.616494037,-0.565768096,0.271789018
Lrrc59,0.380278162,0.030850801,2.634912237,0.002317863
Lrrc61,-0.015376729,0.956698831,-0.066509627,0.858006095
Lrrc63,-0.041877846,0.866732307,-0.190514509,0.644889775
Lrrc66,0.081101861,0.719975193,0.407221989,0.39154169
Lrrc69,-0.380476741,0.184059494,-1.523947889,0.029926237
Lrrc7,0.028765385,1,0.249825639,0.56256714
Lrrc70,0,1,0,
Lrrc71,-0.034638794,0.891982056,-0.15374846,0.701861693
Lrrc72,0.028199105,1,0.381126402,0.415789577
Lrrc73,-0.142083689,0.547890304,-0.672782975,0.212430575
Lrrc74a,-0.005842662,1,-0.044052989,0.903539224
Lrrc74b,0.025493156,1,0.177552626,0.664427155
Lrrc75a,0.166804553,0.449601233,0.849073016,0.141555577
Lrrc75aos1,0,1,0,
Lrrc75b,-0.028101263,0.916810225,-0.117618088,0.762749466
Lrrc8a,0.054743448,0.808620275,0.275047876,0.530825923
Lrrc8b,0.007182408,0.981157827,0.029970403,0.933317904
Lrrc8c,-0.009422847,0.973977882,-0.041035915,0.909838029
Lrrc8d,0.05666429,0.799921213,0.28924864,0.513749438
Lrrc8e,-0.106135832,1,-0.925472604,0.118720959
Lrrc9,-0.687663103,0.04956407,-2.351864319,0.004447702
Lrrcc1,-0.116575366,0.530257072,-0.701038119,0.199049862
Lrrd1,-0.03432781,1,-0.173683031,0.670373702
Lrrfip1,-0.201914123,0.179238295,-1.540530372,0.028805116
Lrrfip2,-0.110899881,0.552550129,-0.664480161,0.216530879
Lrriq1,0.026645748,1,0.356167313,0.440385171
Lrriq3,0.027312737,0.915217248,0.119492438,0.759464647
Lrriq4,0.018969777,1,0.239690382,0.575850327
Lrrk1,-0.065226869,0.75341511,-0.358707309,0.437817071
Lrrk2,-0.068418984,0.747556787,-0.369046484,0.427517125
Lrrn1,0.028199105,1,0.381126402,0.415789577
Lrrn2,-0.043468869,0.870843784,-0.185064232,0.653033962
Lrrn3,1.314251985,0.000127282,5.612610174,2.44E-06
Lrrn4,0.020414792,1,0.260718738,0.54863216
Lrrn4cl,-0.046208547,1,-0.249309797,0.563235737
Lrrtm1,0,1,0,
Lrrtm2,0.053903459,1,0.317024007,0.481921157
Lrrtm3,0,1,0,
Lrrtm4,0.018969777,1,0.239690382,0.575850327
Lrsam1,0.066263373,0.769233439,0.334770341,0.462625597
Lrtm1,0,1,0,
Lrtm2,-0.009993494,0.975830343,-0.038656646,0.914836226
Lrwd1,0.259443484,0.150021967,1.655357303,0.022112747
Lsamp,-0.008117884,1,-0.038123575,0.915959824
Lsg1,-0.113441845,0.53975315,-0.685724191,0.206193898
Lsm1,-0.079747063,0.710828094,-0.421552126,0.378833062
Lsm10,0.122113975,0.590460785,0.599064652,0.251730216
Lsm11,-0.017027257,0.952313312,-0.072897635,0.845478105
Lsm12,-0.125219701,0.519155594,-0.720799699,0.190195528
Lsm14a,-0.005467729,0.984867378,-0.023676109,0.946943115
Lsm14b,0.022762635,0.928364914,0.102992121,0.78887443
Lsm2,0.117425389,0.565574829,0.641255982,0.228425202
Lsm3,-0.172455449,0.353535912,-1.041319996,0.090924308
Lsm4,0.01169136,0.967795807,0.050618403,0.889982767
Lsm5,-0.198357563,0.345260944,-1.058367782,0.087424311
Lsm6,0.049336937,0.826416799,0.248218429,0.564652911
Lsm7,-0.081752309,0.715611673,-0.413040986,0.386330516
Lsm8,0.057256921,0.800887879,0.288125358,0.515079947
Lsmem1,-0.650314214,0.063124377,-2.217428345,0.006061382
Lsmem2,0.001924461,1,0.009832811,0.977613498
Lsp1,-0.040636958,0.855440593,-0.209202159,0.617728787
Lsr,1.390817917,3.18E-06,7.476253533,3.34E-08
Lss,-0.006950548,0.98153186,-0.029232854,0.934904276
Lst1,-0.023984649,0.926929496,-0.104895805,0.785424049
Lta,0.03216299,0.899048728,0.142170577,0.720824307
Lta4h,-0.422795679,0.011489156,-3.203932408,0.00062527
Ltb,0.143152164,0.442450826,0.86341275,0.136957951
Ltb4r1,-0.023346919,0.933105513,-0.096947116,0.799931656
Ltb4r2,-0.044047778,0.854463087,-0.2103949,0.616034592
Ltbp1,-0.087448884,0.703240367,-0.431759256,0.370033245
Ltbp2,-0.0490745,0.842827335,-0.225827711,0.594527967
Ltbp3,0.001571992,0.996078339,0.006044131,0.986179269
Ltbp4,-0.342856747,0.200080294,-1.464313205,0.034331027
Ltbr,0.281584703,0.184840231,1.520725403,0.030149117
Ltc4s,-0.005702042,0.985712741,-0.022117999,0.950346547
Ltf,-0.005182565,0.986696953,-0.020538166,0.953809918
Ltk,0.085964728,0.703179915,0.432024167,0.369807601
Ltn1,0.045907641,0.83740934,0.233872999,0.583615747
Ltv1,-0.111692409,0.545584729,-0.675487337,0.211111875
Luc7l,-0.1103948,0.535548018,-0.693196786,0.202676415
Luc7l2,-0.34225641,0.022054415,-2.821212055,0.001509343
Luc7l3,-0.090596165,0.644480825,-0.521163763,0.30118701
Lum,-0.132877267,0.564478721,-0.643148004,0.227432223
Lurap1,-0.115804945,0.616969285,-0.564412754,0.272638539
Lurap1l,0.19245537,0.428980721,0.887564309,0.129549485
Luzp1,0.013828792,0.962228889,0.059243158,0.872482736
Luzp2,-0.014620206,1,-0.176686759,0.665753167
Luzp4,0,1,0,
Lvrn,-0.095134,1,-1.061095484,0.08687694
Lxn,0.054987465,0.820563677,0.256198348,0.554372466
Ly6a,0.427466018,0.076333401,2.098077009,0.007978532
Ly6a2,0.31030841,0.229165988,1.364590884,0.043192577
Ly6c1,-0.029304843,0.914929637,-0.120342596,0.757979403
Ly6c2,1.303903992,2.33E-10,12.09691001,8.00E-13
Ly6d,0.900111841,1.48E-05,6.705533774,1.97E-07
